Product Step Tool Processtime
part_3 365 DE_FE_72 9888
part_3 366 DE_FE_86 5234
part_3 367 DE_FE_86 9022
part_3 368 WE_FE_47 786
part_3 369 LithoMet_FE_19 1194
part_3 370 TF_FE_113 4744
part_3 371 Implant_119 1217
part_3 372 WE_FE_47 1217
part_3 373 DefMet_FE_106 933
part_3 374 Dielectric_FE_130 2961
part_3 375 WE_FE_41 1169
part_3 376 Planar_FE_80 2320
part_3 377 Delay_32 7200
part_3 378 Dielectric_BE_27 3561
part_3 379 Dielectric_BE_60 2989
part_3 380 Dielectric_BE_20 2018
part_3 381 Dielectric_BE_60 2368
part_3 382 TF_BE_26 4604
part_3 383 WE_BE_81 930
part_3 384 WE_BE_82 1361
part_3 385 LithoTrack_FE_95 2700
part_3 386 LithoTrack_FE_115 2583
part_3 387 Litho_FE_92 4995
part_3 388 LithoTrack_FE_115 2727
part_3 389 Implant_128 943
part_3 390 Litho_FE_92 3204
part_3 391 LithoMet_BE_18 1265
part_3 392 Litho_REG_BE_63 1559
part_3 393 Litho_REG_BE_63 1421
part_3 394 DE_BE_50 4192
part_3 395 WE_BE_14 875
part_3 396 WE_BE_81 1326
part_3 397 WE_BE_82 1203
part_3 398 LithoTrack_FE_95 2412
part_3 399 Litho_FE_92 4923
part_3 400 LithoMet_BE_18 1139
part_3 401 Litho_REG_BE_63 1520
part_3 402 Delay_32 10800
part_3 403 DE_BE_67 4490
part_3 404 WE_BE_7 786
part_3 405 WE_BE_14 1114
part_3 406 Delay_32 10800
part_3 407 DE_BE_11 4478
part_3 408 WE_BE_17 1354
part_3 409 LithoTrack_FE_95 4869
part_3 410 Delay_32 7200
part_3 411 DE_BE_12 10202
part_3 412 WE_BE_16 807
part_3 413 WE_BE_17 1162
part_3 414 Diffusion_BE_123 27634
part_3 415 LithoMet_BE_18 1774
part_3 416 TF_BE_24 5216
part_3 417 DefMet_BE_42 1231
part_3 418 TF_BE_40 4277
part_3 419 WE_BE_82 690
part_3 420 Planar_BE_75 3911
part_3 421 DefMet_BE_42 1170
part_3 422 Dielectric_BE_20 3051
part_3 423 DefMet_BE_33 920
part_3 424 TF_BE_26 4569
part_3 425 WE_BE_81 1005
part_3 426 WE_BE_82 718
part_3 427 LithoTrack_FE_95 2870
part_3 428 LithoTrack_BE_117 2709
part_3 429 LithoMet_BE_18 1644
part_3 430 Litho_REG_BE_63 1593
part_3 431 DE_BE_50 5060
part_3 432 WE_BE_14 1121
part_3 433 WE_BE_81 1306
part_3 434 WE_BE_82 690
part_3 435 LithoTrack_FE_95 2187
part_3 436 LithoTrack_BE_117 4293
part_3 437 WE_BE_82 1333
part_3 438 LithoTrack_FE_95 3744
part_3 439 Litho_BE_99 3528
part_3 440 Delay_32 14400
part_3 441 DE_BE_67 5206
part_3 442 WE_BE_16 1285
part_3 443 WE_BE_14 1032
part_3 444 DefMet_BE_42 1386
part_3 445 DE_BE_11 6892
part_3 446 WE_BE_16 1265
part_3 447 LithoMet_BE_18 1567
part_3 448 TF_BE_23 5219
part_3 449 TF_BE_40 3769
part_3 450 Planar_BE_75 3817
part_3 451 Dielectric_BE_27 2562
part_3 452 Dielectric_BE_20 3407
part_3 453 DefMet_BE_33 963
part_3 454 TF_BE_26 3733
part_3 455 WE_BE_82 841
part_3 456 LithoTrack_FE_95 2187
part_3 457 Litho_BE_93 3140
part_3 458 LithoMet_BE_18 923
part_3 459 Litho_REG_BE_63 1446
part_3 460 DE_BE_67 8420
part_3 461 WE_BE_16 690
part_3 462 WE_BE_14 1087
part_3 463 DE_BE_11 4637
part_3 464 WE_BE_16 1347
part_3 465 LithoMet_BE_18 1573
part_3 466 TF_BE_23 4800
part_3 467 TF_BE_40 4196
part_3 468 Planar_BE_75 4379
part_3 469 Dielectric_BE_27 3456
part_3 470 Dielectric_BE_21 2275
part_3 471 DefMet_BE_33 1580
part_3 472 WE_BE_82 800
part_3 473 Litho_BE_110 3852
part_3 474 LithoMet_BE_18 1733
part_3 475 Litho_REG_BE_63 953
part_3 476 DE_BE_66 5931
part_3 477 WE_BE_9 1272
part_3 478 LithoTrack_FE_95 4923
part_3 479 Litho_BE_110 2943
part_3 480 WE_BE_9 1026
part_3 481 DE_BE_13 6463
part_3 482 WE_BE_16 889
part_3 483 LithoMet_BE_18 1239
part_3 484 TF_BE_23 3912
part_3 485 TF_BE_40 4965
part_3 486 Planar_BE_75 3848
part_3 487 Dielectric_BE_27 2016
part_3 488 Dielectric_BE_21 2574
part_3 489 DefMet_BE_33 794
part_3 490 WE_BE_82 991
part_3 491 Litho_BE_110 4311
part_3 492 LithoMet_BE_18 1528
part_3 493 Litho_REG_BE_63 1730
part_3 494 DE_BE_66 6962
part_3 495 WE_BE_9 855
part_3 496 LithoTrack_FE_95 2970
part_3 497 Litho_BE_110 4140
part_3 498 LithoMet_BE_18 1027
part_3 499 Litho_REG_BE_63 1362
part_3 500 DE_BE_65 5528
part_3 501 WE_BE_9 1203
part_3 502 DE_BE_13 5292
part_3 503 WE_BE_16 1032
part_3 504 LithoMet_BE_18 1473
part_3 505 TF_BE_23 3633
part_3 506 DefMet_BE_42 1401
part_3 507 TF_BE_40 4134
part_3 508 Planar_BE_75 3081
part_3 509 Dielectric_BE_27 2886
part_3 510 Dielectric_BE_21 2217
part_3 511 DefMet_BE_33 1665
part_3 512 WE_BE_82 827
part_3 513 Litho_BE_110 3915
part_3 514 LithoMet_BE_18 1404
part_3 515 Litho_REG_BE_63 974
part_3 516 DE_BE_66 10449
part_3 517 WE_BE_9 937
part_3 518 LithoTrack_FE_95 4797
part_3 519 Litho_BE_110 3960
part_3 520 LithoMet_BE_18 1378
part_3 521 Litho_REG_BE_63 1728
part_3 522 DE_BE_65 4911
part_3 523 WE_BE_9 1238
part_3 524 DE_BE_13 7050
part_3 525 WE_BE_16 1210
part_3 526 LithoMet_BE_18 1248
part_3 527 TF_BE_23 4072
part_3 528 TF_BE_40 4737
part_3 529 Planar_BE_75 3189
part_3 530 Dielectric_BE_27 3277
part_3 531 Dielectric_BE_21 2152
part_3 532 DefMet_BE_33 710
part_3 533 WE_BE_82 759
part_3 534 Litho_BE_110 4895
part_3 535 LithoMet_BE_18 1604
part_3 536 Litho_REG_BE_63 1386
part_3 537 DE_BE_66 6930
part_3 538 WE_BE_9 1135
part_3 539 LithoTrack_FE_95 4455
part_3 540 Litho_BE_110 2520
part_3 541 LithoMet_BE_18 902
part_3 542 Litho_REG_BE_63 1610
part_3 543 DE_BE_65 8935
part_3 544 WE_BE_9 1183
part_3 545 DE_BE_13 4719
part_3 546 WE_BE_16 1258
part_3 547 LithoMet_BE_18 1388
part_3 548 TF_BE_23 4582
part_3 549 TF_BE_40 5189
part_3 550 Planar_BE_75 4013
part_3 551 Dielectric_BE_27 2888
part_3 552 Dielectric_BE_28 2751
part_3 553 Diffusion_BE_123 26081
part_3 554 TF_BE_26 3633
part_3 555 WE_BE_82 1087
part_3 556 LithoTrack_FE_95 4122
part_3 557 Litho_BE_110 4644
part_3 558 LithoMet_BE_18 1237
part_3 559 Litho_REG_BE_63 1725
part_3 560 DE_BE_48 7043
part_3 561 WE_BE_14 882
part_3 562 WE_BE_16 1162
part_3 563 LithoMet_BE_18 1212
part_3 564 TF_BE_2 3825
part_3 565 TF_BE_26 3812
part_3 566 WE_BE_82 896
part_3 567 LithoTrack_FE_95 3969
part_3 568 Litho_BE_110 3654
part_3 569 LithoMet_BE_18 1458
part_3 570 Litho_REG_BE_63 1488
part_3 571 DE_BE_48 9763
part_3 572 WE_BE_14 841
part_3 573 WE_BE_16 841
part_3 574 DefMet_BE_42 491
part_3 575 LithoMet_BE_18 1128
part_3 576 Dielectric_BE_28 2090
part_3 577 WE_BE_82 1320
part_3 578 Litho_BE_110 3708
part_3 579 LithoMet_BE_18 1503
part_3 580 Litho_REG_BE_63 910
part_3 581 DE_BE_69 3987
part_3 582 Delay_32 7200
part_3 583 WE_BE_17 738
part_4 1 Diffusion_FE_120 30079
part_4 2 WE_FE_84 971
part_4 3 DefMEt_FE_118 1079
part_4 4 Diffusion_FE_125 26424
part_4 5 WE_FE_84 1299
part_4 6 DefMEt_FE_118 1792
part_4 7 TF_Met_FE_45 510
part_4 8 Diffusion_FE_127 26254
part_4 9 DefMEt_FE_118 1419
part_4 10 TF_Met_FE_45 588
part_4 11 WE_FE_108 1128
part_4 12 WE_FE_83 1183
part_4 13 WE_FE_84 1026
part_4 14 LithoTrack_FE_115 3258
part_4 15 LithoTrack_FE_115 4014
part_4 16 Litho_FE_92 3960
part_4 17 LithoMet_FE_19 1686
part_4 18 Litho_REG_FE_64 1516
part_4 19 DefMet_FE_10 412
part_4 20 Implant_128 1299
part_4 21 DE_FE_1 8114
part_4 22 DE_FE_86 9767
part_4 23 WE_FE_108 1142
part_4 24 WE_FE_108 1114
part_4 25 LithoMet_FE_19 1134
part_4 26 DefMet_FE_43 1162
part_4 27 Diffusion_FE_44 20999
part_4 28 DefMet_FE_43 382
part_4 29 DE_FE_51 4349
part_4 30 DE_FE_86 5060
part_4 31 WE_FE_108 1060
part_4 32 WE_FE_83 1080
part_4 33 WE_FE_84 1299
part_4 34 LithoTrack_FE_95 4176
part_4 35 LithoTrack_FE_115 2538
part_4 36 Litho_FE_92 3339
part_4 37 LithoMet_FE_19 1014
part_4 38 Litho_REG_FE_64 1278
part_4 39 DE_FE_71 9844
part_4 40 WE_FE_41 1032
part_4 41 DE_FE_59 6506
part_4 42 WE_FE_47 1299
part_4 43 DefMet_FE_43 584
part_4 44 Delay_32 10800
part_4 45 DE_FE_54 5869
part_4 46 DE_FE_86 6302
part_4 47 WE_FE_108 902
part_4 48 LithoMet_FE_19 1240
part_4 49 DefMet_FE_34 1513
part_4 50 Delay_32 14400
part_4 51 WE_FE_8 1238
part_4 52 WE_FE_83 1094
part_4 53 DefMet_FE_43 1757
part_4 54 Dielectric_FE_112 2155
part_4 55 WE_FE_108 1067
part_4 56 Dielectric_FE_112 2696
part_4 57 WE_FE_108 1231
part_4 58 Dielectric_FE_112 1999
part_4 59 Planar_FE_79 4624
part_4 60 WE_FE_108 1361
part_4 61 Litho_FE_111 2879
part_4 62 LithoMet_FE_19 1476
part_4 63 Litho_REG_FE_64 1211
part_4 64 Implant_132 1197
part_4 65 DE_FE_86 9343
part_4 66 WE_FE_108 1217
part_4 67 WE_FE_84 1285
part_4 68 Litho_FE_98 4950
part_4 69 LithoMet_FE_19 1371
part_4 70 Litho_REG_FE_64 987
part_4 71 Implant_132 1210
part_4 72 DE_FE_86 8349
part_4 73 WE_FE_108 896
part_4 74 WE_FE_84 1285
part_4 75 Litho_FE_111 4158
part_4 76 LithoMet_FE_19 1705
part_4 77 Litho_REG_FE_64 1390
part_4 78 Implant_132 1504
part_4 79 DE_FE_86 8249
part_4 80 WE_FE_84 1039
part_4 81 Litho_FE_111 2538
part_4 82 LithoMet_FE_19 1637
part_4 83 Litho_REG_FE_64 1573
part_4 84 Implant_132 1518
part_4 85 WE_FE_108 1340
part_4 86 DE_FE_86 4934
part_4 87 WE_FE_108 807
part_4 88 WE_FE_108 991
part_4 89 Delay_32 14400
part_4 90 Implant_88 984
part_4 91 WE_FE_108 1032
part_4 92 TF_FE_131 4955
part_4 93 DefMet_FE_34 488
part_4 94 Delay_32 10800
part_4 95 WE_FE_108 711
part_4 96 Diffusion_FE_120 23970
part_4 97 Diffusion_FE_127 19064
part_4 98 Planar_FE_77 2586
part_4 99 WE_FE_108 1197
part_4 100 Delay_32 7200
part_4 101 Dielectric_FE_30 2005
part_4 102 DefMet_FE_34 821
part_4 103 WE_FE_8 902
part_4 104 WE_FE_108 752
part_4 105 Implant_91 1415
part_4 106 WE_FE_83 1231
part_4 107 WE_FE_84 1114
part_4 108 LithoTrack_FE_115 4004
part_4 109 Litho_FE_92 4598
part_4 110 TF_Met_FE_61 595
part_4 111 LithoMet_FE_19 1415
part_4 112 Litho_REG_FE_64 1517
part_4 113 Implant_128 1504
part_4 114 DE_FE_71 5998
part_4 115 DE_FE_86 9009
part_4 116 DefMet_FE_43 1670
part_4 117 WE_FE_108 1067
part_4 118 WE_FE_83 807
part_4 119 WE_FE_84 1306
part_4 120 DefMet_FE_43 548
part_4 121 LithoTrack_FE_115 4347
part_4 122 Litho_FE_92 3825
part_4 123 LithoMet_FE_19 1671
part_4 124 Litho_REG_FE_64 1735
part_4 125 DE_FE_71 10247
part_4 126 WE_FE_108 1210
part_4 127 WE_FE_83 1026
part_4 128 WE_FE_84 1094
part_4 129 DefMet_FE_43 480
part_4 130 LithoTrack_FE_115 2457
part_4 131 Litho_FE_92 2997
part_4 132 LithoMet_FE_19 1090
part_4 133 Litho_REG_FE_64 1371
part_4 134 DE_FE_59 9383
part_4 135 WE_FE_108 1149
part_4 136 TF_Met_FE_61 475
part_4 137 LithoMet_FE_19 1509
part_4 138 DefMet_FE_10 1754
part_4 139 Delay_32 7200
part_4 140 DE_FE_86 8076
part_4 141 WE_FE_84 1032
part_4 142 Litho_FE_111 3015
part_4 143 LithoMet_FE_19 1310
part_4 144 Litho_REG_FE_64 1350
part_4 145 Implant_132 1641
part_4 146 DE_FE_86 7571
part_4 147 WE_FE_108 1320
part_4 148 WE_FE_84 1320
part_4 149 Litho_FE_111 3726
part_4 150 LithoMet_FE_19 903
part_4 151 Litho_REG_FE_64 1680
part_4 152 Implant_132 1511
part_4 153 DE_FE_86 6532
part_4 154 WE_FE_108 1251
part_4 155 DefMet_FE_43 1565
part_4 156 Diffusion_FE_122 29040
part_4 157 DE_FE_86 7410
part_4 158 Implant_91 984
part_4 159 WE_FE_84 937
part_4 160 LithoTrack_FE_95 4104
part_4 161 DE_FE_70 4298
part_4 162 WE_FE_108 1012
part_4 163 WE_FE_84 793
part_4 164 LithoTrack_FE_115 4500
part_4 165 Litho_FE_111 4662
part_4 166 LithoMet_FE_19 1393
part_4 167 Litho_REG_FE_64 1538
part_4 168 DE_FE_70 8900
part_4 169 WE_FE_108 1135
part_4 170 WE_FE_108 1272
part_4 171 WE_FE_41 697
part_4 172 LithoMet_FE_19 1392
part_4 173 Delay_32 7200
part_4 174 TF_Met_FE_61 563
part_4 175 TF_FE_5 3876
part_4 176 Delay_32 14400
part_4 177 Diffusion_FE_94 28381
part_4 178 Dielectric_FE_130 3195
part_4 179 WE_FE_41 1101
part_4 180 Planar_FE_76 3350
part_4 181 TF_FE_104 4177
part_4 182 WE_FE_108 731
part_4 183 WE_FE_84 991
part_4 184 LithoTrack_FE_115 2808
part_4 185 LithoTrack_FE_115 4815
part_4 186 Litho_FE_92 3888
part_4 187 Litho_REG_FE_64 1585
part_4 188 Implant_128 984
part_4 189 Diffusion_FE_44 26880
part_4 190 Litho_FE_92 4959
part_4 191 LithoMet_FE_19 1046
part_4 192 Litho_REG_FE_64 1659
part_4 193 DE_FE_72 4181
part_4 194 DE_FE_86 10223
part_4 195 WE_FE_41 971
part_4 196 WE_FE_83 1019
part_4 197 WE_FE_85 875
