Product Step Tool Processtime
part_1 192 DE_FE_53 9853
part_1 193 WE_FE_84 60
part_1 194 WE_FE_108 49
part_1 195 WE_FE_108 43
part_1 196 TF_Met_FE_61 487
part_1 197 TF_Met_FE_61 558
part_1 198 Delay_32 10800
part_1 199 Delay_32 7200
part_1 200 WE_FE_47 43
part_1 201 EPI_36 52
part_1 202 TF_Met_FE_61 363
part_1 203 TF_Met_FE_61 492
part_1 204 Delay_32 10800
part_1 205 WE_FE_108 46
part_1 206 DefMet_FE_10 544
part_1 207 WE_FE_108 69
part_1 208 Diffusion_FE_101 32172
part_1 209 DE_FE_86 9459
part_1 210 Implant_91 75
part_1 211 WE_FE_84 65
part_1 212 LithoTrack_FE_115 177
part_1 213 LithoMet_FE_19 1166
part_1 214 Litho_REG_FE_64 1717
part_1 215 DE_FE_86 10184
part_1 216 WE_FE_108 48
part_1 217 DefMet_FE_43 1562
part_1 218 WE_FE_108 43
part_1 219 DE_FE_58 5306
part_1 220 TF_Met_FE_61 457
part_1 221 TF_Met_FE_61 538
part_1 222 WE_FE_108 36
part_1 223 WE_FE_108 42
part_1 224 Delay_32 14400
part_1 225 WE_FE_47 69
part_1 226 EPI_38 64
part_1 227 TF_Met_FE_61 309
part_1 228 TF_Met_FE_61 469
part_1 229 WE_FE_108 67
part_1 230 Implant_119 69
part_1 231 WE_FE_84 62
part_1 232 WE_FE_108 41
part_1 233 Dielectric_FE_29 2792
part_1 234 Implant_90 83
part_1 235 DE_FE_62 10126
part_1 236 DE_FE_86 8096
part_1 237 WE_FE_108 38
part_1 238 DefMet_FE_43 1721
part_1 239 Dielectric_FE_31 2235
part_1 240 Dielectric_FE_112 3258
part_1 241 TF_Met_FE_61 381
part_1 242 LithoTrack_FE_96 109
part_1 243 Diffusion_FE_126 28463
part_1 244 Dielectric_FE_31 2183
part_1 245 Planar_FE_79 3808
part_1 246 WE_FE_84 39
part_1 247 WE_FE_108 68
part_1 248 Delay_32 10800
part_1 249 DE_FE_62 8700
part_1 250 WE_FE_108 51
part_1 251 TF_Met_FE_61 361
part_1 252 DefMet_FE_10 1769
part_1 253 Delay_32 7200
part_1 254 Implant_128 51
part_1 255 Dielectric_FE_112 3013
part_1 256 DE_FE_59 4164
part_1 257 DE_FE_62 3787
part_1 258 Implant_128 55
part_1 259 Dielectric_FE_112 3550
part_1 260 WE_FE_47 69
part_1 261 TF_Met_FE_61 380
part_1 262 DefMet_FE_10 876
part_1 263 Diffusion_FE_101 29966
part_1 264 WE_FE_108 70
part_1 265 TF_FE_3 4822
part_1 266 Implant_90 69
part_1 267 TF_FE_103 5353
part_1 268 Diffusion_FE_94 27788
part_1 269 TF_FE_104 4084
part_1 270 Implant_91 82
part_1 271 WE_FE_47 39
part_1 272 TF_FE_131 5151
part_1 273 WE_FE_84 66
part_1 274 LithoTrack_FE_95 102
part_1 275 DE_FE_70 4035
part_1 276 WE_FE_41 52
part_1 277 TF_Met_FE_61 574
part_1 278 WE_FE_41 56
part_1 279 Diffusion_FE_94 32360
part_1 280 WE_FE_84 57
part_1 281 TF_FE_103 5052
part_1 282 WE_FE_84 37
part_1 283 LithoTrack_FE_95 164
part_1 284 DE_FE_70 4298
part_1 285 WE_FE_108 53
part_1 286 WE_FE_84 41
part_1 287 LithoTrack_FE_115 180
part_1 288 Litho_FE_111 186
part_1 289 LithoMet_FE_19 1393
part_1 290 Litho_REG_FE_64 1538
part_1 291 DE_FE_70 8900
part_1 292 WE_FE_108 59
part_1 293 WE_FE_108 66
part_1 294 WE_FE_41 36
part_1 295 LithoMet_FE_19 1392
part_1 296 Delay_32 7200
part_1 297 TF_Met_FE_61 563
part_1 298 TF_FE_5 3876
part_1 299 Delay_32 14400
part_1 300 Diffusion_FE_94 28381
part_1 301 Dielectric_FE_130 3195
part_1 302 WE_FE_41 57
part_1 303 Planar_FE_76 3350
part_1 304 TF_FE_104 4177
part_1 305 WE_FE_108 38
part_1 306 WE_FE_84 52
part_1 307 Litho_FE_111 154
part_1 308 LithoMet_FE_19 1041
part_1 309 Litho_REG_FE_64 1438
part_1 310 Implant_128 47
part_1 311 DE_FE_86 9732
part_1 312 WE_FE_47 71
part_1 313 WE_FE_41 36
part_1 314 DE_FE_86 8529
part_1 315 DE_FE_56 4320
part_1 316 WE_FE_41 44
part_1 317 TF_Met_FE_61 379
part_1 318 DE_FE_86 8443
part_1 319 Dielectric_FE_29 2802
part_1 320 Planar_FE_78 3049
part_1 321 WE_FE_108 67
part_1 322 Dielectric_FE_31 3331
part_1 323 WE_FE_83 37
part_1 324 WE_FE_84 36
part_1 325 LithoTrack_FE_115 112
part_1 326 LithoTrack_FE_115 192
part_1 327 Litho_FE_92 155
part_1 328 Litho_REG_FE_64 1585
part_1 329 Implant_128 51
part_1 330 Diffusion_FE_44 26880
part_1 331 Litho_FE_92 198
part_1 332 LithoMet_FE_19 1046
part_1 333 Litho_REG_FE_64 1659
part_1 334 DE_FE_72 4181
part_1 335 DE_FE_86 10223
part_1 336 WE_FE_41 51
part_1 337 WE_FE_83 53
part_1 338 WE_FE_85 46
part_1 339 LithoTrack_FE_115 99
part_1 340 LithoTrack_FE_115 195
part_1 341 Litho_FE_92 140
part_1 342 LithoMet_FE_19 1430
part_1 343 Litho_REG_FE_64 1167
part_1 344 DE_FE_72 3777
part_1 345 DE_FE_86 10409
part_1 346 DE_FE_86 5985
part_1 347 WE_FE_47 61
part_1 348 WE_FE_83 45
part_1 349 WE_FE_85 69
part_1 350 LithoTrack_FE_115 193
part_1 351 LithoTrack_FE_115 171
part_1 352 Litho_FE_92 194
part_1 353 LithoMet_FE_19 986
part_1 354 Litho_REG_FE_64 1142
part_1 355 DE_FE_72 9888
part_1 356 DE_FE_86 5234
part_1 357 DE_FE_86 9022
part_1 358 WE_FE_47 41
part_1 359 LithoMet_FE_19 1194
part_1 360 TF_FE_113 4744
part_1 361 Implant_119 64
part_1 362 WE_FE_47 64
part_1 363 DefMet_FE_106 933
part_1 364 Dielectric_FE_130 2961
part_1 365 WE_FE_41 61
part_1 366 Planar_FE_80 2320
part_1 367 Delay_32 7200
part_1 368 Dielectric_BE_27 3561
part_1 369 Dielectric_BE_60 2989
part_1 370 Dielectric_BE_20 2018
part_1 371 Dielectric_BE_60 2368
part_1 372 TF_BE_26 4604
part_1 373 WE_BE_81 48
part_1 374 WE_BE_82 71
part_1 375 Litho_FE_92 128
part_1 376 LithoMet_BE_18 1265
part_1 377 Litho_REG_BE_63 1559
part_1 378 Litho_REG_BE_63 1421
part_1 379 DE_BE_50 4192
part_1 380 WE_BE_14 46
part_1 381 WE_BE_81 69
part_1 382 WE_BE_82 63
part_1 383 LithoTrack_FE_95 96
part_1 384 Litho_FE_92 196
part_1 385 LithoMet_BE_18 1139
part_1 386 Litho_REG_BE_63 1520
part_1 387 Delay_32 10800
part_1 388 DE_BE_67 4490
part_1 389 WE_BE_7 41
part_1 390 WE_BE_14 58
part_1 391 Delay_32 10800
part_1 392 DE_BE_11 4478
part_1 393 WE_BE_17 71
part_1 394 LithoTrack_FE_95 194
part_1 395 Delay_32 7200
part_1 396 DE_BE_12 10202
part_1 397 WE_BE_16 42
part_1 398 WE_BE_17 61
part_1 399 Diffusion_BE_123 27634
part_1 400 LithoMet_BE_18 1774
part_1 401 TF_BE_24 5216
part_1 402 DefMet_BE_42 1231
part_1 403 TF_BE_40 4277
part_1 404 WE_BE_82 36
part_1 405 Planar_BE_75 3911
part_1 406 DefMet_BE_33 1623
part_1 407 Dielectric_BE_60 2292
part_1 408 DefMet_BE_33 920
part_1 409 TF_BE_26 4569
part_1 410 WE_BE_81 52
part_1 411 WE_BE_82 37
part_1 412 LithoTrack_FE_95 114
part_1 413 LithoTrack_BE_117 108
part_1 414 LithoMet_BE_18 1644
part_1 415 Litho_REG_BE_63 1593
part_1 416 DE_BE_50 5060
part_1 417 WE_BE_14 59
part_1 418 WE_BE_81 68
part_1 419 WE_BE_82 36
part_1 420 LithoTrack_FE_95 87
part_1 421 LithoTrack_BE_117 171
part_1 422 WE_BE_82 70
part_1 423 LithoTrack_FE_95 149
part_1 424 Litho_BE_99 141
part_1 425 Delay_32 14400
part_1 426 DE_BE_67 5206
part_1 427 WE_BE_16 67
part_1 428 WE_BE_14 54
part_1 429 DefMet_BE_42 1386
part_1 430 DE_BE_11 6892
part_1 431 WE_BE_16 66
part_1 432 LithoMet_BE_18 1567
part_1 433 TF_BE_23 5219
part_1 434 TF_BE_40 3769
part_1 435 Planar_BE_75 3817
part_1 436 Dielectric_BE_27 2562
part_1 437 Dielectric_BE_20 3407
part_1 438 DefMet_BE_33 963
part_1 439 Dielectric_BE_60 3248
part_1 440 DefMet_BE_33 1569
part_1 441 TF_BE_26 3733
part_1 442 WE_BE_82 44
part_1 443 LithoTrack_FE_95 87
part_1 444 Litho_BE_93 125
part_1 445 LithoMet_BE_18 923
part_1 446 Litho_REG_BE_63 1446
part_1 447 DE_BE_67 8420
part_1 448 WE_BE_16 36
part_1 449 WE_BE_14 57
part_1 450 DE_BE_11 4637
part_1 451 WE_BE_16 70
part_1 452 LithoMet_BE_18 1573
part_1 453 TF_BE_23 4800
part_1 454 TF_BE_40 4196
part_1 455 Planar_BE_75 4379
part_1 456 Dielectric_BE_27 3456
part_1 457 Dielectric_BE_21 2275
part_1 458 DefMet_BE_33 1580
part_1 459 WE_BE_82 42
part_1 460 Litho_BE_110 154
part_1 461 LithoMet_BE_18 1733
part_1 462 Litho_REG_BE_63 953
part_1 463 DE_BE_66 5931
part_1 464 WE_BE_9 66
part_1 465 LithoTrack_FE_95 196
part_1 466 Litho_BE_110 117
part_1 467 WE_BE_9 54
part_1 468 DE_BE_13 6463
part_1 469 WE_BE_16 46
part_1 470 LithoMet_BE_18 1239
part_1 471 TF_BE_23 3912
part_1 472 TF_BE_40 4965
part_1 473 Planar_BE_75 3848
part_1 474 Dielectric_BE_27 2016
part_1 475 Dielectric_BE_21 2574
part_1 476 DefMet_BE_33 794
part_1 477 WE_BE_82 52
part_1 478 Litho_BE_110 172
part_1 479 LithoMet_BE_18 1528
part_1 480 Litho_REG_BE_63 1730
part_1 481 DE_BE_66 6962
part_1 482 WE_BE_9 45
part_1 483 Litho_BE_110 156
part_1 484 LithoMet_BE_18 1404
part_1 485 Litho_REG_BE_63 974
part_1 486 DE_BE_66 10449
part_1 487 WE_BE_9 49
part_1 488 Litho_BE_110 195
part_1 489 LithoMet_BE_18 1604
part_1 490 Litho_REG_BE_63 1386
part_1 491 DE_BE_66 6930
part_1 492 WE_BE_9 59
part_1 493 LithoTrack_FE_95 164
part_1 494 Litho_BE_110 185
part_1 495 LithoMet_BE_18 1237
part_1 496 Litho_REG_BE_63 1725
part_1 497 DE_BE_48 7043
part_1 498 WE_BE_14 46
part_1 499 WE_BE_16 61
part_1 500 LithoMet_BE_18 1212
part_1 501 TF_BE_2 3825
part_1 502 TF_BE_26 3812
part_1 503 WE_BE_82 47
part_1 504 LithoTrack_FE_95 158
part_1 505 Litho_BE_110 146
part_1 506 LithoMet_BE_18 1458
part_1 507 Litho_REG_BE_63 1488
part_1 508 DE_BE_48 9763
part_1 509 WE_BE_14 44
part_1 510 WE_BE_16 44
part_1 511 DefMet_BE_42 491
part_1 512 LithoMet_BE_18 1128
part_1 513 Dielectric_BE_28 2090
part_1 514 WE_BE_82 69
part_1 515 Litho_BE_110 148
part_1 516 LithoMet_BE_18 1503
part_1 517 Litho_REG_BE_63 910
part_1 518 DE_BE_69 3987
part_1 519 Delay_32 7200
part_1 520 WE_BE_17 38
part_2 0 Diffusion_FE_120 30079
part_2 1 WE_FE_84 51
part_2 2 DefMEt_FE_118 1079
part_2 3 Diffusion_FE_125 26424
part_2 4 WE_FE_84 68
part_2 5 DefMEt_FE_118 1792
part_2 6 TF_Met_FE_45 510
part_2 7 Diffusion_FE_127 26254
part_2 8 DefMEt_FE_118 1419
part_2 9 TF_Met_FE_45 588
part_2 10 WE_FE_108 59
part_2 11 WE_FE_83 62
part_2 12 WE_FE_84 54
part_2 13 LithoTrack_FE_115 130
part_2 14 LithoTrack_FE_115 160
part_2 15 Litho_FE_92 158
part_2 16 LithoMet_FE_19 1686
part_2 17 Litho_REG_FE_64 1516
part_2 18 DefMet_FE_10 412
part_2 19 Implant_128 68
part_2 20 DE_FE_1 8114
part_2 21 DE_FE_86 9767
part_2 22 WE_FE_108 60
part_2 23 WE_FE_108 58
part_2 24 LithoMet_FE_19 1134
part_2 25 DefMet_FE_43 1162
part_2 26 Diffusion_FE_44 20999
part_2 27 DefMet_FE_43 382
part_2 28 DE_FE_51 4349
part_2 29 DE_FE_86 5060
part_2 30 WE_FE_108 55
part_2 31 WE_FE_83 56
part_2 32 WE_FE_84 68
part_2 33 LithoTrack_FE_95 167
part_2 34 LithoTrack_FE_115 101
part_2 35 Litho_FE_92 133
part_2 36 LithoMet_FE_19 1014
part_2 37 Litho_REG_FE_64 1278
part_2 38 DE_FE_59 6506
part_2 39 WE_FE_47 68
part_2 40 DE_FE_71 4857
part_2 41 WE_FE_108 50
part_2 42 DefMet_FE_43 584
part_2 43 Delay_32 10800
part_2 44 DE_FE_54 5869
part_2 45 DE_FE_86 6302
part_2 46 WE_FE_108 47
part_2 47 LithoMet_FE_19 1240
part_2 48 DefMet_FE_34 1513
part_2 49 Delay_32 14400
part_2 50 WE_FE_8 65
part_2 51 WE_FE_83 57
part_2 52 DefMet_FE_43 1757
part_2 53 Dielectric_FE_112 2696
part_2 54 WE_FE_108 64
part_2 55 Dielectric_FE_112 1999
part_2 56 Planar_FE_79 4624
part_2 57 WE_FE_108 71
part_2 58 Litho_FE_111 115
part_2 59 LithoMet_FE_19 1476
part_2 60 Litho_REG_FE_64 1211
part_2 61 Implant_132 63
part_2 62 DE_FE_86 9343
part_2 63 WE_FE_108 64
part_2 64 WE_FE_84 67
part_2 65 Litho_FE_98 87
part_2 66 LithoMet_FE_19 1074
part_2 67 Litho_REG_FE_64 1238
part_2 68 Implant_128 48
part_2 69 DE_FE_86 4641
part_2 70 WE_FE_108 64
part_2 71 WE_FE_84 42
part_2 72 Litho_FE_111 101
part_2 73 LithoMet_FE_19 1637
part_2 74 Litho_REG_FE_64 1573
part_2 75 Implant_132 79
part_2 76 WE_FE_108 70
part_2 77 DE_FE_86 4934
part_2 78 WE_FE_108 42
part_2 79 WE_FE_108 52
part_2 80 Delay_32 14400
part_2 81 Implant_88 51
part_2 82 WE_FE_108 54
part_2 83 TF_FE_131 4955
part_2 84 DefMet_FE_34 488
part_2 85 Delay_32 10800
part_2 86 WE_FE_108 37
part_2 87 Diffusion_FE_120 23970
part_2 88 Diffusion_FE_127 19064
part_2 89 Planar_FE_77 2586
part_2 90 WE_FE_108 63
part_2 91 Delay_32 7200
part_2 92 Dielectric_FE_30 2005
part_2 93 DefMet_FE_34 821
part_2 94 WE_FE_8 47
part_2 95 WE_FE_108 39
part_2 96 Implant_91 74
part_2 97 WE_FE_83 64
part_2 98 WE_FE_84 58
part_2 99 LithoTrack_FE_115 160
part_2 100 Litho_FE_92 183
part_2 101 TF_Met_FE_61 595
part_2 102 LithoMet_FE_19 1415
part_2 103 Litho_REG_FE_64 1517
part_2 104 Implant_128 79
part_2 105 DE_FE_71 5998
part_2 106 DE_FE_86 9009
part_2 107 DefMet_FE_43 1670
part_2 108 WE_FE_108 56
part_2 109 WE_FE_83 42
part_2 110 WE_FE_84 68
part_2 111 DefMet_FE_43 548
part_2 112 LithoTrack_FE_115 173
part_2 113 Litho_FE_92 153
part_2 114 LithoMet_FE_19 1671
part_2 115 Litho_REG_FE_64 1735
part_2 116 DE_FE_71 10247
part_2 117 WE_FE_108 63
part_2 118 WE_FE_83 54
part_2 119 WE_FE_84 57
part_2 120 DefMet_FE_43 480
part_2 121 Litho_FE_111 190
part_2 122 LithoMet_FE_19 1317
part_2 123 Litho_REG_FE_64 1516
part_2 124 Litho_FE_35 121
part_2 125 Implant_132 55
part_2 126 DE_FE_86 9947
part_2 127 DefMet_FE_43 915
part_2 128 WE_FE_108 62
part_2 129 WE_FE_84 39
part_2 130 Litho_FE_111 120
part_2 131 LithoMet_FE_19 1310
part_2 132 Litho_REG_FE_64 1350
part_2 133 Implant_132 86
part_2 134 DE_FE_86 7571
part_2 135 WE_FE_108 69
part_2 136 WE_FE_84 69
part_2 137 Litho_FE_111 149
part_2 138 LithoMet_FE_19 903
part_2 139 Litho_REG_FE_64 1680
part_2 140 Implant_132 79
part_2 141 DE_FE_86 6532
part_2 142 WE_FE_108 65
part_2 143 DefMet_FE_43 1565
part_2 144 Diffusion_FE_122 29040
part_2 145 DE_FE_86 7410
part_2 146 Implant_91 51
part_2 147 WE_FE_84 49
part_2 148 LithoTrack_FE_115 175
part_2 149 Litho_FE_111 186
part_2 150 LithoMet_FE_19 1631
part_2 151 Litho_REG_FE_64 1768
part_2 152 DE_FE_51 7560
part_2 153 WE_FE_108 52
part_2 154 Implant_128 53
part_2 155 DE_FE_86 9267
part_2 156 DefMet_FE_43 829
part_2 157 WE_FE_108 52
part_2 158 Implant_128 66
part_2 159 WE_FE_108 58
part_2 160 Implant_91 74
part_2 161 Diffusion_FE_100 23345
part_2 162 TF_Met_FE_61 468
part_2 163 DefMet_FE_43 1362
part_2 164 Diffusion_FE_122 31368
part_2 165 WE_FE_84 65
part_2 166 LithoTrack_FE_115 166
part_2 167 DE_FE_51 10379
part_2 168 Implant_74 49
part_2 169 Delay_32 7200
part_2 170 Implant_128 58
part_2 171 DefMet_FE_43 374
part_2 172 DE_FE_86 6257
part_2 173 WE_FE_108 51
part_2 174 Implant_91 47
part_2 175 WE_FE_108 40
part_2 176 DE_FE_62 10179
part_2 177 DE_FE_86 4410
part_2 178 TF_Met_FE_61 370
part_2 179 WE_FE_108 65
part_2 180 Delay_32 10800
part_2 181 Diffusion_FE_101 26991
part_2 182 DE_FE_86 6948
part_2 183 Implant_91 56
part_2 184 WE_FE_84 54
part_2 185 LithoTrack_FE_115 111
part_2 186 Litho_FE_111 176
part_2 187 LithoMet_FE_19 1600
part_2 188 Litho_REG_FE_64 1226
part_2 189 DE_FE_51 7557
part_2 190 WE_FE_108 49
part_2 191 Implant_128 66
part_2 192 DE_FE_86 6472
part_2 193 WE_FE_108 54
part_2 194 Delay_32 10800
part_2 195 DefMet_FE_10 312
part_2 196 WE_FE_108 43
part_2 197 Delay_32 10800
part_2 198 DE_FE_53 9853
part_2 199 WE_FE_84 60
part_2 200 WE_FE_108 49
part_2 201 WE_FE_108 43
part_2 202 TF_Met_FE_61 487
part_2 203 TF_Met_FE_61 558
part_2 204 Delay_32 10800
part_2 205 Delay_32 7200
part_2 206 WE_FE_47 43
part_2 207 EPI_36 52
part_2 208 TF_Met_FE_61 363
part_2 209 TF_Met_FE_61 492
part_2 210 Delay_32 10800
part_2 211 WE_FE_108 46
part_2 212 DefMet_FE_10 544
part_2 213 WE_FE_108 69
part_2 214 Diffusion_FE_101 32172
part_2 215 DE_FE_86 9459
part_2 216 Implant_91 75
part_2 217 WE_FE_84 65
part_2 218 LithoTrack_FE_96 109
part_2 219 Diffusion_FE_126 28463
part_2 220 Dielectric_FE_31 2183
part_2 221 Planar_FE_79 3808
part_2 222 WE_FE_84 39
part_2 223 WE_FE_108 68
part_2 224 Delay_32 10800
part_2 225 DE_FE_62 8700
part_2 226 WE_FE_108 51
part_2 227 TF_Met_FE_61 361
part_2 228 DefMet_FE_10 1769
part_2 229 Delay_32 7200
part_2 230 Implant_128 51
part_2 231 Dielectric_FE_112 3013
part_2 232 DE_FE_59 4164
part_2 233 DE_FE_62 3787
part_2 234 Implant_128 55
part_2 235 Dielectric_FE_112 3550
part_2 236 WE_FE_47 69
part_2 237 TF_Met_FE_61 380
part_2 238 DefMet_FE_10 876
part_2 239 Diffusion_FE_101 29966
part_2 240 WE_FE_108 70
part_2 241 TF_FE_3 4822
part_2 242 Implant_90 69
part_2 243 TF_FE_103 5353
part_2 244 Diffusion_FE_94 27788
part_2 245 TF_FE_104 4084
part_2 246 Implant_91 82
part_2 247 WE_FE_47 39
part_2 248 TF_FE_131 5151
part_2 249 WE_FE_84 66
part_2 250 LithoTrack_FE_95 102
part_2 251 DE_FE_70 4035
part_2 252 WE_FE_41 52
part_2 253 TF_Met_FE_61 574
part_2 254 WE_FE_41 56
part_2 255 Diffusion_FE_94 32360
part_2 256 WE_FE_84 57
part_2 257 TF_FE_103 5052
part_2 258 WE_FE_84 37
part_2 259 LithoTrack_FE_95 164
part_2 260 DE_FE_70 4298
part_2 261 WE_FE_108 53
part_2 262 WE_FE_84 41
part_2 263 LithoTrack_FE_115 180
part_2 264 Litho_FE_111 186
part_2 265 LithoMet_FE_19 1393
part_2 266 Litho_REG_FE_64 1538
part_2 267 DE_FE_70 8900
part_2 268 WE_FE_108 59
part_2 269 WE_FE_108 66
part_2 270 WE_FE_41 36
part_2 271 LithoMet_FE_19 1392
part_2 272 Delay_32 7200
part_2 273 TF_Met_FE_61 563
part_2 274 TF_FE_5 3876
part_2 275 Delay_32 14400
part_2 276 Diffusion_FE_94 28381
part_2 277 Dielectric_FE_130 3195
