lot	product	step	tool	machine	start_time	end_time
1303	5	137	litho_fe_111	931	0.0	186.0
1804	8	246	dielectric_be_27	745	0.0	3561.0
669	2	186	litho_fe_111	932	0.0	176.0
579	2	355	de_be_11	2	0.0	4478.0
563	2	357	lithotrack_fe_95	1071	0.0	194.0
2110	9	75	implant_74	878	0.0	49.0
2079	9	141	epi_38	856	192.0	256.0
1474	6	137	litho_fe_92	942	0.0	198.0
593	2	315	de_fe_86	198	0.0	9022.0
1556	7	272	we_be_16	1219	0.0	67.0
1861	8	149	epi_38	856	256.0	320.0
424	10	120	lithotrack_fe_115	1024	0.0	175.0
240	1	48	we_fe_83	1288	0.0	57.0
465	10	43	litho_fe_111	933	0.0	101.0
692	2	149	litho_fe_111	934	0.0	186.0
822	3	468	dielectric_be_27	746	0.0	3456.0
438	10	93	litho_fe_92	943	0.0	119.0
2050	9	199	litho_fe_111	935	0.0	186.0
964	3	243	epi_38	856	320.0	384.0
488	2	496	dielectric_be_27	747	0.0	2888.0
795	3	530	dielectric_be_21	736	0.0	2152.0
1129	4	234	lithotrack_fe_95	1072	0.0	149.0
1368	5	14	de_fe_86	199	0.0	9343.0
949	3	243	epi_38	856	384.0	448.0
296	10	375	dielectric_be_28	751	2090.0	4841.0
394	10	171	de_fe_59	133	0.0	4164.0
779	3	549	planar_be_75	1106	0.0	4013.0
1671	7	153	de_fe_59	134	0.0	4164.0
1594	7	269	litho_be_99	917	0.0	141.0
816	3	478	litho_be_110	891	0.0	117.0
950	3	283	implant_90	882	0.0	69.0
472	10	17	de_fe_1	95	0.0	8114.0
1745	8	367	dielectric_be_28	752	2090.0	4180.0
1440	6	178	planar_be_75	1107	0.0	3911.0
1058	3	26	de_fe_86	200	0.0	5060.0
1954	9	363	litho_be_110	892	0.0	185.0
295	10	340	lithotrack_fe_95	1073	0.0	118.0
1223	4	49	delay_32	335	0.0	14400.0
1631	7	196	de_fe_86	201	0.0	10409.0
1263	5	206	litho_be_110	893	0.0	158.0
1270	5	218	dielectric_be_21	737	0.0	2152.0
2131	9	27	litho_fe_111	936	0.0	166.0
1282	5	182	litho_be_110	894	0.0	154.0
2007	9	277	lithotrack_fe_95	1074	0.0	194.0
125	1	290	litho_reg_fe_64	980	0.0	1538.0
498	2	463	lithotrack_fe_95	1075	0.0	191.0
506	2	458	litho_be_110	895	0.0	156.0
874	3	379	dielectric_be_20	728	0.0	2018.0
1102	4	311	dielectric_be_27	748	0.0	3277.0
1941	8	13	lithomet_fe_19	1004	0.0	1686.0
1389	6	279	tf_be_2	1131	0.0	3825.0
243	1	70	we_fe_84	1295	0.0	42.0
2024	9	201	litho_reg_fe_64	981	0.0	1538.0
1373	5	14	de_fe_86	202	0.0	9343.0
413	10	145	we_fe_108	1249	0.0	51.0
1714	7	41	de_fe_54	122	0.0	5869.0
1805	8	275	lithotrack_fe_95	1076	0.0	184.0
1152	4	195	we_fe_83	1289	0.0	53.0
1719	7	31	lithotrack_fe_115	1025	0.0	101.0
1565	7	319	we_be_9	1242	0.0	49.0
1394	6	279	tf_be_2	1132	0.0	3825.0
623	2	264	litho_fe_111	937	0.0	186.0
1043	3	37	de_fe_59	135	0.0	6506.0
1864	8	149	epi_38	856	448.0	512.0
1511	6	56	litho_reg_fe_64	982	0.0	1516.0
608	2	264	litho_fe_111	938	0.0	186.0
1145	4	215	de_be_12	11	0.0	10202.0
895	3	351	lithomet_fe_19	1005	0.0	1430.0
992	3	148	litho_fe_111	939	0.0	190.0
575	2	333	lithotrack_fe_95	1077	0.0	108.0
1634	7	183	we_fe_84	1296	0.0	41.0
444	10	96	de_fe_71	173	0.0	8465.0
163	1	226	epi_38	856	512.0	576.0
1895	8	107	we_fe_108	1250	0.0	49.0
175	1	209	de_fe_86	203	0.0	9459.0
1439	6	193	lithotrack_fe_95	1078	0.0	87.0
1724	7	32	litho_fe_92	944	0.0	133.0
1664	7	153	de_fe_59	136	0.0	4164.0
665	2	172	de_fe_86	204	0.0	6257.0
1486	6	100	lithotrack_fe_95	1079	0.0	102.0
1200	4	108	litho_fe_92	945	0.0	183.0
1049	3	35	de_fe_71	174	0.0	9844.0
1091	4	312	dielectric_be_21	732	2152.0	4304.0
1913	8	70	we_fe_108	1251	0.0	52.0
675	2	172	de_fe_86	205	0.0	6257.0
780	3	540	lithomet_be_18	992	0.0	902.0
363	10	199	litho_fe_111	933	101.0	287.0
303	10	340	lithotrack_fe_95	1080	0.0	118.0
2091	9	130	de_fe_86	206	0.0	10184.0
2022	9	214	planar_fe_76	1119	0.0	3350.0
1476	6	132	lithotrack_fe_115	1026	0.0	192.0
1757	8	358	lithotrack_fe_95	1081	0.0	158.0
1219	4	74	litho_fe_111	925	120.0	286.0
1207	4	74	litho_fe_111	926	120.0	286.0
1037	3	44	de_fe_86	207	0.0	6302.0
128	1	275	de_fe_70	158	0.0	4035.0
557	2	359	de_be_12	12	0.0	10202.0
312	10	340	lithotrack_fe_95	1082	0.0	118.0
1884	8	149	epi_38	856	576.0	640.0
1889	8	127	delay_32	336	0.0	10800.0
1383	6	285	litho_reg_be_63	973	0.0	1488.0
1809	8	244	planar_fe_80	1129	0.0	2320.0
114	1	329	implant_128	860	0.0	51.0
231	1	100	diffusion_fe_127	829	0.0	19064.0
1609	7	239	de_be_12	13	0.0	10202.0
72	1	396	de_be_12	14	0.0	10202.0
1890	8	87	implant_128	861	0.0	58.0
459	10	48	de_fe_86	208	0.0	4934.0
968	3	241	delay_32	337	0.0	14400.0
353	10	202	de_fe_70	159	0.0	8900.0
898	3	304	lithotrack_fe_115	1027	0.0	180.0
1260	5	229	de_be_48	31	0.0	9763.0
1392	6	283	litho_be_110	896	0.0	146.0
960	3	236	de_fe_58	127	0.0	5306.0
2015	9	277	lithotrack_fe_95	1083	0.0	194.0
1741	8	367	dielectric_be_28	750	2751.0	4841.0
1046	3	48	delay_32	338	0.0	14400.0
1011	3	137	de_fe_71	175	0.0	8465.0
1550	7	327	we_be_16	1220	0.0	63.0
681	2	149	litho_fe_111	922	166.0	352.0
1538	6	13	litho_fe_98	968	0.0	87.0
1363	5	31	litho_fe_111	927	166.0	332.0
311	10	293	lithotrack_fe_95	1084	0.0	87.0
835	3	450	dielectric_be_27	749	0.0	2562.0
978	3	201	de_fe_86	209	0.0	6472.0
1443	6	193	lithotrack_fe_95	1085	0.0	87.0
709	2	109	we_fe_83	1290	0.0	42.0
735	2	38	de_fe_59	130	4164.0	10670.0
1869	8	149	epi_38	856	640.0	704.0
863	3	410	de_be_12	15	0.0	10202.0
706	2	116	de_fe_71	176	0.0	10247.0
1940	8	11	lithotrack_fe_115	1028	0.0	160.0
1341	5	68	litho_reg_fe_64	983	0.0	1517.0
1585	7	247	we_be_82	1233	0.0	36.0
1915	8	49	de_fe_71	177	0.0	5998.0
335	10	281	lithomet_be_18	993	0.0	1774.0
225	1	106	we_fe_8	1287	0.0	47.0
767	3	577	litho_be_110	897	0.0	148.0
1315	5	137	litho_fe_111	928	166.0	352.0
802	3	490	litho_be_110	898	0.0	172.0
702	2	126	de_fe_86	210	0.0	9947.0
1593	7	275	de_be_11	3	0.0	6892.0
1789	8	321	dielectric_be_27	740	2016.0	5293.0
274	10	375	dielectric_be_28	752	4180.0	6931.0
1833	8	207	de_fe_70	160	0.0	4298.0
1528	6	32	de_fe_86	211	0.0	4934.0
328	10	277	de_be_12	9	10202.0	20404.0
8	1	493	lithotrack_fe_95	1086	0.0	164.0
1790	8	279	de_be_50	41	0.0	10386.0
141	1	270	implant_91	883	0.0	82.0
1584	7	261	de_be_50	42	0.0	5060.0
463	10	30	litho_fe_111	936	166.0	281.0
211	1	118	de_fe_86	212	0.0	9009.0
1961	9	329	we_be_16	1221	0.0	36.0
1343	5	81	de_fe_71	178	0.0	10247.0
171	1	223	we_fe_108	1252	0.0	42.0
14	1	491	de_be_66	61	0.0	6930.0
1788	8	296	tf_be_23	1135	0.0	3633.0
469	10	18	de_fe_86	213	0.0	9767.0
551	2	396	we_be_16	1222	0.0	66.0
233	1	92	delay_32	339	0.0	14400.0
120	1	275	de_fe_70	161	0.0	4035.0
561	2	364	tf_be_24	1150	0.0	5216.0
297	10	379	lithotrack_fe_95	1087	0.0	164.0
871	3	350	litho_fe_92	946	0.0	140.0
1856	8	179	de_fe_59	132	4164.0	8328.0
1794	8	228	lithotrack_fe_115	1029	0.0	193.0
1055	3	23	diffusion_fe_44	836	0.0	20999.0
1004	3	128	de_fe_71	179	0.0	10247.0
140	1	116	implant_128	862	0.0	79.0
768	3	541	litho_reg_be_63	974	0.0	1610.0
358	10	214	planar_fe_76	1120	0.0	3350.0
1553	7	332	dielectric_be_27	743	2016.0	5293.0
1105	4	306	we_be_16	1223	0.0	63.0
2102	9	111	delay_32	340	0.0	10800.0
805	3	496	litho_be_110	899	0.0	165.0
26	1	463	de_be_66	62	0.0	5931.0
775	3	551	dielectric_be_28	750	4841.0	7592.0
857	3	410	de_be_12	10	10202.0	20404.0
730	2	43	delay_32	341	0.0	10800.0
1576	7	286	lithotrack_fe_95	1088	0.0	184.0
102	1	327	litho_fe_92	947	0.0	155.0
316	10	336	dielectric_be_27	744	2016.0	5472.0
2121	9	56	litho_fe_111	932	176.0	362.0
422	10	147	we_fe_108	1253	0.0	40.0
1077	4	327	dielectric_be_27	749	2562.0	5450.0
1370	5	31	litho_fe_111	920	186.0	352.0
1559	7	314	we_be_9	1243	0.0	66.0
491	2	521	dielectric_be_28	751	4841.0	6931.0
1095	4	312	dielectric_be_21	736	2152.0	4304.0
1859	8	149	epi_38	856	704.0	768.0
1175	4	167	de_fe_70	162	0.0	8900.0
167	1	226	epi_38	856	768.0	832.0
957	3	235	we_fe_108	1254	0.0	43.0
1715	7	41	de_fe_54	123	0.0	5869.0
1464	6	137	litho_fe_92	948	0.0	198.0
1405	6	246	dielectric_be_21	737	2152.0	4304.0
784	3	570	de_be_48	32	0.0	9763.0
596	2	264	litho_fe_111	923	186.0	372.0
1086	4	311	dielectric_be_27	741	2888.0	6165.0
1121	4	248	dielectric_be_60	753	0.0	3248.0
448	10	59	diffusion_fe_127	830	0.0	19064.0
1278	5	205	lithotrack_fe_95	1089	0.0	191.0
58	1	412	lithotrack_fe_95	1090	0.0	114.0
855	3	408	lithotrack_fe_95	1091	0.0	194.0
289	10	375	dielectric_be_28	751	6931.0	9682.0
580	2	338	litho_fe_92	949	0.0	128.0
2034	9	199	litho_fe_111	924	186.0	372.0
2018	9	269	litho_fe_92	950	0.0	128.0
641	2	232	de_fe_59	133	4164.0	8328.0
1577	7	287	litho_be_93	913	0.0	108.0
1366	5	34	implant_132	870	0.0	79.0
776	3	530	dielectric_be_21	734	2275.0	4427.0
534	2	372	dielectric_be_60	754	0.0	2292.0
1006	3	140	de_fe_59	134	4164.0	13547.0
275	10	375	dielectric_be_28	752	6931.0	9682.0
99	1	331	litho_fe_92	951	0.0	198.0
532	2	454	dielectric_be_27	747	2888.0	5774.0
1578	7	281	dielectric_be_27	742	3277.0	5839.0
1454	6	174	tf_be_24	1151	0.0	5216.0
470	10	23	diffusion_fe_44	837	0.0	20999.0
67	1	392	de_be_11	4	0.0	4478.0
319	10	298	delay_32	342	0.0	14400.0
1466	6	120	de_fe_86	214	0.0	8529.0
1740	8	359	litho_be_110	900	0.0	146.0
345	10	296	lithotrack_fe_95	1092	0.0	149.0
1210	4	74	litho_fe_111	929	186.0	352.0
1465	6	146	lithotrack_fe_115	1030	0.0	195.0
955	3	224	de_fe_86	215	0.0	9459.0
1918	8	72	de_fe_86	216	0.0	9267.0
2002	9	278	delay_32	343	0.0	7200.0
75	1	356	de_fe_86	217	0.0	5234.0
1579	7	293	lithotrack_fe_95	1093	0.0	87.0
1060	3	23	diffusion_fe_44	838	0.0	20999.0
661	2	205	delay_32	344	0.0	7200.0
844	3	459	de_be_67	78	0.0	8420.0
29	1	450	de_be_11	5	0.0	4637.0
1007	3	137	de_fe_71	180	0.0	8465.0
137	1	270	implant_91	884	0.0	82.0
204	1	154	litho_fe_111	930	186.0	306.0
1897	8	107	we_fe_108	1255	0.0	49.0
2100	9	117	delay_32	345	0.0	10800.0
915	3	300	lithotrack_fe_95	1094	0.0	164.0
81	1	341	litho_fe_92	952	0.0	140.0
606	2	267	de_fe_70	163	0.0	8900.0
2078	9	117	delay_32	346	0.0	10800.0
1329	5	110	litho_fe_111	931	186.0	372.0
1580	7	239	de_be_12	11	10202.0	20404.0
88	1	383	lithotrack_fe_95	1095	0.0	96.0
238	1	95	tf_fe_131	1198	0.0	4955.0
1936	8	18	de_fe_86	218	0.0	9767.0
1421	6	232	we_be_9	1244	0.0	49.0
1167	4	166	litho_reg_fe_64	984	0.0	1538.0
1711	7	41	de_fe_54	124	0.0	5869.0
268	1	10	lithotrack_fe_115	1031	0.0	130.0
310	10	335	planar_be_75	1108	0.0	4379.0
887	3	206	delay_32	347	0.0	10800.0
1844	8	192	tf_fe_104	1190	0.0	4084.0
1764	8	339	tf_be_23	1136	0.0	4582.0
1480	6	110	de_fe_70	164	0.0	4298.0
1635	7	183	we_fe_84	1297	0.0	41.0
1525	6	51	implant_91	885	0.0	74.0
2085	9	141	epi_38	856	832.0	896.0
1391	6	279	tf_be_2	1133	0.0	3825.0
1831	8	192	tf_fe_104	1191	0.0	4084.0
1309	5	152	planar_fe_76	1119	3350.0	6700.0
2140	9	17	de_fe_86	219	0.0	9343.0
1872	8	149	epi_38	856	896.0	960.0
1230	4	38	de_fe_71	181	0.0	9844.0
105	1	303	planar_fe_76	1120	3350.0	6700.0
830	3	455	lithotrack_fe_95	1096	0.0	87.0
1539	6	13	litho_fe_98	969	0.0	87.0
80	1	375	litho_fe_92	953	0.0	128.0
1124	4	247	dielectric_be_27	748	3277.0	5839.0
1813	8	247	dielectric_be_60	755	0.0	2989.0
130	1	276	we_fe_41	1277	0.0	52.0
1860	8	149	epi_38	856	960.0	1024.0
1702	7	84	we_fe_84	1298	0.0	57.0
308	10	309	dielectric_be_27	746	3456.0	6018.0
2125	9	56	litho_fe_111	934	186.0	372.0
292	10	346	de_be_13	17	0.0	5292.0
1136	4	234	lithotrack_fe_95	1097	0.0	149.0
933	3	283	implant_90	881	69.0	138.0
1025	3	103	delay_32	348	0.0	7200.0
2017	9	273	de_be_50	43	0.0	4192.0
1473	6	109	lithotrack_fe_95	1098	0.0	164.0
2072	9	141	epi_38	856	1024.0	1088.0
42	1	434	tf_be_40	1167	0.0	3769.0
1703	7	84	we_fe_84	1299	0.0	57.0
998	3	140	de_fe_59	136	4164.0	13547.0
990	3	178	delay_32	349	0.0	7200.0
1852	8	180	de_fe_62	137	0.0	3787.0
1098	4	295	dielectric_be_27	738	3561.0	6447.0
315	10	309	dielectric_be_27	739	3561.0	6123.0
16	1	497	de_be_48	33	0.0	7043.0
1588	7	268	lithotrack_fe_95	1099	0.0	149.0
704	2	121	litho_fe_111	935	186.0	376.0
1507	6	70	de_fe_86	220	0.0	9267.0
1967	9	336	planar_be_75	1109	0.0	4379.0
1164	4	160	de_fe_70	158	4035.0	8333.0
251	1	35	de_fe_71	182	0.0	9844.0
1755	8	336	de_be_13	18	0.0	4719.0
1796	8	275	lithotrack_fe_95	1100	0.0	184.0
497	2	521	dielectric_be_28	750	7592.0	9682.0
1591	7	257	lithotrack_fe_95	1101	0.0	114.0
1746	8	367	dielectric_be_28	750	9682.0	11772.0
445	10	83	lithotrack_fe_115	1032	0.0	173.0
1613	7	222	dielectric_be_60	756	0.0	2368.0
1323	5	110	litho_fe_111	937	186.0	372.0
703	2	130	litho_fe_111	938	186.0	306.0
1523	6	44	planar_fe_77	1122	2586.0	5172.0
152	1	236	de_fe_86	221	0.0	8096.0
364	10	190	de_fe_70	161	4035.0	8070.0
2129	9	39	de_fe_71	165	5998.0	11996.0
1308	5	150	dielectric_fe_130	768	0.0	3195.0
349	10	210	delay_32	350	0.0	14400.0
875	3	361	litho_fe_92	954	0.0	194.0
807	3	477	lithotrack_fe_95	1102	0.0	196.0
321	10	307	tf_be_40	1168	0.0	3769.0
1364	5	50	delay_32	351	0.0	10800.0
352	10	214	planar_fe_76	1119	6700.0	10050.0
531	2	433	dielectric_be_21	733	2574.0	5148.0
1396	6	267	dielectric_be_28	751	9682.0	12433.0
1920	8	44	litho_fe_92	955	0.0	183.0
1618	7	208	de_fe_86	222	0.0	9022.0
934	3	291	lithotrack_fe_95	1078	87.0	189.0
1968	9	351	we_be_9	1245	0.0	65.0
535	2	423	lithotrack_fe_95	1084	87.0	283.0
1655	7	153	de_fe_59	131	6506.0	10670.0
192	1	148	litho_fe_35	940	0.0	121.0
246	1	40	delay_32	352	0.0	10800.0
1880	8	149	epi_38	856	1088.0	1152.0
1934	8	23	diffusion_fe_44	839	0.0	20999.0
336	10	277	de_be_12	12	10202.0	20404.0
1783	8	328	de_be_66	63	0.0	6930.0
1919	8	49	de_fe_71	177	5998.0	11996.0
395	10	170	dielectric_fe_112	760	0.0	3013.0
804	3	508	dielectric_be_27	745	3561.0	6447.0
884	3	380	dielectric_be_60	757	0.0	2368.0
351	10	232	de_fe_86	223	0.0	10409.0
797	3	501	de_be_13	19	0.0	5292.0
858	3	390	lithomet_be_18	994	0.0	1265.0
530	2	432	dielectric_be_27	740	5293.0	7309.0
528	2	406	lithotrack_fe_95	1085	87.0	174.0
789	3	542	de_be_65	50	0.0	8935.0
1117	4	267	de_be_13	20	0.0	6463.0
1758	8	322	dielectric_be_21	735	2574.0	4726.0
1595	7	257	lithotrack_fe_95	1093	87.0	201.0
1400	6	279	tf_be_2	1134	0.0	3825.0
299	10	323	lithotrack_fe_95	1096	87.0	174.0
865	3	410	de_be_12	13	10202.0	20404.0
2006	9	262	dielectric_be_27	743	5293.0	8854.0
161	1	226	epi_38	856	1152.0	1216.0
1955	9	370	tf_be_2	1131	3825.0	7650.0
1943	8	2	defmet_fe_118	318	0.0	1792.0
1213	4	74	litho_fe_111	921	190.0	356.0
108	1	336	we_fe_41	1278	0.0	51.0
525	2	419	dielectric_be_27	749	5450.0	8906.0
118	1	288	litho_fe_111	939	190.0	376.0
1712	7	41	de_fe_54	122	5869.0	11738.0
263	1	17	de_fe_1	96	0.0	8114.0
714	2	91	delay_32	353	0.0	7200.0
659	2	232	de_fe_59	135	6506.0	10670.0
1519	6	52	we_fe_83	1291	0.0	64.0
1568	7	315	litho_be_110	901	0.0	156.0
216	1	137	de_fe_59	132	8328.0	17711.0
1286	5	184	litho_reg_be_63	975	0.0	953.0
1855	8	149	epi_38	856	1216.0	1280.0
1774	8	321	dielectric_be_27	744	5472.0	8749.0
1401	6	263	tf_be_23	1137	0.0	4582.0
1617	7	212	implant_119	857	0.0	64.0
812	3	477	lithotrack_fe_95	1095	96.0	292.0
24	1	465	lithotrack_fe_95	1064	102.0	298.0
1973	9	338	dielectric_be_21	732	4304.0	6579.0
2074	9	141	epi_38	856	1280.0	1344.0
60	1	339	lithotrack_fe_115	1033	0.0	99.0
876	3	401	delay_32	354	0.0	10800.0
200	1	145	litho_fe_111	936	281.0	471.0
1845	8	190	tf_fe_103	1184	0.0	5353.0
1983	9	279	de_be_12	14	10202.0	20404.0
1166	4	164	litho_fe_111	925	286.0	472.0
657	2	225	de_fe_62	138	0.0	8700.0
1302	5	163	we_fe_85	1312	0.0	46.0
921	3	304	lithotrack_fe_115	1034	0.0	180.0
1814	8	229	lithotrack_fe_115	1035	0.0	171.0
783	3	575	dielectric_be_28	752	9682.0	11772.0
826	3	450	dielectric_be_27	747	5774.0	8336.0
1090	4	312	dielectric_be_21	736	4304.0	6456.0
819	3	493	de_be_66	64	0.0	6962.0
1777	8	328	de_be_66	65	0.0	6930.0
1849	8	190	tf_fe_103	1185	0.0	5353.0
1643	7	153	de_fe_59	133	8328.0	12492.0
1683	7	122	implant_74	877	49.0	98.0
959	3	232	de_fe_86	224	0.0	10184.0
566	2	342	de_be_50	44	0.0	4192.0
1551	7	315	litho_be_110	902	0.0	156.0
1926	8	37	litho_fe_111	926	286.0	452.0
1866	8	149	epi_38	856	1344.0	1408.0
1478	6	120	de_fe_86	225	0.0	8529.0
536	2	377	lithotrack_fe_95	1070	102.0	216.0
1799	8	287	lithotrack_fe_95	1079	102.0	220.0
892	3	365	de_fe_86	226	0.0	5234.0
1310	5	137	litho_fe_111	933	287.0	473.0
1881	8	136	lithomet_fe_19	1006	0.0	1166.0
1723	7	23	diffusion_fe_44	840	0.0	20999.0
1731	7	11	lithotrack_fe_115	1036	0.0	160.0
2133	9	39	de_fe_71	173	8465.0	14463.0
104	1	349	we_fe_85	1311	46.0	115.0
1349	5	69	implant_128	863	0.0	79.0
7	1	478	litho_be_110	903	0.0	172.0
1775	8	339	tf_be_23	1138	0.0	4582.0
1414	6	239	de_be_13	21	0.0	7050.0
1453	6	116	implant_128	864	0.0	47.0
1875	8	149	epi_38	856	1408.0	1472.0
1122	4	268	we_be_16	1224	0.0	46.0
84	1	374	we_be_82	1234	0.0	71.0
2031	9	225	de_fe_86	227	0.0	8529.0
849	3	434	lithotrack_fe_95	1077	108.0	195.0
543	2	419	dielectric_be_27	742	5839.0	9295.0
1692	7	95	litho_fe_111	930	306.0	426.0
294	10	361	we_be_9	1246	0.0	59.0
1139	4	234	lithotrack_fe_95	1066	114.0	263.0
1784	8	331	litho_be_110	904	0.0	100.0
323	10	296	lithotrack_fe_95	1090	114.0	263.0
1092	4	295	dielectric_be_27	748	5839.0	8725.0
1109	4	273	dielectric_be_27	746	6018.0	8034.0
972	3	224	de_fe_86	228	0.0	9459.0
2135	9	39	de_fe_71	175	8465.0	14463.0
327	10	281	lithomet_be_18	995	0.0	1774.0
452	10	43	litho_fe_111	938	306.0	407.0
744	2	38	de_fe_59	129	9383.0	15889.0
174	1	226	epi_38	856	1472.0	1536.0
245	1	52	dielectric_fe_112	761	0.0	2696.0
870	3	401	delay_32	355	0.0	10800.0
113	1	303	planar_fe_76	1120	6700.0	10050.0
250	1	35	de_fe_71	180	8465.0	18309.0
27	1	457	dielectric_be_21	737	4304.0	6579.0
382	10	189	lithotrack_fe_95	1101	114.0	216.0
2127	9	50	de_fe_71	167	9844.0	20091.0
1782	8	343	dielectric_be_28	750	11772.0	14523.0
1361	5	51	we_fe_108	1256	0.0	37.0
165	1	224	delay_32	356	0.0	14400.0
864	3	385	lithotrack_fe_115	1037	0.0	103.0
