lot	product	step	tool	machine	start_time	end_time
1531	6	32	de_fe_86	198	0.0	4934.0
1120	4	265	litho_be_110	891	0.0	117.0
526	2	432	dielectric_be_27	744	0.0	2016.0
2023	9	214	planar_fe_76	1120	0.0	3350.0
48	1	433	tf_be_23	1136	0.0	5219.0
1213	4	74	litho_fe_111	925	0.0	166.0
1740	8	359	litho_be_110	892	0.0	146.0
98	1	303	planar_fe_76	1119	3350.0	6700.0
847	3	430	de_be_50	41	0.0	5060.0
450	10	84	litho_fe_92	945	0.0	153.0
242	1	75	de_fe_86	199	0.0	8349.0
624	2	241	tf_fe_3	1204	0.0	4822.0
263	1	17	de_fe_1	93	0.0	8114.0
1765	8	343	dielectric_be_28	750	2751.0	5502.0
1491	6	100	lithotrack_fe_95	1070	0.0	102.0
1927	8	41	de_fe_86	200	0.0	8249.0
2033	9	214	planar_fe_76	1120	3350.0	6700.0
830	3	455	lithotrack_fe_95	1071	0.0	87.0
1924	8	43	lithotrack_fe_115	1022	0.0	160.0
1656	7	153	de_fe_59	130	0.0	4164.0
224	1	117	de_fe_71	166	0.0	5998.0
499	2	497	dielectric_be_28	752	2751.0	5502.0
571	2	333	lithotrack_fe_95	1072	0.0	108.0
1575	7	266	lithotrack_be_117	1017	0.0	171.0
1821	8	207	de_fe_70	156	0.0	4298.0
909	3	308	de_fe_70	157	0.0	8900.0
1497	6	64	litho_fe_111	926	0.0	186.0
1695	7	95	litho_fe_111	927	0.0	120.0
336	10	277	de_be_12	10	0.0	10202.0
1481	6	126	planar_fe_78	1123	0.0	3049.0
1778	8	325	litho_be_110	893	0.0	195.0
593	2	315	de_fe_86	201	0.0	9022.0
1123	4	220	tf_be_24	1149	0.0	5216.0
182	1	209	de_fe_86	202	0.0	9459.0
1196	4	133	de_fe_59	131	0.0	9383.0
246	1	40	delay_32	327	0.0	10800.0
27	1	457	dielectric_be_21	734	0.0	2275.0
786	3	551	dielectric_be_28	751	4180.0	6931.0
187	1	209	de_fe_86	203	0.0	9459.0
655	2	210	delay_32	328	0.0	10800.0
562	2	342	de_be_50	42	0.0	4192.0
1050	3	37	de_fe_59	132	0.0	6506.0
280	10	353	dielectric_be_27	745	0.0	2886.0
963	3	243	epi_38	856	256.0	320.0
279	10	379	lithotrack_fe_95	1073	0.0	164.0
1056	3	35	de_fe_71	167	0.0	9844.0
670	2	186	litho_fe_111	928	0.0	176.0
1591	7	257	lithotrack_fe_95	1074	0.0	114.0
1899	8	87	implant_128	859	0.0	58.0
1590	7	257	lithotrack_fe_95	1075	0.0	114.0
377	10	209	tf_fe_5	1207	0.0	3876.0
1048	3	35	de_fe_71	168	0.0	9844.0
363	10	199	litho_fe_111	929	0.0	186.0
327	10	281	lithomet_be_18	993	0.0	1774.0
580	2	338	litho_fe_92	946	0.0	128.0
606	2	267	de_fe_70	158	0.0	8900.0
1168	4	167	de_fe_70	159	0.0	8900.0
38	1	491	de_be_66	62	0.0	6930.0
545	2	388	lithotrack_fe_95	1076	0.0	149.0
213	1	143	de_fe_86	204	0.0	8076.0
357	10	232	de_fe_86	205	0.0	10409.0
756	2	5	defmet_fe_118	318	0.0	1792.0
1951	9	363	litho_be_110	894	0.0	185.0
432	10	113	litho_fe_111	930	0.0	120.0
118	1	288	litho_fe_111	931	0.0	186.0
1711	7	41	de_fe_54	122	0.0	5869.0
1931	8	37	litho_fe_111	932	0.0	166.0
937	3	243	epi_38	856	320.0	384.0
1882	8	127	delay_32	329	0.0	10800.0
1058	3	26	de_fe_86	206	0.0	5060.0
1576	7	286	lithotrack_fe_95	1077	0.0	184.0
640	2	232	de_fe_59	133	0.0	4164.0
898	3	304	lithotrack_fe_115	1023	0.0	180.0
1847	8	190	tf_fe_103	1183	0.0	5353.0
1002	3	148	litho_fe_111	933	0.0	190.0
1853	8	149	epi_38	856	384.0	448.0
317	10	320	de_be_50	43	0.0	10386.0
1717	7	35	de_fe_71	169	0.0	9844.0
565	2	358	delay_32	330	0.0	7200.0
1004	3	128	de_fe_71	170	0.0	10247.0
1256	5	229	de_be_48	29	0.0	9763.0
625	2	241	tf_fe_3	1205	0.0	4822.0
2016	9	214	planar_fe_76	1119	6700.0	10050.0
768	3	541	litho_reg_be_63	973	0.0	1610.0
781	3	541	litho_reg_be_63	974	0.0	1610.0
2119	9	75	implant_74	877	0.0	49.0
1207	4	74	litho_fe_111	934	0.0	166.0
976	3	224	de_fe_86	207	0.0	9459.0
1528	6	32	de_fe_86	208	0.0	4934.0
1788	8	296	tf_be_23	1137	0.0	3633.0
1585	7	247	we_be_82	1233	0.0	36.0
84	1	374	we_be_82	1234	0.0	71.0
114	1	329	implant_128	860	0.0	51.0
449	10	80	we_fe_83	1288	0.0	42.0
283	10	365	litho_reg_be_63	975	0.0	1610.0
1884	8	149	epi_38	856	448.0	512.0
303	10	340	lithotrack_fe_95	1078	0.0	118.0
1823	8	210	litho_fe_111	935	0.0	154.0
1230	4	38	de_fe_71	171	0.0	9844.0
537	2	386	lithotrack_be_117	1018	0.0	171.0
1220	4	45	de_fe_86	209	0.0	6302.0
1467	6	143	we_fe_83	1289	0.0	53.0
535	2	423	lithotrack_fe_95	1079	0.0	196.0
1282	5	182	litho_be_110	895	0.0	154.0
1160	4	195	we_fe_83	1290	0.0	53.0
1586	7	247	we_be_82	1235	0.0	36.0
1953	9	359	dielectric_be_21	735	0.0	2152.0
1787	8	275	lithotrack_fe_95	1080	0.0	184.0
322	10	296	lithotrack_fe_95	1081	0.0	149.0
1722	7	32	litho_fe_92	947	0.0	133.0
1296	5	179	de_be_50	44	0.0	10386.0
1051	3	37	de_fe_59	134	0.0	6506.0
1790	8	279	de_be_50	45	0.0	10386.0
28	1	465	lithotrack_fe_95	1082	0.0	196.0
300	10	375	dielectric_be_28	750	5502.0	8253.0
25	1	457	dielectric_be_21	736	0.0	2275.0
2004	9	279	de_be_12	11	0.0	10202.0
94	1	337	we_fe_83	1291	0.0	53.0
238	1	95	tf_fe_131	1198	0.0	4955.0
1309	5	152	planar_fe_76	1120	6700.0	10050.0
1383	6	285	litho_reg_be_63	976	0.0	1488.0
1887	8	110	we_fe_108	1247	0.0	54.0
518	2	433	dielectric_be_21	737	0.0	2574.0
666	2	186	litho_fe_111	936	0.0	176.0
1001	3	140	de_fe_59	135	0.0	9383.0
1140	4	237	de_be_67	79	0.0	5206.0
1980	9	352	de_be_13	16	0.0	7050.0
1254	5	234	dielectric_be_28	752	5502.0	7592.0
933	3	283	implant_90	881	0.0	69.0
524	2	455	dielectric_be_21	735	2152.0	4369.0
500	2	496	dielectric_be_27	746	0.0	2888.0
85	1	356	de_fe_86	210	0.0	5234.0
221	1	118	de_fe_86	211	0.0	9009.0
1894	8	109	de_fe_86	212	0.0	6472.0
1125	4	215	de_be_12	12	0.0	10202.0
305	10	340	lithotrack_fe_95	1083	0.0	118.0
2001	9	199	litho_fe_111	937	0.0	186.0
54	1	396	de_be_12	13	0.0	10202.0
106	1	335	de_fe_86	213	0.0	10223.0
521	2	458	litho_be_110	896	0.0	156.0
1198	4	100	dielectric_fe_30	776	0.0	2005.0
1615	7	219	dielectric_be_27	747	0.0	3561.0
778	3	575	dielectric_be_28	751	6931.0	9021.0
1210	4	74	litho_fe_111	938	0.0	166.0
1191	4	124	de_fe_71	172	0.0	10247.0
794	3	530	dielectric_be_21	733	2217.0	4369.0
261	1	17	de_fe_1	94	0.0	8114.0
1751	8	345	tf_be_26	1153	0.0	3633.0
722	2	89	planar_fe_77	1122	0.0	2586.0
1216	4	45	de_fe_86	214	0.0	6302.0
823	3	468	dielectric_be_27	748	0.0	3456.0
1280	5	214	tf_be_23	1138	0.0	4072.0
1014	3	125	litho_fe_92	948	0.0	153.0
595	2	267	de_fe_70	160	0.0	8900.0
1606	7	227	litho_fe_92	949	0.0	196.0
1225	4	38	de_fe_71	173	0.0	9844.0
2049	9	185	implant_91	883	0.0	82.0
1310	5	137	litho_fe_111	939	0.0	186.0
1566	7	286	lithotrack_fe_95	1084	0.0	184.0
1661	7	153	de_fe_59	136	0.0	4164.0
608	2	264	litho_fe_111	922	115.0	301.0
306	10	340	lithotrack_fe_95	1085	0.0	118.0
414	10	146	implant_91	884	0.0	47.0
276	10	379	lithotrack_fe_95	1086	0.0	164.0
1867	8	149	epi_38	856	512.0	576.0
858	3	390	lithomet_be_18	994	0.0	1265.0
1157	4	184	lithotrack_fe_115	1024	0.0	192.0
711	2	91	delay_32	331	0.0	7200.0
1805	8	275	lithotrack_fe_95	1087	0.0	184.0
1813	8	247	dielectric_be_60	753	0.0	2989.0
339	10	213	we_fe_41	1276	0.0	57.0
731	2	43	delay_32	332	0.0	10800.0
1350	5	68	litho_reg_fe_64	980	0.0	1517.0
584	2	310	litho_fe_92	950	0.0	194.0
871	3	350	litho_fe_92	951	0.0	140.0
578	2	332	we_be_82	1236	0.0	71.0
2083	9	141	epi_38	856	576.0	640.0
188	1	167	implant_128	861	0.0	53.0
939	3	283	implant_90	882	0.0	69.0
1831	8	192	tf_fe_104	1190	0.0	4084.0
1883	8	138	de_fe_51	97	0.0	9704.0
525	2	419	dielectric_be_27	749	0.0	3456.0
826	3	450	dielectric_be_27	738	2016.0	4578.0
150	1	237	we_fe_108	1248	0.0	38.0
563	2	357	lithotrack_fe_95	1088	0.0	194.0
2132	9	42	we_fe_108	1249	0.0	56.0
1456	6	178	planar_be_75	1106	0.0	3911.0
1388	6	267	dielectric_be_28	752	7592.0	10343.0
2121	9	56	litho_fe_111	921	120.0	306.0
40	1	412	lithotrack_fe_95	1089	0.0	114.0
1979	9	317	lithotrack_fe_95	1090	0.0	184.0
644	2	232	de_fe_59	130	4164.0	8328.0
669	2	186	litho_fe_111	923	120.0	296.0
361	10	199	litho_fe_111	927	120.0	306.0
1992	9	294	tf_be_26	1154	0.0	4569.0
22	1	478	litho_be_110	897	0.0	172.0
677	2	149	litho_fe_111	930	120.0	306.0
1363	5	31	litho_fe_111	935	154.0	320.0
1007	3	137	de_fe_71	174	0.0	8465.0
30	1	415	litho_reg_be_63	977	0.0	1593.0
135	1	270	implant_91	885	0.0	82.0
444	10	96	de_fe_71	175	0.0	8465.0
9	1	509	we_be_14	1215	0.0	44.0
1138	4	239	we_be_14	1216	0.0	54.0
1898	8	86	delay_32	333	0.0	7200.0
616	2	260	de_fe_70	161	0.0	4298.0
1568	7	315	litho_be_110	898	0.0	156.0
861	3	410	de_be_12	14	0.0	10202.0
632	2	233	de_fe_62	137	0.0	3787.0
2109	9	75	implant_74	878	0.0	49.0
1101	4	277	litho_be_110	899	0.0	172.0
964	3	243	epi_38	856	640.0	704.0
2002	9	278	delay_32	334	0.0	7200.0
1826	8	245	delay_32	335	0.0	7200.0
719	2	89	planar_fe_77	1121	2586.0	5172.0
1801	8	283	lithomet_be_18	995	0.0	1733.0
206	1	143	de_fe_86	215	0.0	8076.0
1833	8	207	de_fe_70	162	0.0	4298.0
2067	9	141	epi_38	856	704.0	768.0
924	3	300	lithotrack_fe_95	1091	0.0	164.0
2006	9	262	dielectric_be_27	744	2016.0	5577.0
1122	4	268	we_be_16	1220	0.0	46.0
164	1	226	epi_38	856	768.0	832.0
418	10	96	de_fe_71	176	0.0	8465.0
1037	3	44	de_fe_86	216	0.0	6302.0
1174	4	164	litho_fe_111	924	166.0	352.0
1367	5	31	litho_fe_111	925	166.0	332.0
2145	9	24	de_fe_86	217	0.0	8349.0
557	2	359	de_be_12	15	0.0	10202.0
1705	7	51	we_fe_108	1250	0.0	56.0
2128	9	31	de_fe_86	218	0.0	8249.0
58	1	412	lithotrack_fe_95	1092	0.0	114.0
1896	8	115	de_fe_53	117	0.0	9853.0
1410	6	264	tf_be_40	1169	0.0	5189.0
568	2	357	lithotrack_fe_95	1093	0.0	194.0
1696	7	103	litho_fe_111	932	166.0	352.0
1683	7	122	implant_74	877	49.0	98.0
465	10	43	litho_fe_111	934	166.0	267.0
955	3	224	de_fe_86	219	0.0	9459.0
1263	5	206	litho_be_110	900	0.0	158.0
961	3	243	epi_38	856	832.0	896.0
813	3	455	lithotrack_fe_95	1094	0.0	87.0
915	3	300	lithotrack_fe_95	1095	0.0	164.0
1923	8	44	litho_fe_92	952	0.0	183.0
1901	8	86	delay_32	336	0.0	7200.0
1109	4	273	dielectric_be_27	739	2562.0	4578.0
153	1	242	lithotrack_fe_96	1103	0.0	109.0
234	1	87	implant_132	870	0.0	79.0
1273	5	209	de_be_65	50	0.0	4911.0
1747	8	345	tf_be_26	1155	0.0	3633.0
1664	7	153	de_fe_59	133	4164.0	8328.0
897	3	331	de_fe_86	220	0.0	8529.0
1605	7	222	dielectric_be_60	754	0.0	2368.0
1392	6	283	litho_be_110	901	0.0	146.0
19	1	504	lithotrack_fe_95	1096	0.0	158.0
788	3	536	de_be_66	63	0.0	6930.0
1451	6	166	we_be_17	1227	0.0	71.0
1945	8	2	defmet_fe_118	319	0.0	1792.0
79	1	326	lithotrack_fe_115	1025	0.0	192.0
1105	4	306	we_be_16	1221	0.0	63.0
693	2	149	litho_fe_111	938	166.0	352.0
286	10	323	lithotrack_fe_95	1097	0.0	87.0
845	3	377	dielectric_be_27	743	2562.0	6123.0
346	10	273	we_be_81	1231	0.0	69.0
1629	7	126	de_fe_86	221	0.0	6257.0
842	3	421	dielectric_be_20	727	0.0	3051.0
1393	6	283	litho_be_110	902	0.0	146.0
156	1	226	epi_38	856	896.0	960.0
195	1	154	litho_fe_111	928	176.0	296.0
1713	7	35	de_fe_71	177	0.0	9844.0
534	2	372	dielectric_be_60	755	0.0	2292.0
1178	4	160	de_fe_70	163	0.0	4298.0
1063	3	17	de_fe_1	95	0.0	8114.0
1449	6	167	lithotrack_fe_95	1098	0.0	194.0
1988	9	317	lithotrack_fe_95	1099	0.0	184.0
675	2	172	de_fe_86	222	0.0	6257.0
316	10	336	dielectric_be_27	741	2886.0	6342.0
1348	5	65	litho_fe_92	953	0.0	183.0
514	2	450	tf_be_23	1139	0.0	3633.0
1222	4	45	de_fe_86	223	0.0	6302.0
816	3	478	litho_be_110	903	0.0	117.0
93	1	336	we_fe_41	1277	0.0	51.0
7	1	478	litho_be_110	904	0.0	172.0
1224	4	38	de_fe_71	178	0.0	9844.0
1284	5	196	dielectric_be_27	745	2886.0	4902.0
884	3	380	dielectric_be_60	756	0.0	2368.0
321	10	307	tf_be_40	1170	0.0	3769.0
368	10	202	de_fe_70	164	0.0	8900.0
1488	6	100	lithotrack_fe_95	1100	0.0	102.0
1203	4	100	dielectric_fe_30	775	2005.0	4010.0
766	3	544	de_be_13	17	0.0	4719.0
1369	5	34	implant_132	871	0.0	79.0
13	1	494	litho_be_110	905	0.0	185.0
2066	9	141	epi_38	856	960.0	1024.0
734	2	61	implant_132	872	0.0	63.0
678	2	172	de_fe_86	224	0.0	6257.0
1429	6	207	dielectric_be_21	732	2275.0	4550.0
1623	7	185	lithotrack_fe_115	1026	0.0	192.0
619	2	264	litho_fe_111	936	176.0	362.0
520	2	445	de_be_65	51	0.0	5528.0
1021	3	117	de_fe_71	179	0.0	5998.0
1434	6	207	dielectric_be_21	734	2275.0	4550.0
1871	8	149	epi_38	856	1024.0	1088.0
650	2	226	we_fe_108	1251	0.0	51.0
1031	3	103	delay_32	337	0.0	7200.0
1139	4	234	lithotrack_fe_95	1101	0.0	149.0
291	10	362	lithotrack_fe_95	1102	0.0	178.0
810	3	477	lithotrack_fe_95	1069	87.0	283.0
701	2	121	litho_fe_111	920	186.0	376.0
1859	8	149	epi_38	856	1088.0	1152.0
491	2	521	dielectric_be_28	750	8253.0	10343.0
1761	8	359	litho_be_110	906	0.0	146.0
1596	7	265	lithotrack_fe_95	1071	87.0	174.0
1452	6	167	lithotrack_fe_95	1094	87.0	281.0
152	1	236	de_fe_86	225	0.0	8096.0
207	1	154	litho_fe_111	926	186.0	306.0
817	3	496	litho_be_110	907	0.0	165.0
1121	4	248	dielectric_be_60	757	0.0	3248.0
1212	4	74	litho_fe_111	929	186.0	352.0
1969	9	366	de_be_48	30	0.0	7043.0
1562	7	330	tf_be_40	1171	0.0	4737.0
1064	3	17	de_fe_1	96	0.0	8114.0
1375	5	14	de_fe_86	226	0.0	9343.0
970	3	200	implant_128	862	0.0	66.0
1154	4	129	lithotrack_fe_115	1027	0.0	98.0
131	1	284	de_fe_70	155	4298.0	8596.0
95	1	355	de_fe_72	184	0.0	9888.0
812	3	477	lithotrack_fe_95	1097	87.0	283.0
367	10	200	lithomet_fe_19	1004	0.0	1393.0
1582	7	266	lithotrack_be_117	1019	0.0	171.0
921	3	304	lithotrack_fe_115	1028	0.0	180.0
161	1	226	epi_38	856	1152.0	1216.0
888	3	335	de_fe_86	227	0.0	8443.0
980	3	178	delay_32	338	0.0	7200.0
501	2	505	de_be_48	31	0.0	7043.0
1825	8	204	tf_fe_103	1184	0.0	5052.0
867	3	401	delay_32	339	0.0	10800.0
1227	4	36	lithomet_fe_19	1005	0.0	1014.0
975	3	200	implant_128	863	0.0	66.0
83	1	379	de_be_50	46	0.0	4192.0
790	3	509	dielectric_be_21	736	2275.0	4492.0
798	3	521	de_be_65	52	0.0	4911.0
1192	4	113	de_fe_71	180	0.0	5998.0
1324	5	110	litho_fe_111	931	186.0	372.0
2113	9	76	delay_32	340	0.0	7200.0
438	10	93	litho_fe_92	954	0.0	119.0
1493	6	5	defmet_fe_118	318	1792.0	3584.0
1900	8	88	defmet_fe_43	322	0.0	374.0
1703	7	84	we_fe_84	1294	0.0	57.0
1774	8	321	dielectric_be_27	740	2888.0	6165.0
126	1	270	implant_91	886	0.0	82.0
311	10	293	lithotrack_fe_95	1064	102.0	189.0
2017	9	273	de_be_50	47	0.0	4192.0
1767	8	313	de_be_65	53	0.0	4911.0
1366	5	34	implant_132	873	0.0	79.0
440	10	96	de_fe_71	181	0.0	8465.0
2130	9	55	lithotrack_fe_115	1029	0.0	175.0
1285	5	196	dielectric_be_27	742	2888.0	4904.0
1095	4	312	dielectric_be_21	737	2574.0	4726.0
777	3	538	lithotrack_fe_95	1070	102.0	280.0
556	2	374	tf_be_26	1156	0.0	4569.0
1431	6	215	lithotrack_fe_95	1100	102.0	298.0
342	10	276	delay_32	341	0.0	7200.0
11	1	498	we_be_14	1217	0.0	46.0
1103	4	274	dielectric_be_21	733	4369.0	6943.0
528	2	406	lithotrack_fe_95	1072	108.0	195.0
1538	6	13	litho_fe_98	968	0.0	87.0
1996	9	278	delay_32	342	0.0	7200.0
566	2	342	de_be_50	48	0.0	4192.0
1047	3	37	de_fe_59	136	4164.0	10670.0
326	10	281	lithomet_be_18	996	0.0	1774.0
1370	5	31	litho_fe_111	937	186.0	352.0
1049	3	35	de_fe_71	182	0.0	9844.0
972	3	224	de_fe_86	228	0.0	9459.0
172	1	226	epi_38	856	1216.0	1280.0
716	2	89	planar_fe_77	1122	2586.0	5172.0
175	1	209	de_fe_86	229	0.0	9459.0
247	1	40	delay_32	343	0.0	10800.0
1822	8	214	de_fe_86	230	0.0	9732.0
1319	5	120	we_fe_108	1252	0.0	58.0
1400	6	279	tf_be_2	1132	0.0	3825.0
1024	3	104	dielectric_fe_30	776	2005.0	4010.0
1093	4	311	dielectric_be_27	746	2888.0	6165.0
1555	7	318	de_be_66	64	0.0	10449.0
1569	7	291	we_be_14	1218	0.0	64.0
1668	7	122	implant_74	878	49.0	98.0
245	1	52	dielectric_fe_112	759	0.0	2696.0
575	2	333	lithotrack_fe_95	1065	114.0	222.0
439	10	92	lithotrack_fe_115	1030	0.0	98.0
1091	4	312	dielectric_be_21	735	4369.0	6521.0
1078	4	307	lithomet_be_18	997	0.0	1248.0
792	3	500	we_be_9	1242	0.0	63.0
1349	5	69	implant_128	864	0.0	79.0
1132	4	220	tf_be_24	1150	0.0	5216.0
572	2	361	we_be_17	1228	0.0	61.0
931	3	243	epi_38	856	1280.0	1344.0
1032	3	78	litho_fe_111	939	186.0	352.0
1054	3	26	de_fe_86	231	0.0	5060.0
715	2	89	planar_fe_77	1121	5172.0	7758.0
1860	8	149	epi_38	856	1344.0	1408.0
373	10	190	de_fe_70	156	4298.0	8333.0
452	10	43	litho_fe_111	933	190.0	291.0
1276	5	225	lithotrack_fe_95	1074	114.0	272.0
239	1	74	implant_132	874	0.0	63.0
1511	6	56	litho_reg_fe_64	981	0.0	1516.0
1558	7	290	de_be_50	49	0.0	10386.0
226	1	104	dielectric_fe_30	775	4010.0	6015.0
167	1	226	epi_38	856	1408.0	1472.0
873	3	380	dielectric_be_60	758	0.0	2368.0
502	2	460	litho_reg_be_63	978	0.0	974.0
825	3	486	dielectric_be_27	748	3456.0	5472.0
1261	5	205	lithotrack_fe_95	1075	114.0	305.0
570	2	355	de_be_11	1	0.0	4478.0
1830	8	214	de_fe_86	232	0.0	9732.0
950	3	283	implant_90	881	69.0	138.0
429	10	113	litho_fe_111	934	267.0	387.0
1208	4	92	defmet_fe_34	320	0.0	488.0
1594	7	269	litho_be_99	917	0.0	141.0
671	2	170	implant_128	865	0.0	58.0
2090	9	134	de_fe_58	127	0.0	5306.0
945	3	243	epi_38	856	1472.0	1536.0
887	3	206	delay_32	344	0.0	10800.0
1131	4	234	lithotrack_fe_95	1089	114.0	263.0
179	1	209	de_fe_86	233	0.0	9459.0
1965	9	356	tf_be_40	1172	0.0	4737.0
648	2	232	de_fe_59	129	6506.0	10670.0
814	3	507	planar_be_75	1107	0.0	3081.0
643	2	232	de_fe_59	132	6506.0	10670.0
1027	3	101	planar_fe_77	1122	5172.0	7758.0
1358	5	54	planar_fe_77	1121	7758.0	10344.0
314	10	296	lithotrack_fe_95	1092	114.0	263.0
217	1	118	de_fe_86	234	0.0	9009.0
1637	7	185	lithotrack_fe_115	1031	0.0	192.0
969	3	201	de_fe_86	235	0.0	6472.0
132	1	270	implant_91	887	0.0	82.0
1981	9	331	de_be_11	2	0.0	4637.0
745	2	29	de_fe_86	236	0.0	5060.0
1076	4	327	dielectric_be_27	749	3456.0	6344.0
657	2	225	de_fe_62	138	0.0	8700.0
259	1	28	we_fe_83	1292	0.0	56.0
297	10	379	lithotrack_fe_95	1078	118.0	282.0
375	10	189	lithotrack_fe_95	1083	118.0	220.0
157	1	260	we_fe_47	1281	0.0	69.0
1954	9	363	litho_be_110	908	0.0	185.0
1792	8	339	tf_be_23	1140	0.0	4582.0
1373	5	14	de_fe_86	237	0.0	9343.0
834	3	455	lithotrack_fe_95	1085	118.0	205.0
1750	8	358	lithotrack_fe_95	1076	149.0	307.0
1478	6	120	de_fe_86	238	0.0	8529.0
1098	4	295	dielectric_be_27	747	3561.0	6447.0
1817	8	253	litho_fe_92	955	0.0	128.0
872	3	350	litho_fe_92	956	0.0	140.0
1903	8	66	litho_fe_111	933	291.0	477.0
1707	7	64	litho_fe_98	969	0.0	87.0
340	10	267	litho_fe_92	957	0.0	128.0
724	2	89	planar_fe_77	1122	7758.0	10344.0
895	3	351	lithomet_fe_19	1006	0.0	1430.0
694	2	149	litho_fe_111	923	296.0	482.0
121	1	288	litho_fe_111	928	296.0	482.0
2080	9	141	epi_38	856	1536.0	1600.0
1019	3	104	dielectric_fe_30	776	4010.0	6015.0
1561	7	310	litho_be_110	909	0.0	154.0
853	3	421	dielectric_be_20	728	0.0	3051.0
1749	8	358	lithotrack_fe_95	1081	149.0	307.0
1810	8	246	dielectric_be_27	738	4578.0	8139.0
789	3	542	de_be_65	54	0.0	8935.0
1424	6	225	dielectric_be_21	736	4492.0	7066.0
202	1	158	de_fe_86	239	0.0	7571.0
1864	8	149	epi_38	856	1600.0	1664.0
552	2	364	tf_be_24	1151	0.0	5216.0
1314	5	150	dielectric_fe_130	768	0.0	3195.0
191	1	141	defmet_fe_10	315	0.0	1754.0
536	2	377	lithotrack_fe_95	1101	149.0	263.0
2093	9	114	epi_36	854	0.0	52.0
1968	9	351	we_be_9	1243	0.0	65.0
1458	6	146	lithotrack_fe_115	1032	0.0	195.0
2092	9	111	delay_32	345	0.0	10800.0
487	2	505	de_be_48	32	0.0	7043.0
2019	9	226	de_fe_56	125	0.0	4320.0
2134	9	27	litho_fe_111	922	301.0	467.0
801	3	511	we_be_82	1237	0.0	43.0
1286	5	184	litho_reg_be_63	979	0.0	953.0
1329	5	110	litho_fe_111	921	306.0	492.0
1828	8	210	litho_fe_111	926	306.0	460.0
1811	8	266	de_be_67	80	0.0	4490.0
2078	9	117	delay_32	346	0.0	10800.0
797	3	501	de_be_13	18	0.0	5292.0
376	10	189	lithotrack_fe_95	1096	158.0	260.0
104	1	349	we_fe_85	1312	0.0	69.0
806	3	497	lithomet_be_18	998	0.0	1027.0
