lot	product	step	tool	machine	start_time	end_time
1605	7	222	dielectric_be_60	753	0.0	2368.0
1616	7	219	dielectric_be_27	745	0.0	3561.0
1220	4	45	de_fe_86	201	0.0	6302.0
35	1	457	dielectric_be_21	733	0.0	2275.0
1276	5	225	lithotrack_fe_95	1069	0.0	158.0
2139	9	24	de_fe_86	202	0.0	8349.0
1724	7	32	litho_fe_92	942	0.0	133.0
456	10	44	lithomet_fe_19	1003	0.0	1637.0
436	10	104	litho_fe_111	925	0.0	190.0
1888	8	136	lithomet_fe_19	1004	0.0	1166.0
27	1	457	dielectric_be_21	734	0.0	2275.0
266	1	10	lithotrack_fe_115	1022	0.0	130.0
1511	6	56	litho_reg_fe_64	981	0.0	1516.0
528	2	406	lithotrack_fe_95	1070	0.0	87.0
471	10	17	de_fe_1	92	0.0	8114.0
576	2	355	de_be_11	1	0.0	4478.0
489	2	505	de_be_48	29	0.0	7043.0
1595	7	257	lithotrack_fe_95	1071	0.0	114.0
94	1	337	we_fe_83	1288	0.0	53.0
812	3	477	lithotrack_fe_95	1072	0.0	196.0
1971	9	347	litho_be_110	894	0.0	158.0
1277	5	196	dielectric_be_27	746	0.0	2016.0
901	3	316	delay_32	331	0.0	14400.0
1928	8	43	lithotrack_fe_115	1023	0.0	160.0
1473	6	109	lithotrack_fe_95	1073	0.0	164.0
299	10	323	lithotrack_fe_95	1074	0.0	87.0
505	2	467	de_be_65	50	0.0	4911.0
1266	5	217	dielectric_be_27	747	0.0	3277.0
1579	7	293	lithotrack_fe_95	1075	0.0	87.0
26	1	463	de_be_66	61	0.0	5931.0
64	1	394	lithotrack_fe_95	1076	0.0	194.0
924	3	300	lithotrack_fe_95	1077	0.0	164.0
2075	9	133	we_fe_108	1248	0.0	43.0
284	10	353	dielectric_be_27	748	0.0	2886.0
388	10	189	lithotrack_fe_95	1078	0.0	102.0
949	3	243	epi_38	856	320.0	384.0
20	1	443	lithotrack_fe_95	1079	0.0	87.0
1716	7	35	de_fe_71	165	0.0	9844.0
1740	8	359	litho_be_110	895	0.0	146.0
795	3	530	dielectric_be_21	735	0.0	2152.0
372	10	117	de_fe_86	203	0.0	7571.0
604	2	267	de_fe_70	155	0.0	8900.0
527	2	454	dielectric_be_27	749	0.0	2886.0
32	1	456	dielectric_be_27	744	2016.0	5472.0
1815	8	265	delay_32	332	0.0	10800.0
2083	9	141	epi_38	856	384.0	448.0
1758	8	322	dielectric_be_21	736	0.0	2152.0
264	1	10	lithotrack_fe_115	1024	0.0	130.0
1797	8	298	tf_be_40	1166	0.0	4134.0
945	3	243	epi_38	856	448.0	512.0
789	3	542	de_be_65	51	0.0	8935.0
770	3	551	dielectric_be_28	751	0.0	2751.0
153	1	242	lithotrack_fe_96	1103	0.0	109.0
619	2	264	litho_fe_111	926	0.0	186.0
1038	3	46	lithomet_fe_19	1005	0.0	1240.0
1345	5	81	de_fe_71	166	0.0	10247.0
1698	7	81	de_fe_71	167	0.0	10247.0
285	10	360	de_be_66	62	0.0	6930.0
1936	8	18	de_fe_86	204	0.0	9767.0
293	10	323	lithotrack_fe_95	1080	0.0	87.0
1863	8	149	epi_38	856	512.0	576.0
570	2	355	de_be_11	2	0.0	4478.0
93	1	336	we_fe_41	1276	0.0	51.0
2132	9	42	we_fe_108	1249	0.0	56.0
1407	6	267	dielectric_be_28	752	0.0	2751.0
317	10	320	de_be_50	41	0.0	10386.0
1402	6	265	planar_be_75	1106	0.0	4013.0
1980	9	352	de_be_13	16	0.0	7050.0
1972	9	323	we_be_82	1233	0.0	70.0
240	1	48	we_fe_83	1289	0.0	57.0
634	2	241	tf_fe_3	1204	0.0	4822.0
5	1	513	dielectric_be_28	750	2090.0	4180.0
1539	6	13	litho_fe_98	968	0.0	87.0
1445	6	174	tf_be_24	1149	0.0	5216.0
1517	6	59	de_fe_86	205	0.0	9947.0
624	2	241	tf_fe_3	1205	0.0	4822.0
280	10	353	dielectric_be_27	746	2016.0	4902.0
1872	8	149	epi_38	856	576.0	640.0
344	10	212	dielectric_fe_130	768	0.0	3195.0
1580	7	239	de_be_12	9	0.0	10202.0
777	3	538	lithotrack_fe_95	1081	0.0	178.0
160	1	236	de_fe_86	206	0.0	8096.0
1569	7	291	we_be_14	1214	0.0	64.0
1281	5	197	dielectric_be_21	737	0.0	2574.0
1413	6	224	dielectric_be_27	740	2562.0	4578.0
909	3	308	de_fe_70	156	0.0	8900.0
1332	5	90	de_fe_59	133	0.0	9383.0
1139	4	234	lithotrack_fe_95	1082	0.0	149.0
1918	8	72	de_fe_86	207	0.0	9267.0
978	3	201	de_fe_86	208	0.0	6472.0
8	1	493	lithotrack_fe_95	1083	0.0	164.0
1732	7	12	litho_fe_92	943	0.0	158.0
723	2	90	we_fe_108	1250	0.0	63.0
22	1	478	litho_be_110	896	0.0	172.0
1417	6	233	lithotrack_fe_95	1084	0.0	191.0
1150	4	208	lithotrack_fe_95	1085	0.0	108.0
1099	4	306	we_be_16	1220	0.0	63.0
352	10	214	planar_fe_76	1119	0.0	3350.0
548	2	357	lithotrack_fe_95	1086	0.0	194.0
1783	8	328	de_be_66	63	0.0	6930.0
238	1	95	tf_fe_131	1198	0.0	4955.0
1701	7	81	de_fe_71	168	0.0	10247.0
1039	3	37	de_fe_59	134	0.0	6506.0
1635	7	183	we_fe_84	1295	0.0	41.0
343	10	267	litho_fe_92	944	0.0	128.0
898	3	304	lithotrack_fe_115	1025	0.0	180.0
1461	6	167	lithotrack_fe_95	1087	0.0	194.0
156	1	226	epi_38	856	640.0	704.0
1228	4	38	de_fe_71	169	0.0	9844.0
1578	7	281	dielectric_be_27	743	2886.0	5448.0
1044	3	37	de_fe_59	135	0.0	6506.0
745	2	29	de_fe_86	209	0.0	5060.0
808	3	497	lithomet_be_18	992	0.0	1027.0
1493	6	5	defmet_fe_118	318	0.0	1792.0
1199	4	124	de_fe_71	170	0.0	10247.0
602	2	267	de_fe_70	157	0.0	8900.0
1089	4	328	dielectric_be_28	751	2751.0	5502.0
476	10	17	de_fe_1	93	0.0	8114.0
1399	6	266	dielectric_be_27	748	2886.0	5774.0
2088	9	141	epi_38	856	704.0	768.0
515	2	448	we_be_16	1221	0.0	54.0
205	1	142	delay_32	333	0.0	7200.0
294	10	361	we_be_9	1242	0.0	59.0
1110	4	269	lithomet_be_18	993	0.0	1239.0
2087	9	141	epi_38	856	768.0	832.0
874	3	379	dielectric_be_20	727	0.0	2018.0
1396	6	267	dielectric_be_28	752	2751.0	5502.0
977	3	178	delay_32	334	0.0	7200.0
756	2	5	defmet_fe_118	319	0.0	1792.0
1752	8	358	lithotrack_fe_95	1088	0.0	158.0
1176	4	133	de_fe_59	136	0.0	9383.0
1119	4	234	lithotrack_fe_95	1089	0.0	149.0
608	2	264	litho_fe_111	927	0.0	186.0
150	1	237	we_fe_108	1251	0.0	38.0
1801	8	283	lithomet_be_18	994	0.0	1733.0
2112	9	75	implant_74	877	0.0	49.0
497	2	521	dielectric_be_28	750	4180.0	6270.0
175	1	209	de_fe_86	210	0.0	9459.0
394	10	171	de_fe_59	129	4164.0	8328.0
1464	6	137	litho_fe_92	945	0.0	198.0
291	10	362	lithotrack_fe_95	1090	0.0	178.0
444	10	96	de_fe_71	171	0.0	8465.0
749	2	21	de_fe_86	211	0.0	9767.0
475	10	17	de_fe_1	94	0.0	8114.0
1916	8	65	lithotrack_fe_115	1026	0.0	175.0
1538	6	13	litho_fe_98	969	0.0	87.0
1935	8	21	lithomet_fe_19	1006	0.0	1134.0
1528	6	32	de_fe_86	212	0.0	4934.0
719	2	89	planar_fe_77	1122	0.0	2586.0
582	2	306	we_fe_83	1290	0.0	45.0
209	1	137	de_fe_59	130	4164.0	13547.0
534	2	372	dielectric_be_60	754	0.0	2292.0
320	10	307	tf_be_40	1167	0.0	3769.0
1741	8	367	dielectric_be_28	751	5502.0	7592.0
815	3	450	dielectric_be_27	749	2886.0	5448.0
1020	3	124	lithotrack_fe_115	1027	0.0	173.0
1383	6	285	litho_reg_be_63	973	0.0	1488.0
849	3	434	lithotrack_fe_95	1091	0.0	87.0
853	3	421	dielectric_be_20	728	0.0	3051.0
1626	7	185	lithotrack_fe_115	1028	0.0	192.0
780	3	540	lithomet_be_18	995	0.0	902.0
1448	6	174	tf_be_24	1150	0.0	5216.0
787	3	518	litho_be_110	897	0.0	158.0
894	3	332	de_fe_56	125	0.0	4320.0
267	1	10	lithotrack_fe_115	1029	0.0	130.0
697	2	149	litho_fe_111	928	0.0	186.0
1234	4	24	lithomet_fe_19	1007	0.0	1134.0
1702	7	84	we_fe_84	1296	0.0	57.0
1347	5	69	implant_128	859	0.0	79.0
241	1	46	delay_32	335	0.0	14400.0
872	3	350	litho_fe_92	946	0.0	140.0
1793	8	301	dielectric_be_21	735	2152.0	4369.0
911	3	291	lithotrack_fe_95	1092	0.0	102.0
1181	4	141	litho_fe_111	929	0.0	120.0
865	3	410	de_be_12	10	0.0	10202.0
62	1	403	tf_be_40	1168	0.0	4277.0
1879	8	147	delay_32	336	0.0	14400.0
2134	9	27	litho_fe_111	930	0.0	166.0
1845	8	190	tf_fe_103	1183	0.0	5353.0
445	10	83	lithotrack_fe_115	1030	0.0	173.0
1607	7	218	delay_32	337	0.0	7200.0
211	1	118	de_fe_86	213	0.0	9009.0
926	3	300	lithotrack_fe_95	1093	0.0	164.0
244	1	40	delay_32	338	0.0	10800.0
1004	3	128	de_fe_71	172	0.0	10247.0
219	1	106	we_fe_8	1286	0.0	47.0
969	3	201	de_fe_86	214	0.0	6472.0
309	10	316	lithotrack_fe_95	1094	0.0	184.0
821	3	450	dielectric_be_27	741	2888.0	5450.0
1120	4	265	litho_be_110	898	0.0	117.0
571	2	333	lithotrack_fe_95	1095	0.0	108.0
427	10	122	lithomet_fe_19	1008	0.0	1631.0
971	3	224	de_fe_86	215	0.0	9459.0
643	2	232	de_fe_59	132	4164.0	8328.0
1943	8	2	defmet_fe_118	318	1792.0	3584.0
2039	9	185	implant_91	883	0.0	82.0
553	2	377	lithotrack_fe_95	1096	0.0	114.0
1189	4	133	de_fe_59	134	6506.0	15889.0
1861	8	149	epi_38	856	832.0	896.0
1709	7	65	lithomet_fe_19	1009	0.0	1074.0
1503	6	64	litho_fe_111	931	0.0	186.0
923	3	291	lithotrack_fe_95	1097	0.0	102.0
665	2	172	de_fe_86	216	0.0	6257.0
1409	6	243	tf_be_40	1169	0.0	4737.0
712	2	105	de_fe_71	173	0.0	5998.0
2049	9	185	implant_91	884	0.0	82.0
2126	9	39	de_fe_71	174	0.0	5998.0
1306	5	150	dielectric_fe_130	769	0.0	3195.0
274	10	375	dielectric_be_28	752	5502.0	8253.0
141	1	270	implant_91	885	0.0	82.0
1022	3	101	planar_fe_77	1121	2586.0	5172.0
939	3	283	implant_90	881	0.0	69.0
502	2	460	litho_reg_be_63	974	0.0	974.0
1013	3	128	de_fe_71	175	0.0	10247.0
308	10	309	dielectric_be_27	742	3277.0	5839.0
1610	7	221	dielectric_be_20	729	0.0	2018.0
1077	4	327	dielectric_be_27	747	3277.0	6165.0
784	3	570	de_be_48	30	0.0	9763.0
203	1	142	delay_32	339	0.0	7200.0
1825	8	204	tf_fe_103	1184	0.0	5052.0
692	2	149	litho_fe_111	932	0.0	186.0
1672	7	139	lithotrack_fe_96	1104	0.0	109.0
1551	7	315	litho_be_110	899	0.0	156.0
336	10	277	de_be_12	11	0.0	10202.0
41	1	413	lithotrack_be_117	1017	0.0	108.0
1509	6	51	implant_91	886	0.0	74.0
1599	7	247	we_be_82	1234	0.0	36.0
671	2	170	implant_128	860	0.0	58.0
189	1	168	de_fe_86	217	0.0	9267.0
313	10	317	litho_be_93	913	0.0	108.0
1034	3	97	delay_32	340	0.0	10800.0
1010	3	140	de_fe_59	135	6506.0	15889.0
1421	6	232	we_be_9	1243	0.0	49.0
738	2	41	we_fe_108	1252	0.0	50.0
1285	5	196	dielectric_be_27	739	3456.0	5472.0
441	10	105	lithomet_fe_19	1010	0.0	1317.0
1053	3	26	de_fe_86	218	0.0	5060.0
1183	4	133	de_fe_59	129	8328.0	17711.0
590	2	359	de_be_12	12	0.0	10202.0
1747	8	345	tf_be_26	1154	0.0	3633.0
58	1	412	lithotrack_fe_95	1098	0.0	114.0
1275	5	206	litho_be_110	900	0.0	158.0
368	10	202	de_fe_70	158	0.0	8900.0
44	1	415	litho_reg_be_63	975	0.0	1593.0
1137	4	233	we_be_82	1235	0.0	70.0
1942	8	14	litho_reg_fe_64	982	0.0	1516.0
1619	7	218	delay_32	341	0.0	7200.0
670	2	186	litho_fe_111	933	0.0	176.0
1536	6	14	lithomet_fe_19	1011	0.0	1074.0
382	10	189	lithotrack_fe_95	1099	0.0	102.0
1339	5	81	de_fe_71	176	0.0	10247.0
1344	5	81	de_fe_71	177	0.0	10247.0
1606	7	227	litho_fe_92	947	0.0	196.0
384	10	190	de_fe_70	159	0.0	4035.0
216	1	137	de_fe_59	132	8328.0	17711.0
1121	4	248	dielectric_be_60	755	0.0	3248.0
518	2	433	dielectric_be_21	736	2152.0	4726.0
1113	4	263	we_be_9	1244	0.0	66.0
951	3	243	epi_38	856	896.0	960.0
2063	9	141	epi_38	856	960.0	1024.0
226	1	104	dielectric_fe_30	775	0.0	2005.0
1257	5	234	dielectric_be_28	750	6270.0	8360.0
169	1	219	de_fe_58	127	0.0	5306.0
348	10	232	de_fe_86	219	0.0	10409.0
1923	8	44	litho_fe_92	948	0.0	183.0
2137	9	23	implant_132	871	0.0	63.0
913	3	300	lithotrack_fe_95	1100	0.0	164.0
927	3	145	delay_32	342	0.0	7200.0
737	2	40	de_fe_71	178	0.0	4857.0
468	10	29	we_fe_84	1297	0.0	68.0
1796	8	275	lithotrack_fe_95	1101	0.0	184.0
1083	4	328	dielectric_be_28	751	7592.0	10343.0
736	2	41	we_fe_108	1253	0.0	50.0
937	3	243	epi_38	856	1024.0	1088.0
539	2	372	dielectric_be_60	756	0.0	2292.0
1211	4	93	delay_32	343	0.0	10800.0
520	2	445	de_be_65	52	0.0	5528.0
580	2	338	litho_fe_92	949	0.0	128.0
277	10	375	dielectric_be_28	752	8253.0	11004.0
885	3	381	tf_be_26	1155	0.0	4604.0
702	2	126	de_fe_86	220	0.0	9947.0
1985	9	331	de_be_11	3	0.0	4637.0
1742	8	367	dielectric_be_28	750	8360.0	10450.0
581	2	335	litho_fe_92	950	0.0	199.0
908	3	308	de_fe_70	160	0.0	8900.0
158	1	226	epi_38	856	1088.0	1152.0
947	3	243	epi_38	856	1152.0	1216.0
1807	8	268	we_be_14	1215	0.0	58.0
1466	6	120	de_fe_86	221	0.0	8529.0
1771	8	342	dielectric_be_27	738	3561.0	6449.0
1037	3	44	de_fe_86	222	0.0	6302.0
1540	6	16	implant_128	861	0.0	48.0
1765	8	343	dielectric_be_28	751	10343.0	13094.0
350	10	199	litho_fe_111	934	0.0	186.0
1557	7	320	lithotrack_fe_95	1102	0.0	191.0
1770	8	330	lithotrack_fe_95	1070	87.0	265.0
1366	5	34	implant_132	872	0.0	79.0
2130	9	55	lithotrack_fe_115	1031	0.0	175.0
1346	5	66	tf_met_fe_61	1212	0.0	595.0
170	1	226	epi_38	856	1216.0	1280.0
1368	5	14	de_fe_86	223	0.0	9343.0
318	10	309	dielectric_be_27	745	3561.0	6123.0
1818	8	204	tf_fe_103	1185	0.0	5052.0
1759	8	343	dielectric_be_28	750	10450.0	13201.0
319	10	298	delay_32	344	0.0	14400.0
1061	3	17	de_fe_1	95	0.0	8114.0
1319	5	120	we_fe_108	1254	0.0	58.0
14	1	491	de_be_66	64	0.0	6930.0
677	2	149	litho_fe_111	935	0.0	186.0
678	2	172	de_fe_86	224	0.0	6257.0
950	3	283	implant_90	882	0.0	69.0
98	1	303	planar_fe_76	1120	0.0	3350.0
298	10	362	lithotrack_fe_95	1074	87.0	265.0
1903	8	66	litho_fe_111	936	0.0	186.0
1996	9	278	delay_32	345	0.0	7200.0
1785	8	293	de_be_13	17	0.0	5292.0
555	2	377	lithotrack_fe_95	1075	87.0	201.0
623	2	264	litho_fe_111	937	0.0	186.0
659	2	232	de_fe_59	131	9383.0	13547.0
1939	8	14	litho_reg_fe_64	983	0.0	1516.0
1231	4	38	de_fe_71	179	0.0	9844.0
193	1	162	litho_fe_111	938	0.0	186.0
1598	7	239	de_be_12	13	0.0	10202.0
125	1	290	litho_reg_fe_64	984	0.0	1538.0
1798	8	269	delay_32	346	0.0	10800.0
1552	7	332	dielectric_be_27	740	4578.0	7855.0
429	10	113	litho_fe_111	939	0.0	120.0
446	10	85	lithomet_fe_19	1012	0.0	1671.0
2030	9	262	dielectric_be_27	746	4902.0	8463.0
765	3	577	litho_be_110	901	0.0	148.0
1730	7	12	litho_fe_92	951	0.0	158.0
835	3	450	dielectric_be_27	743	5448.0	8010.0
1558	7	290	de_be_50	42	0.0	10386.0
1651	7	153	de_fe_59	133	9383.0	13547.0
1844	8	192	tf_fe_104	1190	0.0	4084.0
1776	8	290	litho_reg_be_63	976	0.0	1362.0
1187	4	124	de_fe_71	180	0.0	10247.0
1816	8	247	dielectric_be_60	757	0.0	2989.0
800	3	499	de_be_65	53	0.0	5528.0
1792	8	339	tf_be_23	1135	0.0	4582.0
1597	7	275	de_be_11	4	0.0	6892.0
337	10	293	lithotrack_fe_95	1079	87.0	174.0
858	3	390	lithomet_be_18	996	0.0	1265.0
1777	8	328	de_be_66	65	0.0	6930.0
829	3	495	lithotrack_fe_95	1080	87.0	205.0
310	10	335	planar_be_75	1107	0.0	4379.0
414	10	146	implant_91	887	0.0	47.0
747	2	20	de_fe_1	96	0.0	8114.0
1439	6	193	lithotrack_fe_95	1091	87.0	174.0
1623	7	185	lithotrack_fe_115	1032	0.0	192.0
434	10	104	litho_fe_111	921	120.0	310.0
1169	4	160	de_fe_70	161	0.0	4298.0
345	10	296	lithotrack_fe_95	1078	102.0	251.0
2	1	513	dielectric_be_28	752	11004.0	13094.0
640	2	232	de_fe_59	136	9383.0	13547.0
2024	9	201	litho_reg_fe_64	985	0.0	1538.0
578	2	332	we_be_82	1236	0.0	71.0
374	10	190	de_fe_70	162	0.0	4035.0
2044	9	185	implant_91	888	0.0	82.0
2131	9	27	litho_fe_111	929	120.0	286.0
1706	7	81	de_fe_71	181	0.0	10247.0
1671	7	153	de_fe_59	130	13547.0	17711.0
316	10	336	dielectric_be_27	749	5448.0	8904.0
281	10	362	lithotrack_fe_95	1092	102.0	280.0
1341	5	68	litho_reg_fe_64	986	0.0	1517.0
1565	7	319	we_be_9	1245	0.0	49.0
1570	7	293	lithotrack_fe_95	1097	102.0	189.0
135	1	270	implant_91	889	0.0	82.0
292	10	346	de_be_13	18	0.0	5292.0
845	3	377	dielectric_be_27	741	5450.0	9011.0
239	1	74	implant_132	873	0.0	63.0
612	2	271	lithomet_fe_19	1013	0.0	1392.0
532	2	454	dielectric_be_27	739	5472.0	8358.0
887	3	206	delay_32	347	0.0	10800.0
1463	6	144	we_fe_85	1311	0.0	46.0
1744	8	358	lithotrack_fe_95	1099	102.0	260.0
323	10	296	lithotrack_fe_95	1064	108.0	257.0
1214	4	74	litho_fe_111	939	120.0	286.0
1715	7	41	de_fe_54	122	0.0	5869.0
300	10	375	dielectric_be_28	751	13094.0	15845.0
1350	5	68	litho_reg_fe_64	987	0.0	1517.0
1423	6	225	dielectric_be_21	732	2217.0	4791.0
526	2	432	dielectric_be_27	744	5472.0	7488.0
453	10	43	litho_fe_111	924	166.0	267.0
2011	9	277	lithotrack_fe_95	1085	108.0	302.0
2115	9	75	implant_74	878	0.0	49.0
512	2	396	we_be_16	1222	0.0	66.0
1118	4	250	tf_be_26	1156	0.0	3733.0
132	1	270	implant_91	887	47.0	129.0
1587	7	281	dielectric_be_27	748	5774.0	8336.0
535	2	423	lithotrack_fe_95	1095	108.0	304.0
915	3	300	lithotrack_fe_95	1071	114.0	278.0
2138	9	27	litho_fe_111	930	166.0	332.0
592	2	264	litho_fe_111	933	176.0	362.0
200	1	145	litho_fe_111	920	186.0	376.0
342	10	276	delay_32	348	0.0	7200.0
1178	4	160	de_fe_70	163	0.0	4298.0
820	3	432	we_be_81	1230	0.0	68.0
1751	8	345	tf_be_26	1157	0.0	3633.0
1999	9	267	we_be_81	1231	0.0	48.0
1974	9	358	dielectric_be_27	742	5839.0	9116.0
506	2	458	litho_be_110	902	0.0	156.0
2078	9	117	delay_32	349	0.0	10800.0
1711	7	41	de_fe_54	123	0.0	5869.0
1268	5	229	de_be_48	31	0.0	9763.0
1315	5	137	litho_fe_111	922	186.0	372.0
187	1	209	de_fe_86	225	0.0	9459.0
644	2	232	de_fe_59	131	13547.0	17711.0
1858	8	149	epi_38	856	1280.0	1344.0
1634	7	183	we_fe_84	1298	0.0	41.0
1124	4	247	dielectric_be_27	745	6123.0	8685.0
2014	9	225	de_fe_86	226	0.0	8529.0
603	2	266	litho_reg_fe_64	988	0.0	1538.0
560	2	381	de_be_50	43	0.0	5060.0
1274	5	225	lithotrack_fe_95	1096	114.0	272.0
1294	5	179	de_be_50	44	0.0	10386.0
681	2	149	litho_fe_111	923	186.0	372.0
1412	6	239	de_be_13	19	0.0	7050.0
1868	8	149	epi_38	856	1344.0	1408.0
710	2	116	de_fe_71	182	0.0	10247.0
1419	6	233	lithotrack_fe_95	1098	114.0	305.0
569	2	357	lithotrack_fe_95	1063	118.0	312.0
249	1	37	de_fe_71	178	4857.0	9714.0
1289	5	179	de_be_50	45	0.0	10386.0
303	10	340	lithotrack_fe_95	1082	149.0	267.0
503	2	490	de_be_13	20	0.0	4719.0
1086	4	311	dielectric_be_27	747	6165.0	9442.0
536	2	377	lithotrack_fe_95	1089	149.0	263.0
1817	8	253	litho_fe_92	952	0.0	128.0
128	1	275	de_fe_70	164	0.0	4035.0
1535	6	34	we_fe_108	1255	0.0	52.0
1515	6	51	implant_91	886	74.0	148.0
1534	6	32	de_fe_86	227	0.0	4934.0
347	10	233	de_fe_86	228	0.0	5985.0
1027	3	101	planar_fe_77	1122	2586.0	5172.0
1416	6	232	we_be_9	1246	0.0	49.0
1719	7	31	lithotrack_fe_115	1033	0.0	101.0
131	1	284	de_fe_70	159	4035.0	8333.0
1329	5	110	litho_fe_111	926	186.0	372.0
819	3	493	de_be_66	66	0.0	6962.0
433	10	116	implant_132	874	0.0	86.0
952	3	243	epi_38	856	1408.0	1472.0
824	3	455	lithotrack_fe_95	1068	158.0	245.0
86	1	381	we_be_81	1232	0.0	69.0
788	3	536	de_be_66	67	0.0	6930.0
609	2	264	litho_fe_111	927	186.0	372.0
1132	4	220	tf_be_24	1151	0.0	5216.0
748	2	20	de_fe_1	92	8114.0	16228.0
46	1	407	dielectric_be_60	758	0.0	2292.0
880	3	236	de_fe_58	128	0.0	5306.0
866	3	410	de_be_12	14	0.0	10202.0
463	10	30	litho_fe_111	928	186.0	301.0
1583	7	261	de_be_50	46	0.0	5060.0
1568	7	315	litho_be_110	903	0.0	156.0
1966	9	335	tf_be_40	1170	0.0	4196.0
1769	8	342	dielectric_be_27	738	6449.0	9337.0
1223	4	49	delay_32	350	0.0	14400.0
1561	7	310	litho_be_110	904	0.0	154.0
2066	9	141	epi_38	856	1472.0	1536.0
1282	5	182	litho_be_110	905	0.0	154.0
1749	8	358	lithotrack_fe_95	1069	158.0	316.0
537	2	386	lithotrack_be_117	1018	0.0	171.0
1655	7	153	de_fe_59	133	13547.0	17711.0
669	2	186	litho_fe_111	931	186.0	362.0
1788	8	296	tf_be_23	1136	0.0	3633.0
37	1	412	lithotrack_fe_95	1088	158.0	272.0
1258	5	234	dielectric_be_28	752	13094.0	15184.0
12	1	501	tf_be_2	1131	0.0	3825.0
1358	5	54	planar_fe_77	1121	5172.0	7758.0
28	1	465	lithotrack_fe_95	1073	164.0	360.0
45	1	412	lithotrack_fe_95	1077	164.0	278.0
830	3	455	lithotrack_fe_95	1083	164.0	251.0
1707	7	64	litho_fe_98	970	0.0	87.0
816	3	478	litho_be_110	906	0.0	117.0
1860	8	149	epi_38	856	1536.0	1600.0
1215	4	74	litho_fe_111	932	186.0	352.0
593	2	315	de_fe_86	229	0.0	9022.0
437	10	94	lithomet_fe_19	1014	0.0	1090.0
1809	8	244	planar_fe_80	1129	0.0	2320.0
1489	6	100	lithotrack_fe_95	1093	164.0	266.0
18	1	496	litho_reg_be_63	977	0.0	1725.0
1422	6	224	dielectric_be_27	744	7488.0	9504.0
620	2	260	de_fe_70	162	4035.0	8333.0
733	2	43	delay_32	351	0.0	10800.0
88	1	383	lithotrack_fe_95	1100	164.0	260.0
1851	8	179	de_fe_59	136	13547.0	17711.0
1745	8	367	dielectric_be_28	750	13201.0	15291.0
1624	7	219	dielectric_be_27	740	7855.0	11416.0
1802	8	275	lithotrack_fe_95	1079	174.0	358.0
1100	4	308	tf_be_23	1137	0.0	4072.0
517	2	433	dielectric_be_21	733	2275.0	4849.0
