lot	product	step	tool	machine	start_time	end_time
2145	9	24	de_fe_86	203	0.0	8349.0
1899	8	87	implant_128	859	0.0	58.0
892	3	365	de_fe_86	204	0.0	5234.0
505	2	467	de_be_65	50	0.0	4911.0
1558	7	290	de_be_50	40	0.0	10386.0
1970	9	355	tf_be_23	1136	0.0	4072.0
176	1	209	de_fe_86	205	0.0	9459.0
1341	5	68	litho_reg_fe_64	981	0.0	1517.0
863	3	410	de_be_12	9	0.0	10202.0
214	1	118	de_fe_86	206	0.0	9009.0
1263	5	206	litho_be_110	895	0.0	158.0
1957	9	362	lithotrack_fe_95	1071	0.0	164.0
1308	5	150	dielectric_fe_130	768	0.0	3195.0
341	10	269	litho_reg_be_63	972	0.0	1559.0
963	3	243	epi_38	856	128.0	192.0
242	1	75	de_fe_86	207	0.0	8349.0
1532	6	30	implant_132	870	0.0	79.0
881	3	335	de_fe_86	208	0.0	8443.0
1696	7	103	litho_fe_111	926	0.0	186.0
1193	4	130	litho_fe_92	944	0.0	119.0
885	3	381	tf_be_26	1154	0.0	4604.0
13	1	494	litho_be_110	896	0.0	185.0
203	1	142	delay_32	330	0.0	7200.0
1890	8	87	implant_128	860	0.0	58.0
1940	8	11	lithotrack_fe_115	1023	0.0	160.0
487	2	505	de_be_48	30	0.0	7043.0
621	2	260	de_fe_70	157	0.0	4298.0
713	2	116	de_fe_71	167	0.0	10247.0
30	1	415	litho_reg_be_63	973	0.0	1593.0
865	3	410	de_be_12	10	0.0	10202.0
949	3	243	epi_38	856	192.0	256.0
189	1	168	de_fe_86	209	0.0	9267.0
197	1	158	de_fe_86	210	0.0	7571.0
884	3	380	dielectric_be_60	754	0.0	2368.0
1451	6	166	we_be_17	1227	0.0	71.0
1968	9	351	we_be_9	1242	0.0	65.0
292	10	346	de_be_13	16	0.0	5292.0
815	3	450	dielectric_be_27	741	0.0	2562.0
788	3	536	de_be_66	61	0.0	6930.0
657	2	225	de_fe_62	137	0.0	8700.0
195	1	154	litho_fe_111	927	0.0	120.0
744	2	38	de_fe_59	134	0.0	6506.0
1900	8	88	defmet_fe_43	323	0.0	374.0
1695	7	95	litho_fe_111	928	0.0	120.0
857	3	410	de_be_12	11	0.0	10202.0
1013	3	128	de_fe_71	168	0.0	10247.0
1481	6	126	planar_fe_78	1123	0.0	3049.0
958	3	243	epi_38	856	256.0	320.0
1314	5	150	dielectric_fe_130	769	0.0	3195.0
1108	4	248	dielectric_be_60	755	0.0	3248.0
1051	3	37	de_fe_59	135	0.0	6506.0
1724	7	32	litho_fe_92	945	0.0	133.0
130	1	276	we_fe_41	1276	0.0	52.0
577	2	267	de_fe_70	158	0.0	8900.0
1146	4	211	lithotrack_fe_115	1024	0.0	109.0
1785	8	293	de_be_13	17	0.0	5292.0
1710	7	61	de_fe_86	211	0.0	9343.0
1460	6	144	we_fe_85	1311	0.0	46.0
352	10	214	planar_fe_76	1120	0.0	3350.0
1731	7	11	lithotrack_fe_115	1025	0.0	160.0
1824	8	214	de_fe_86	212	0.0	9732.0
1923	8	44	litho_fe_92	946	0.0	183.0
446	10	85	lithomet_fe_19	1004	0.0	1671.0
1699	7	89	litho_fe_35	940	0.0	121.0
1958	9	335	tf_be_40	1166	0.0	4196.0
1802	8	275	lithotrack_fe_95	1072	0.0	184.0
1937	8	21	lithomet_fe_19	1005	0.0	1134.0
678	2	172	de_fe_86	213	0.0	6257.0
141	1	270	implant_91	884	0.0	82.0
1966	9	335	tf_be_40	1167	0.0	4196.0
1557	7	320	lithotrack_fe_95	1073	0.0	191.0
1677	7	139	lithotrack_fe_96	1104	0.0	109.0
379	10	193	we_fe_41	1277	0.0	56.0
1770	8	330	lithotrack_fe_95	1074	0.0	178.0
66	1	403	tf_be_40	1168	0.0	4277.0
913	3	300	lithotrack_fe_95	1075	0.0	164.0
1692	7	95	litho_fe_111	929	0.0	120.0
1592	7	239	de_be_12	12	0.0	10202.0
1016	3	128	de_fe_71	169	0.0	10247.0
731	2	43	delay_32	331	0.0	10800.0
700	2	105	de_fe_71	170	0.0	5998.0
1943	8	2	defmet_fe_118	318	0.0	1792.0
771	3	529	dielectric_be_27	742	0.0	3277.0
1115	4	270	tf_be_23	1137	0.0	3912.0
712	2	105	de_fe_71	171	0.0	5998.0
517	2	433	dielectric_be_21	733	0.0	2574.0
331	10	293	lithotrack_fe_95	1076	0.0	87.0
1533	6	40	delay_32	332	0.0	10800.0
1643	7	153	de_fe_59	136	0.0	4164.0
261	1	17	de_fe_1	92	0.0	8114.0
1447	6	174	tf_be_24	1149	0.0	5216.0
263	1	17	de_fe_1	93	0.0	8114.0
540	2	417	tf_be_40	1169	0.0	4196.0
780	3	540	lithomet_be_18	993	0.0	902.0
1363	5	31	litho_fe_111	930	0.0	166.0
2026	9	199	litho_fe_111	931	0.0	186.0
1520	6	44	planar_fe_77	1122	0.0	2586.0
1626	7	185	lithotrack_fe_115	1026	0.0	192.0
2016	9	214	planar_fe_76	1119	3350.0	6700.0
1598	7	239	de_be_12	13	0.0	10202.0
413	10	145	we_fe_108	1249	0.0	51.0
1799	8	287	lithotrack_fe_95	1077	0.0	118.0
2136	9	39	de_fe_71	172	0.0	5998.0
706	2	116	de_fe_71	173	0.0	10247.0
1587	7	281	dielectric_be_27	743	0.0	2562.0
307	10	306	tf_be_23	1138	0.0	5219.0
2071	9	141	epi_38	856	320.0	384.0
845	3	377	dielectric_be_27	744	0.0	3561.0
1930	8	37	litho_fe_111	932	0.0	166.0
1137	4	233	we_be_82	1233	0.0	70.0
1932	8	37	litho_fe_111	933	0.0	166.0
2000	9	278	delay_32	333	0.0	7200.0
1625	7	185	lithotrack_fe_115	1027	0.0	192.0
424	10	120	lithotrack_fe_115	1028	0.0	175.0
1192	4	113	de_fe_71	174	0.0	5998.0
2127	9	50	de_fe_71	175	0.0	10247.0
1942	8	14	litho_reg_fe_64	982	0.0	1516.0
395	10	170	dielectric_fe_112	759	0.0	3013.0
934	3	291	lithotrack_fe_95	1078	0.0	102.0
1478	6	120	de_fe_86	214	0.0	8529.0
1742	8	367	dielectric_be_28	752	0.0	2090.0
450	10	84	litho_fe_92	947	0.0	153.0
743	2	38	de_fe_59	129	4164.0	10670.0
1058	3	26	de_fe_86	215	0.0	5060.0
1255	5	234	dielectric_be_28	752	2090.0	4180.0
1584	7	261	de_be_50	41	0.0	5060.0
1800	8	266	de_be_67	79	0.0	4490.0
1715	7	41	de_fe_54	123	0.0	5869.0
314	10	296	lithotrack_fe_95	1079	0.0	149.0
229	1	104	dielectric_fe_30	775	0.0	2005.0
421	10	147	we_fe_108	1250	0.0	40.0
205	1	142	delay_32	334	0.0	7200.0
240	1	48	we_fe_83	1288	0.0	57.0
297	10	379	lithotrack_fe_95	1080	0.0	164.0
571	2	333	lithotrack_fe_95	1081	0.0	108.0
596	2	264	litho_fe_111	934	0.0	186.0
856	3	397	lithotrack_fe_95	1082	0.0	96.0
1164	4	160	de_fe_70	159	0.0	4298.0
1311	5	127	lithotrack_fe_95	1083	0.0	102.0
862	3	410	de_be_12	14	0.0	10202.0
166	1	226	epi_38	856	384.0	448.0
1045	3	37	de_fe_59	130	4164.0	10670.0
1408	6	267	dielectric_be_28	750	2751.0	5502.0
782	3	570	de_be_48	31	0.0	9763.0
1810	8	246	dielectric_be_27	745	0.0	3561.0
163	1	226	epi_38	856	448.0	512.0
1159	4	197	lithotrack_fe_115	1029	0.0	99.0
53	1	412	lithotrack_fe_95	1084	0.0	114.0
818	3	495	lithotrack_fe_95	1085	0.0	118.0
435	10	111	we_fe_108	1251	0.0	62.0
378	10	189	lithotrack_fe_95	1086	0.0	102.0
1600	7	239	de_be_12	15	0.0	10202.0
641	2	232	de_fe_59	132	4164.0	8328.0
570	2	355	de_be_11	2	0.0	4478.0
1471	6	127	we_fe_108	1252	0.0	67.0
1560	7	315	litho_be_110	897	0.0	156.0
1550	7	327	we_be_16	1219	0.0	63.0
1139	4	234	lithotrack_fe_95	1087	0.0	149.0
820	3	432	we_be_81	1231	0.0	68.0
575	2	333	lithotrack_fe_95	1088	0.0	108.0
191	1	141	defmet_fe_10	315	0.0	1754.0
1713	7	35	de_fe_71	176	0.0	9844.0
2001	9	199	litho_fe_111	935	0.0	186.0
1730	7	12	litho_fe_92	948	0.0	158.0
612	2	271	lithomet_fe_19	1006	0.0	1392.0
2119	9	75	implant_74	877	0.0	49.0
840	3	439	delay_32	335	0.0	14400.0
1769	8	342	dielectric_be_27	746	0.0	2888.0
279	10	379	lithotrack_fe_95	1089	0.0	164.0
1525	6	51	implant_91	885	0.0	74.0
106	1	335	de_fe_86	216	0.0	10223.0
199	1	148	litho_fe_35	941	0.0	121.0
299	10	323	lithotrack_fe_95	1090	0.0	87.0
1264	5	221	lithomet_be_18	994	0.0	1212.0
1823	8	210	litho_fe_111	936	0.0	154.0
1988	9	317	lithotrack_fe_95	1091	0.0	184.0
2139	9	24	de_fe_86	217	0.0	8349.0
2102	9	111	delay_32	336	0.0	10800.0
58	1	412	lithotrack_fe_95	1092	0.0	114.0
911	3	291	lithotrack_fe_95	1093	0.0	102.0
1104	4	303	de_be_65	51	0.0	4911.0
1873	8	149	epi_38	856	512.0	576.0
1110	4	269	lithomet_be_18	995	0.0	1239.0
401	10	170	dielectric_fe_112	760	0.0	3013.0
921	3	304	lithotrack_fe_115	1030	0.0	180.0
71	1	375	litho_fe_92	949	0.0	128.0
127	1	275	de_fe_70	160	0.0	4035.0
1818	8	204	tf_fe_103	1183	0.0	5052.0
955	3	224	de_fe_86	218	0.0	9459.0
411	10	124	de_fe_51	97	0.0	7560.0
254	1	25	de_fe_51	98	0.0	4349.0
1832	8	204	tf_fe_103	1184	0.0	5052.0
1006	3	140	de_fe_59	133	4164.0	13547.0
1704	7	81	de_fe_71	177	0.0	10247.0
1196	4	133	de_fe_59	136	4164.0	13547.0
1782	8	343	dielectric_be_28	751	2751.0	5502.0
2126	9	39	de_fe_71	178	0.0	5998.0
1422	6	224	dielectric_be_27	747	0.0	2016.0
1577	7	287	litho_be_93	913	0.0	108.0
786	3	551	dielectric_be_28	752	4180.0	6931.0
1991	9	318	litho_be_93	914	0.0	108.0
2031	9	225	de_fe_86	219	0.0	8529.0
1847	8	190	tf_fe_103	1185	0.0	5353.0
664	2	186	litho_fe_111	937	0.0	176.0
1254	5	234	dielectric_be_28	750	5502.0	7592.0
1383	6	285	litho_reg_be_63	974	0.0	1488.0
1385	6	283	litho_be_110	898	0.0	146.0
853	3	421	dielectric_be_20	728	0.0	3051.0
1346	5	66	tf_met_fe_61	1212	0.0	595.0
1863	8	149	epi_38	856	576.0	640.0
880	3	236	de_fe_58	127	0.0	5306.0
1275	5	206	litho_be_110	899	0.0	158.0
160	1	236	de_fe_86	220	0.0	8096.0
831	3	450	dielectric_be_27	748	0.0	2562.0
554	2	364	tf_be_24	1150	0.0	5216.0
748	2	20	de_fe_1	94	0.0	8114.0
3	1	481	de_be_66	62	0.0	6962.0
2073	9	141	epi_38	856	640.0	704.0
1079	4	328	dielectric_be_28	751	5502.0	8253.0
1551	7	315	litho_be_110	900	0.0	156.0
95	1	355	de_fe_72	183	0.0	9888.0
825	3	486	dielectric_be_27	749	0.0	2016.0
304	10	307	tf_be_40	1170	0.0	3769.0
1410	6	264	tf_be_40	1171	0.0	5189.0
2125	9	56	litho_fe_111	938	0.0	186.0
26	1	463	de_be_66	63	0.0	5931.0
1556	7	272	we_be_16	1220	0.0	67.0
1259	5	229	de_be_48	32	0.0	9763.0
433	10	116	implant_132	871	0.0	86.0
617	2	264	litho_fe_111	939	0.0	186.0
749	2	21	de_fe_86	221	0.0	9767.0
525	2	419	dielectric_be_27	739	2016.0	5472.0
238	1	95	tf_fe_131	1198	0.0	4955.0
1805	8	275	lithotrack_fe_95	1094	0.0	184.0
1935	8	21	lithomet_fe_19	1007	0.0	1134.0
1455	6	146	lithotrack_fe_115	1031	0.0	195.0
872	3	350	litho_fe_92	950	0.0	140.0
1220	4	45	de_fe_86	222	0.0	6302.0
1344	5	81	de_fe_71	179	0.0	10247.0
1057	3	26	de_fe_86	223	0.0	5060.0
102	1	327	litho_fe_92	951	0.0	155.0
630	2	241	tf_fe_3	1205	0.0	4822.0
475	10	17	de_fe_1	95	0.0	8114.0
1007	3	137	de_fe_71	180	0.0	8465.0
284	10	353	dielectric_be_27	740	2016.0	4902.0
109	1	303	planar_fe_76	1120	3350.0	6700.0
897	3	331	de_fe_86	224	0.0	8529.0
746	2	29	de_fe_86	225	0.0	5060.0
1002	3	148	litho_fe_111	924	120.0	310.0
1565	7	319	we_be_9	1243	0.0	49.0
1107	4	296	dielectric_be_21	734	0.0	2217.0
1152	4	195	we_fe_83	1289	0.0	53.0
367	10	200	lithomet_fe_19	1008	0.0	1393.0
586	2	333	lithotrack_fe_95	1095	0.0	108.0
1011	3	137	de_fe_71	181	0.0	8465.0
1199	4	124	de_fe_71	182	0.0	10247.0
2088	9	141	epi_38	856	704.0	768.0
697	2	149	litho_fe_111	927	120.0	306.0
300	10	375	dielectric_be_28	752	6931.0	9682.0
375	10	189	lithotrack_fe_95	1096	0.0	102.0
832	3	455	lithotrack_fe_95	1097	0.0	87.0
1270	5	218	dielectric_be_21	735	0.0	2152.0
1273	5	209	de_be_65	52	0.0	4911.0
1825	8	204	tf_fe_103	1186	0.0	5052.0
1746	8	367	dielectric_be_28	750	7592.0	9682.0
530	2	432	dielectric_be_27	747	2016.0	4032.0
1289	5	179	de_be_50	42	0.0	10386.0
293	10	323	lithotrack_fe_95	1098	0.0	87.0
1889	8	127	delay_32	337	0.0	10800.0
23	1	490	litho_reg_be_63	975	0.0	1386.0
1999	9	267	we_be_81	1232	0.0	48.0
2044	9	185	implant_91	886	0.0	82.0
703	2	130	litho_fe_111	928	120.0	240.0
1082	4	327	dielectric_be_27	749	2016.0	4904.0
1064	3	17	de_fe_1	96	0.0	8114.0
1258	5	234	dielectric_be_28	751	8253.0	10343.0
1140	4	237	de_be_67	80	0.0	5206.0
69	1	395	delay_32	338	0.0	7200.0
766	3	544	de_be_13	18	0.0	4719.0
1969	9	366	de_be_48	33	0.0	7043.0
1793	8	301	dielectric_be_21	736	0.0	2217.0
1559	7	314	we_be_9	1244	0.0	66.0
237	1	77	we_fe_84	1296	0.0	67.0
192	1	148	litho_fe_35	940	121.0	242.0
506	2	458	litho_be_110	901	0.0	156.0
2041	9	113	we_fe_47	1281	0.0	43.0
46	1	407	dielectric_be_60	756	0.0	2292.0
783	3	575	dielectric_be_28	750	9682.0	11772.0
745	2	29	de_fe_86	226	0.0	5060.0
1019	3	104	dielectric_fe_30	776	0.0	2005.0
1083	4	328	dielectric_be_28	752	9682.0	12433.0
637	2	232	de_fe_59	131	6506.0	10670.0
1538	6	13	litho_fe_98	968	0.0	87.0
327	10	281	lithomet_be_18	996	0.0	1774.0
975	3	200	implant_128	861	0.0	66.0
816	3	478	litho_be_110	902	0.0	117.0
218	1	117	de_fe_71	170	5998.0	11996.0
595	2	267	de_fe_70	161	0.0	8900.0
44	1	415	litho_reg_be_63	976	0.0	1593.0
100	1	226	epi_38	856	768.0	832.0
1328	5	110	litho_fe_111	929	120.0	306.0
1523	6	44	planar_fe_77	1121	2586.0	5172.0
1200	4	108	litho_fe_92	952	0.0	183.0
1021	3	117	de_fe_71	171	5998.0	11996.0
567	2	350	delay_32	339	0.0	10800.0
801	3	511	we_be_82	1234	0.0	43.0
315	10	309	dielectric_be_27	741	2562.0	5124.0
355	10	214	planar_fe_76	1119	6700.0	10050.0
1309	5	152	planar_fe_76	1120	6700.0	10050.0
1147	4	208	lithotrack_fe_95	1099	0.0	108.0
1128	4	247	dielectric_be_27	743	2562.0	5124.0
248	1	48	we_fe_83	1290	0.0	57.0
1099	4	306	we_be_16	1221	0.0	63.0
511	2	483	we_be_9	1245	0.0	59.0
2061	9	141	epi_38	856	832.0	896.0
1775	8	339	tf_be_23	1139	0.0	4582.0
969	3	201	de_fe_86	227	0.0	6472.0
2022	9	214	planar_fe_76	1119	10050.0	13400.0
1174	4	164	litho_fe_111	936	154.0	340.0
1614	7	231	de_be_67	81	0.0	4490.0
1663	7	139	lithotrack_fe_96	1103	109.0	218.0
1920	8	44	litho_fe_92	953	0.0	183.0
936	3	283	implant_90	881	0.0	69.0
14	1	491	de_be_66	64	0.0	6930.0
919	3	300	lithotrack_fe_95	1100	0.0	164.0
353	10	202	de_fe_70	162	0.0	8900.0
724	2	89	planar_fe_77	1122	2586.0	5172.0
1554	7	329	tf_be_23	1140	0.0	4072.0
961	3	243	epi_38	856	896.0	960.0
1535	6	34	we_fe_108	1253	0.0	52.0
1489	6	100	lithotrack_fe_95	1101	0.0	102.0
1562	7	330	tf_be_40	1172	0.0	4737.0
907	3	315	tf_fe_5	1207	0.0	3876.0
1426	6	207	dielectric_be_21	737	0.0	2275.0
1961	9	329	we_be_16	1222	0.0	36.0
813	3	455	lithotrack_fe_95	1102	0.0	87.0
1362	5	50	delay_32	340	0.0	10800.0
291	10	362	lithotrack_fe_95	1063	87.0	265.0
449	10	80	we_fe_83	1291	0.0	42.0
123	1	288	litho_fe_111	923	166.0	352.0
306	10	340	lithotrack_fe_95	1076	87.0	205.0
1132	4	220	tf_be_24	1151	0.0	5216.0
693	2	149	litho_fe_111	930	166.0	352.0
603	2	266	litho_reg_fe_64	983	0.0	1538.0
460	10	29	we_fe_84	1297	0.0	68.0
1078	4	307	lithomet_be_18	997	0.0	1248.0
609	2	264	litho_fe_111	932	166.0	352.0
290	10	362	lithotrack_fe_95	1090	87.0	265.0
104	1	349	we_fe_85	1312	0.0	69.0
988	3	153	de_fe_86	228	0.0	9947.0
90	1	355	de_fe_72	184	0.0	9888.0
1839	8	192	tf_fe_104	1191	0.0	4084.0
2066	9	141	epi_38	856	960.0	1024.0
1597	7	275	de_be_11	3	0.0	6892.0
519	2	475	dielectric_be_27	748	2562.0	5839.0
1894	8	109	de_fe_86	229	0.0	6472.0
927	3	145	delay_32	341	0.0	7200.0
504	2	497	dielectric_be_28	751	10343.0	13094.0
343	10	267	litho_fe_92	954	0.0	128.0
82	1	388	de_be_67	82	0.0	4490.0
1102	4	311	dielectric_be_27	746	2888.0	6165.0
2017	9	273	de_be_50	43	0.0	4192.0
1277	5	196	dielectric_be_27	738	3277.0	5293.0
877	3	365	de_fe_86	230	0.0	5234.0
602	2	267	de_fe_70	163	0.0	8900.0
1806	8	267	we_be_7	1229	0.0	41.0
1483	6	100	lithotrack_fe_95	1097	87.0	189.0
972	3	224	de_fe_86	231	0.0	9459.0
1364	5	50	delay_32	342	0.0	10800.0
502	2	460	litho_reg_be_63	977	0.0	974.0
891	3	308	de_fe_70	164	0.0	8900.0
1748	8	367	dielectric_be_28	750	11772.0	13862.0
1536	6	14	lithomet_fe_19	1009	0.0	1074.0
1874	8	12	litho_fe_92	955	0.0	158.0
740	2	29	de_fe_86	232	0.0	5060.0
533	2	418	planar_be_75	1105	0.0	4379.0
36	1	475	dielectric_be_21	735	2152.0	4726.0
428	10	104	litho_fe_111	933	166.0	356.0
666	2	186	litho_fe_111	920	176.0	352.0
1809	8	244	planar_fe_80	1129	0.0	2320.0
589	2	332	we_be_82	1235	0.0	71.0
1452	6	167	lithotrack_fe_95	1098	87.0	281.0
1960	9	355	tf_be_23	1141	0.0	4072.0
1901	8	86	delay_32	343	0.0	7200.0
152	1	236	de_fe_86	233	0.0	8096.0
1389	6	279	tf_be_2	1133	0.0	3825.0
1488	6	100	lithotrack_fe_95	1102	87.0	189.0
1307	5	127	lithotrack_fe_95	1082	96.0	198.0
281	10	362	lithotrack_fe_95	1066	102.0	280.0
729	2	62	de_fe_86	234	0.0	9343.0
1095	4	312	dielectric_be_21	734	2217.0	4369.0
308	10	309	dielectric_be_27	742	3277.0	5839.0
507	2	475	dielectric_be_27	744	3561.0	6838.0
1150	4	208	lithotrack_fe_95	1078	102.0	210.0
1181	4	141	litho_fe_111	937	176.0	296.0
1755	8	336	de_be_13	19	0.0	4719.0
1392	6	283	litho_be_110	903	0.0	146.0
98	1	303	planar_fe_76	1120	10050.0	13400.0
1952	9	366	de_be_48	34	0.0	7043.0
1764	8	339	tf_be_23	1142	0.0	4582.0
1838	8	207	de_fe_70	155	4035.0	8333.0
1919	8	49	de_fe_71	172	5998.0	11996.0
316	10	336	dielectric_be_27	745	3561.0	7017.0
1463	6	144	we_fe_85	1311	46.0	92.0
126	1	270	implant_91	887	0.0	82.0
1507	6	70	de_fe_86	235	0.0	9267.0
576	2	355	de_be_11	4	0.0	4478.0
429	10	113	litho_fe_111	921	186.0	306.0
544	2	386	lithotrack_be_117	1017	0.0	171.0
522	2	432	dielectric_be_27	747	4032.0	6048.0
914	3	284	tf_fe_103	1187	0.0	5353.0
723	2	90	we_fe_108	1254	0.0	63.0
1888	8	136	lithomet_fe_19	1010	0.0	1166.0
924	3	300	lithotrack_fe_95	1083	102.0	266.0
1168	4	167	de_fe_70	160	4035.0	12935.0
708	2	110	we_fe_84	1298	0.0	68.0
1822	8	214	de_fe_86	236	0.0	9732.0
335	10	281	lithomet_be_18	998	0.0	1774.0
373	10	190	de_fe_70	156	4298.0	8333.0
1974	9	358	dielectric_be_27	740	4902.0	8179.0
1047	3	37	de_fe_59	134	6506.0	13012.0
245	1	52	dielectric_fe_112	761	0.0	2696.0
787	3	518	litho_be_110	904	0.0	158.0
1285	5	196	dielectric_be_27	749	4904.0	6920.0
2113	9	76	delay_32	344	0.0	7200.0
2085	9	141	epi_38	856	1024.0	1088.0
380	10	189	lithotrack_fe_95	1086	102.0	204.0
501	2	505	de_be_48	35	0.0	7043.0
467	10	18	de_fe_86	237	0.0	9767.0
1282	5	182	litho_be_110	905	0.0	154.0
814	3	507	planar_be_75	1106	0.0	3081.0
1552	7	332	dielectric_be_27	741	5124.0	8401.0
563	2	357	lithotrack_fe_95	1093	102.0	296.0
1561	7	310	litho_be_110	906	0.0	154.0
1678	7	122	implant_74	878	0.0	49.0
1136	4	234	lithotrack_fe_95	1096	102.0	251.0
1439	6	193	lithotrack_fe_95	1101	102.0	189.0
741	2	29	de_fe_86	238	0.0	5060.0
1776	8	290	litho_reg_be_63	978	0.0	1362.0
115	1	299	delay_32	345	0.0	14400.0
1820	8	246	dielectric_be_27	743	5124.0	8685.0
1090	4	312	dielectric_be_21	736	2217.0	4369.0
1931	8	37	litho_fe_111	922	186.0	352.0
2087	9	141	epi_38	856	1088.0	1152.0
1777	8	328	de_be_66	65	0.0	6930.0
769	3	577	litho_be_110	907	0.0	148.0
1522	6	44	planar_fe_77	1121	5172.0	7758.0
1976	9	335	tf_be_40	1173	0.0	4196.0
92	1	299	delay_32	346	0.0	14400.0
217	1	118	de_fe_86	239	0.0	9009.0
1953	9	359	dielectric_be_21	737	2275.0	4427.0
812	3	477	lithotrack_fe_95	1069	108.0	304.0
1296	5	179	de_be_50	44	0.0	10386.0
1862	8	180	de_fe_62	138	0.0	3787.0
1351	5	64	lithotrack_fe_115	1032	0.0	160.0
1198	4	100	dielectric_fe_30	775	2005.0	4010.0
348	10	232	de_fe_86	240	0.0	10409.0
110	1	284	de_fe_70	157	4298.0	8596.0
154	1	226	epi_38	856	1152.0	1216.0
1454	6	174	tf_be_24	1152	0.0	5216.0
1705	7	51	we_fe_108	1255	0.0	56.0
1945	8	2	defmet_fe_118	319	0.0	1792.0
2092	9	111	delay_32	347	0.0	10800.0
1866	8	149	epi_38	856	1216.0	1280.0
1887	8	110	we_fe_108	1256	0.0	54.0
439	10	92	lithotrack_fe_115	1033	0.0	98.0
1316	5	127	lithotrack_fe_95	1081	108.0	210.0
1964	9	363	litho_be_110	908	0.0	185.0
623	2	264	litho_fe_111	925	186.0	372.0
1486	6	100	lithotrack_fe_95	1088	108.0	210.0
753	2	21	de_fe_86	241	0.0	9767.0
