lot	product	step	tool	machine	start_time	end_time
140	4	268	de_be_13	19	0.0	6463.0
1196	3	101	diffusion_fe_127	882	0.0	19064.0
582	3	348	diffusion_fe_44	892	0.0	26880.0
232	4	249	dielectric_be_60	810	0.0	3248.0
46	3	581	de_be_69	105	0.0	3987.0
464	3	384	we_be_82	1353	0.0	1361.0
850	3	262	dielectric_fe_31	833	0.0	2183.0
584	3	348	diffusion_fe_44	893	0.0	26880.0
741	3	286	diffusion_fe_94	902	0.0	27788.0
204	3	494	de_be_66	76	0.0	6962.0
893	3	253	de_fe_62	164	0.0	10126.0
1374	3	27	de_fe_86	233	0.0	5060.0
394	3	409	lithotrack_fe_95	1157	0.0	4869.0
1073	3	174	diffusion_fe_122	869	0.0	31368.0
507	4	141	we_fe_84	1424	0.0	1032.0
1016	3	152	litho_fe_35	1004	0.0	3033.0
1161	3	129	de_fe_71	192	0.0	10247.0
1034	3	190	delay_32	379	0.0	10800.0
1361	3	32	lithotrack_fe_115	1104	0.0	2538.0
417	4	177	diffusion_fe_94	903	0.0	28381.0
766	4	16	litho_fe_92	1015	0.0	3960.0
415	4	177	diffusion_fe_94	904	0.0	28381.0
768	4	20	implant_128	918	0.0	1299.0
1047	3	149	litho_fe_111	992	0.0	4752.0
117	3	510	dielectric_be_21	784	0.0	2217.0
597	3	319	dielectric_fe_130	827	0.0	3195.0
467	4	89	delay_32	380	0.0	14400.0
1124	3	142	we_fe_108	1372	0.0	1149.0
570	3	362	litho_fe_92	1016	0.0	4869.0
265	3	460	de_be_67	96	0.0	8420.0
74	3	555	we_be_82	1354	0.0	1087.0
178	3	490	we_be_82	1355	0.0	991.0
904	3	251	dielectric_fe_29	830	0.0	2792.0
318	4	215	delay_32	381	0.0	7200.0
308	4	192	litho_reg_fe_64	1052	0.0	1659.0
40	3	493	litho_reg_be_63	1044	0.0	1730.0
402	4	178	dielectric_fe_130	824	3195.0	6390.0
246	3	502	de_be_13	20	0.0	5292.0
892	3	253	de_fe_62	165	0.0	10126.0
680	3	301	lithotrack_fe_95	1158	0.0	4104.0
917	3	224	diffusion_fe_101	853	0.0	32172.0
913	3	214	delay_32	382	0.0	10800.0
120	3	531	dielectric_be_21	785	0.0	2152.0
157	3	502	de_be_13	21	0.0	5292.0
960	3	215	delay_32	383	0.0	7200.0
1150	3	113	litho_fe_92	1017	0.0	4598.0
624	3	322	tf_fe_104	1309	0.0	4177.0
125	4	310	tf_be_40	1282	0.0	4737.0
116	3	497	litho_be_110	951	0.0	4140.0
1059	3	164	implant_128	919	0.0	1012.0
689	4	64	implant_132	927	0.0	1197.0
677	3	274	de_fe_59	149	0.0	4164.0
715	4	50	delay_32	384	0.0	14400.0
106	4	301	litho_be_110	952	0.0	3960.0
113	3	537	de_be_66	77	0.0	6930.0
414	4	177	diffusion_fe_94	905	0.0	28381.0
1004	3	196	litho_fe_111	993	0.0	4419.0
633	3	308	litho_reg_fe_64	1053	0.0	1538.0
599	4	98	planar_fe_77	1227	2586.0	5172.0
221	3	475	litho_reg_be_63	1045	0.0	953.0
1257	3	83	de_fe_86	234	0.0	8249.0
897	3	251	dielectric_fe_29	830	2792.0	5584.0
506	4	156	diffusion_fe_122	870	0.0	29040.0
18	4	340	lithomet_be_18	1065	0.0	1212.0
242	4	252	we_be_82	1356	0.0	841.0
95	4	306	de_be_13	22	0.0	7050.0
860	3	257	dielectric_fe_31	834	0.0	2235.0
894	3	226	implant_91	941	0.0	1443.0
202	3	439	litho_be_99	978	0.0	3528.0
311	4	213	implant_128	920	0.0	943.0
594	4	97	diffusion_fe_127	883	0.0	19064.0
474	4	156	diffusion_fe_122	871	0.0	29040.0
336	3	427	lithotrack_fe_95	1159	0.0	2870.0
1186	3	113	litho_fe_92	1018	0.0	4598.0
338	3	436	lithotrack_be_117	1097	0.0	4293.0
514	3	376	planar_fe_80	1235	0.0	2320.0
479	3	374	dielectric_fe_130	825	3195.0	6156.0
83	4	306	de_be_13	23	0.0	7050.0
460	3	379	dielectric_be_60	811	0.0	2989.0
1112	3	154	de_fe_86	235	0.0	9947.0
1185	3	113	litho_fe_92	1019	0.0	4598.0
430	4	170	we_fe_108	1373	0.0	1272.0
281	3	452	dielectric_be_20	779	0.0	3407.0
359	3	410	delay_32	385	0.0	7200.0
485	3	375	we_fe_41	1404	0.0	1169.0
492	4	145	implant_132	928	0.0	1641.0
734	3	286	diffusion_fe_94	906	0.0	27788.0
649	4	75	litho_fe_111	994	0.0	4158.0
105	4	310	tf_be_40	1283	0.0	4737.0
1278	3	72	litho_fe_98	1042	0.0	4950.0
1128	3	152	litho_fe_35	1003	3033.0	6066.0
912	3	228	lithotrack_fe_115	1105	0.0	4437.0
1277	3	72	litho_fe_98	1040	2196.0	7146.0
873	3	257	dielectric_fe_31	835	0.0	2235.0
1130	3	130	we_fe_108	1374	0.0	1210.0
1282	3	71	we_fe_84	1425	0.0	807.0
248	3	488	dielectric_be_21	786	0.0	2574.0
542	3	362	litho_fe_92	1020	0.0	4869.0
610	4	98	planar_fe_77	1226	5172.0	7758.0
214	3	439	litho_be_99	979	0.0	3528.0
1054	3	149	litho_fe_111	995	0.0	4752.0
812	4	1	diffusion_fe_120	861	0.0	30079.0
110	4	304	de_be_65	59	0.0	4911.0
1168	3	102	planar_fe_77	1227	5172.0	7758.0
152	3	497	litho_be_110	953	0.0	4140.0
261	4	223	tf_be_40	1284	0.0	4277.0
328	3	440	delay_32	386	0.0	14400.0
812	3	267	de_fe_62	166	0.0	8700.0
758	3	286	diffusion_fe_94	907	0.0	27788.0
970	3	199	de_fe_51	115	0.0	7557.0
1151	3	126	litho_fe_92	1021	0.0	3825.0
628	4	94	delay_32	387	0.0	10800.0
1280	3	72	litho_fe_98	1041	2196.0	7146.0
709	4	54	dielectric_fe_112	815	0.0	2155.0
388	4	165	litho_fe_111	996	0.0	4662.0
420	3	405	we_be_14	1331	0.0	1114.0
208	4	254	litho_be_93	975	0.0	2700.0
333	3	434	we_be_82	1357	0.0	690.0
659	3	309	de_fe_70	177	0.0	8900.0
35	4	327	planar_be_75	1204	0.0	4013.0
73	4	273	planar_be_75	1205	0.0	3848.0
547	4	133	litho_reg_fe_64	1054	0.0	1371.0
771	3	266	delay_32	388	0.0	10800.0
1138	3	147	de_fe_86	236	0.0	8076.0
283	4	227	dielectric_be_20	780	0.0	3051.0
36	3	555	we_be_82	1358	0.0	1087.0
518	4	142	litho_fe_111	997	0.0	3015.0
195	3	490	we_be_82	1359	0.0	991.0
1153	3	126	litho_fe_92	1022	0.0	3825.0
943	3	159	litho_fe_111	998	0.0	4671.0
539	3	365	de_fe_72	218	0.0	9888.0
1290	3	69	de_fe_86	237	0.0	4641.0
632	4	96	diffusion_fe_120	862	0.0	23970.0
802	3	267	de_fe_62	167	0.0	8700.0
466	3	387	litho_fe_92	1023	0.0	4995.0
720	3	308	litho_reg_fe_64	1055	0.0	1538.0
10	3	577	we_be_82	1360	0.0	1320.0
213	4	259	we_be_82	1357	690.0	2023.0
593	3	339	we_fe_108	1375	0.0	1279.0
379	3	409	lithotrack_fe_95	1160	0.0	4869.0
489	3	361	lithotrack_fe_115	1106	0.0	4275.0
350	4	192	litho_reg_fe_64	1056	0.0	1659.0
299	4	197	we_fe_85	1441	0.0	875.0
567	4	109	litho_fe_92	1024	0.0	4598.0
112	4	297	dielectric_be_21	787	0.0	2217.0
760	3	274	de_fe_59	150	0.0	4164.0
819	3	261	diffusion_fe_126	880	0.0	28463.0
36	4	330	diffusion_be_123	840	0.0	26081.0
626	4	96	diffusion_fe_120	863	0.0	23970.0
9	4	330	diffusion_be_123	841	0.0	26081.0
601	3	348	diffusion_fe_44	894	0.0	26880.0
605	3	322	tf_fe_104	1310	0.0	4177.0
63	3	556	lithotrack_fe_95	1161	0.0	4122.0
1383	3	24	diffusion_fe_44	895	0.0	20999.0
503	3	374	dielectric_fe_130	826	3195.0	6156.0
126	3	543	de_be_65	60	0.0	8935.0
690	4	61	litho_fe_111	999	0.0	2879.0
401	3	414	diffusion_be_123	842	0.0	27634.0
1010	3	186	de_fe_62	168	0.0	10179.0
28	4	338	we_be_14	1332	0.0	882.0
1177	3	113	litho_fe_92	1025	0.0	4598.0
372	3	422	dielectric_be_20	781	0.0	3051.0
219	3	485	tf_be_40	1285	0.0	4965.0
598	4	97	diffusion_fe_127	884	0.0	19064.0
1324	3	53	dielectric_fe_112	816	0.0	2155.0
638	4	89	delay_32	389	0.0	14400.0
761	3	283	tf_fe_3	1321	0.0	4822.0
38	4	317	litho_be_110	954	0.0	2520.0
877	3	257	dielectric_fe_31	836	0.0	2235.0
1086	3	90	de_fe_86	238	0.0	4934.0
446	3	386	lithotrack_fe_115	1107	0.0	2583.0
86	4	322	de_be_13	24	0.0	4719.0
61	4	328	dielectric_be_27	792	0.0	2888.0
1113	3	149	litho_fe_111	1000	0.0	4752.0
880	3	253	de_fe_62	169	0.0	10126.0
436	3	399	litho_fe_92	1026	0.0	4923.0
483	4	149	litho_fe_111	1001	0.0	3726.0
291	3	438	lithotrack_fe_95	1162	0.0	3744.0
172	4	257	de_be_50	55	0.0	10386.0
757	3	281	diffusion_fe_101	854	0.0	29966.0
591	3	340	dielectric_fe_31	833	2183.0	5514.0
1344	3	43	delay_32	390	0.0	10800.0
552	3	349	lithotrack_fe_115	1108	0.0	2484.0
1401	3	12	lithotrack_fe_115	1109	0.0	4014.0
1364	3	31	lithotrack_fe_95	1163	0.0	4176.0
293	3	448	tf_be_23	1243	0.0	5219.0
1328	3	46	we_fe_108	1376	0.0	902.0
190	4	277	we_be_82	1351	759.0	1750.0
159	4	260	litho_be_110	955	0.0	3852.0
995	3	196	litho_fe_111	1002	0.0	4419.0
203	3	502	de_be_13	25	0.0	5292.0
966	3	214	delay_32	391	0.0	10800.0
98	4	301	litho_be_110	956	0.0	3960.0
726	3	305	lithotrack_fe_115	1110	0.0	4500.0
141	4	289	de_be_13	26	0.0	5292.0
456	4	173	delay_32	392	0.0	7200.0
545	3	363	lithomet_fe_19	1078	0.0	986.0
1149	3	126	litho_fe_92	1027	0.0	3825.0
179	4	269	we_be_16	1337	0.0	889.0
1228	3	94	implant_88	937	0.0	984.0
1235	3	100	diffusion_fe_120	864	0.0	23970.0
1279	3	76	de_fe_86	239	0.0	8349.0
239	3	481	de_be_13	27	0.0	6463.0
1227	3	101	diffusion_fe_127	885	0.0	19064.0
489	4	149	litho_fe_111	982	2538.0	6264.0
722	4	46	de_fe_86	240	0.0	6302.0
369	4	189	diffusion_fe_44	896	0.0	26880.0
1292	3	65	litho_fe_98	1038	4950.0	7146.0
237	4	249	dielectric_be_60	812	0.0	3248.0
585	3	345	litho_fe_92	1028	0.0	3888.0
189	3	437	we_be_82	1352	841.0	2174.0
156	3	497	litho_be_110	957	0.0	4140.0
821	4	1	diffusion_fe_120	865	0.0	30079.0
424	4	175	tf_fe_5	1323	0.0	3876.0
351	3	427	lithotrack_fe_95	1164	0.0	2870.0
154	4	266	litho_be_110	958	0.0	2943.0
557	4	109	litho_fe_92	1029	0.0	4598.0
823	4	1	diffusion_fe_120	866	0.0	30079.0
686	4	68	litho_fe_98	1039	4950.0	9900.0
575	4	109	litho_fe_92	1030	0.0	4598.0
870	3	252	implant_90	939	0.0	1586.0
739	3	306	litho_fe_111	987	2538.0	7200.0
624	4	96	diffusion_fe_120	867	0.0	23970.0
335	4	190	litho_fe_92	1031	0.0	4959.0
451	3	374	dielectric_fe_130	827	3195.0	6156.0
716	4	36	litho_fe_92	1032	0.0	3339.0
250	4	236	litho_be_99	980	0.0	3528.0
320	4	210	lithotrack_fe_115	1111	0.0	2583.0
422	3	411	de_be_12	10	0.0	10202.0
23	4	337	de_be_48	41	0.0	7043.0
738	3	297	diffusion_fe_94	908	0.0	32360.0
580	4	101	dielectric_fe_30	831	0.0	2005.0
931	3	225	de_fe_86	241	0.0	9459.0
146	4	296	dielectric_be_27	793	0.0	2886.0
1334	3	49	delay_32	393	0.0	14400.0
186	4	260	litho_be_110	959	0.0	3852.0
749	3	283	tf_fe_3	1322	0.0	4822.0
255	4	234	we_be_82	1356	841.0	2174.0
340	3	411	de_be_12	11	0.0	10202.0
1389	3	20	we_fe_108	1377	0.0	1142.0
365	3	431	de_be_50	56	0.0	5060.0
16	3	554	tf_be_26	1266	0.0	3633.0
222	3	500	de_be_65	61	0.0	5528.0
589	4	101	dielectric_fe_30	832	0.0	2005.0
315	4	210	lithotrack_fe_115	1112	0.0	2583.0
757	4	30	de_fe_86	242	0.0	5060.0
604	4	94	delay_32	394	0.0	10800.0
119	3	513	litho_be_110	960	0.0	3915.0
360	3	422	dielectric_be_20	782	0.0	3051.0
953	3	225	de_fe_86	243	0.0	9459.0
400	3	419	we_be_82	1355	991.0	1681.0
485	4	163	we_fe_84	1426	0.0	793.0
275	3	445	de_be_11	0	0.0	6892.0
586	3	309	de_fe_70	178	0.0	8900.0
37	3	560	de_be_48	42	0.0	7043.0
499	3	372	we_fe_47	1409	0.0	1217.0
629	4	94	delay_32	395	0.0	10800.0
621	4	96	diffusion_fe_120	868	0.0	23970.0
509	4	146	de_fe_86	244	0.0	7571.0
568	4	114	de_fe_71	193	0.0	5998.0
705	4	54	dielectric_fe_112	817	0.0	2155.0
841	3	267	de_fe_62	170	0.0	8700.0
197	4	260	litho_be_110	961	0.0	3852.0
706	4	55	we_fe_108	1378	0.0	1067.0
66	4	320	de_be_65	62	0.0	8935.0
822	4	1	diffusion_fe_120	862	23970.0	54049.0
284	4	156	diffusion_fe_122	872	0.0	29040.0
395	4	170	we_fe_108	1379	0.0	1272.0
737	3	283	tf_fe_3	1321	4822.0	9644.0
238	4	229	tf_be_26	1267	0.0	4569.0
1255	3	85	litho_fe_111	989	2538.0	5076.0
859	3	256	defmet_fe_43	372	0.0	1721.0
500	3	374	dielectric_fe_130	825	6156.0	9117.0
504	3	349	lithotrack_fe_115	1113	0.0	2484.0
260	3	440	delay_32	396	0.0	14400.0
452	4	157	de_fe_86	245	0.0	7410.0
499	4	157	de_fe_86	246	0.0	7410.0
1003	3	196	litho_fe_111	988	2879.0	7298.0
482	3	385	lithotrack_fe_95	1165	0.0	2700.0
566	4	113	implant_128	921	0.0	1504.0
416	4	161	de_fe_70	179	0.0	4298.0
1212	3	101	diffusion_fe_127	886	0.0	19064.0
606	3	348	diffusion_fe_44	897	0.0	26880.0
739	4	36	litho_fe_92	1033	0.0	3339.0
158	4	272	tf_be_40	1286	0.0	4965.0
270	3	456	lithotrack_fe_95	1166	0.0	2187.0
778	4	15	lithotrack_fe_115	1114	0.0	4014.0
549	4	131	litho_fe_92	1034	0.0	2997.0
721	3	293	de_fe_70	180	0.0	4035.0
329	4	213	implant_128	922	0.0	943.0
494	3	379	dielectric_be_60	813	0.0	2989.0
957	3	220	delay_32	397	0.0	10800.0
656	4	79	de_fe_86	247	0.0	8249.0
1175	3	113	litho_fe_92	1035	0.0	4598.0
325	3	439	litho_be_99	978	3528.0	7056.0
759	3	43	delay_32	398	0.0	10800.0
824	3	266	delay_32	399	0.0	10800.0
918	3	225	de_fe_86	248	0.0	9459.0
1238	3	93	delay_32	400	0.0	14400.0
743	4	36	litho_fe_92	1036	0.0	3339.0
1192	3	109	implant_91	942	0.0	1415.0
431	3	387	litho_fe_92	1037	0.0	4995.0
1189	3	109	implant_91	943	0.0	1415.0
235	4	177	diffusion_fe_94	909	0.0	28381.0
256	4	221	tf_be_24	1260	0.0	5216.0
95	3	539	lithotrack_fe_95	1167	0.0	4455.0
930	3	191	diffusion_fe_101	855	0.0	26991.0
287	3	455	we_be_82	1359	991.0	1832.0
654	3	332	de_fe_86	249	0.0	8529.0
94	4	291	lithomet_be_18	1066	0.0	1473.0
322	3	440	delay_32	401	0.0	14400.0
114	4	305	we_be_9	1366	0.0	1238.0
657	4	76	lithomet_fe_19	1079	0.0	1705.0
1205	3	100	diffusion_fe_120	863	23970.0	47940.0
376	3	427	lithotrack_fe_95	1168	0.0	2870.0
728	3	268	we_fe_108	1380	0.0	978.0
1377	3	24	diffusion_fe_44	898	0.0	20999.0
264	3	488	dielectric_be_21	788	0.0	2574.0
259	4	236	litho_be_99	979	3528.0	7056.0
101	3	525	we_be_16	1338	0.0	1210.0
43	3	571	de_be_48	43	0.0	9763.0
30	3	553	diffusion_be_123	843	0.0	26081.0
907	3	224	diffusion_fe_101	856	0.0	32172.0
453	4	168	de_fe_70	181	0.0	8900.0
61	3	534	litho_be_110	962	0.0	4895.0
639	4	89	delay_32	402	0.0	14400.0
686	3	318	diffusion_fe_94	910	0.0	28381.0
22	4	343	we_be_82	1354	1087.0	1983.0
1182	3	113	litho_fe_92	1034	2997.0	7595.0
110	3	525	we_be_16	1339	0.0	1210.0
635	4	86	de_fe_86	250	0.0	4934.0
304	4	210	lithotrack_fe_115	1115	0.0	2583.0
814	4	1	diffusion_fe_120	864	23970.0	54049.0
269	4	224	we_be_82	1358	1087.0	1777.0
388	3	426	we_be_82	1360	1320.0	2038.0
642	4	81	litho_fe_111	999	2879.0	5417.0
1193	3	112	lithotrack_fe_115	1116	0.0	4004.0
227	4	242	de_be_11	1	0.0	6892.0
223	3	490	we_be_82	1353	1361.0	2352.0
808	3	271	delay_32	403	0.0	7200.0
21	3	545	de_be_13	28	0.0	4719.0
698	3	286	diffusion_fe_94	911	0.0	27788.0
1372	3	26	de_fe_51	116	0.0	4349.0
240	3	460	de_be_67	97	0.0	8420.0
51	4	331	tf_be_26	1268	0.0	3633.0
303	4	218	we_be_17	1345	0.0	1162.0
1288	3	72	litho_fe_98	1042	4950.0	9900.0
378	3	425	we_be_81	1348	0.0	1005.0
253	3	455	we_be_82	1355	1681.0	2522.0
790	3	272	implant_128	923	0.0	984.0
192	4	271	tf_be_23	1244	0.0	3912.0
805	4	4	diffusion_fe_125	874	0.0	26424.0
347	4	211	litho_fe_92	1005	3204.0	8199.0
1007	3	191	diffusion_fe_101	857	0.0	26991.0
82	4	318	lithomet_be_18	1067	0.0	902.0
22	3	537	de_be_66	78	0.0	6930.0
164	3	481	de_be_13	29	0.0	6463.0
221	4	253	lithotrack_fe_95	1169	0.0	4616.0
506	3	374	dielectric_fe_130	826	6156.0	9117.0
240	4	237	delay_32	404	0.0	14400.0
334	3	442	we_be_16	1340	0.0	1285.0
579	3	347	implant_128	924	0.0	984.0
196	3	499	litho_reg_be_63	1046	0.0	1362.0
289	4	215	delay_32	405	0.0	7200.0
1021	3	129	de_fe_71	194	0.0	10247.0
562	4	114	de_fe_71	195	0.0	5998.0
393	4	178	dielectric_fe_130	827	6156.0	9351.0
326	4	211	litho_fe_92	1010	3204.0	8199.0
1160	3	135	litho_fe_92	1011	3204.0	6201.0
788	3	281	diffusion_fe_101	855	26991.0	56957.0
887	3	242	delay_32	406	0.0	14400.0
1276	3	72	litho_fe_98	1038	7146.0	12096.0
257	4	234	we_be_82	1351	1750.0	3083.0
343	3	390	litho_fe_92	1032	3339.0	6543.0
648	4	75	litho_fe_111	983	3015.0	7173.0
1012	3	191	diffusion_fe_101	857	26991.0	53982.0
180	3	488	dielectric_be_21	789	0.0	2574.0
530	3	365	de_fe_72	219	0.0	9888.0
698	4	59	planar_fe_79	1230	0.0	4624.0
733	4	39	de_fe_71	196	0.0	9844.0
86	3	557	litho_be_110	963	0.0	4644.0
491	4	161	de_fe_70	182	0.0	4298.0
263	4	216	de_be_12	12	0.0	10202.0
364	4	96	diffusion_fe_120	867	23970.0	47940.0
654	4	75	litho_fe_111	990	3015.0	7173.0
532	3	351	litho_fe_92	1033	3339.0	6858.0
43	4	330	diffusion_be_123	844	0.0	26081.0
151	4	289	de_be_13	30	0.0	5292.0
801	3	254	de_fe_86	251	0.0	8096.0
62	4	313	dielectric_be_21	790	0.0	2152.0
810	3	267	de_fe_62	171	0.0	8700.0
392	4	177	diffusion_fe_94	902	27788.0	56169.0
821	3	262	dielectric_fe_31	834	2235.0	4418.0
712	3	286	diffusion_fe_94	906	27788.0	55576.0
1407	3	10	we_fe_84	1427	0.0	1026.0
84	4	275	dielectric_be_21	783	2152.0	4726.0
587	3	348	diffusion_fe_44	899	0.0	26880.0
1225	3	101	diffusion_fe_127	887	0.0	19064.0
352	4	192	litho_reg_fe_64	1057	0.0	1659.0
1020	3	179	delay_32	407	0.0	7200.0
27	4	332	we_be_82	1358	1777.0	2864.0
858	3	253	de_fe_62	172	0.0	10126.0
79	4	322	de_be_13	31	0.0	4719.0
310	3	419	we_be_82	1359	1832.0	2522.0
473	3	382	tf_be_26	1269	0.0	4604.0
564	3	348	diffusion_fe_44	900	0.0	26880.0
738	4	36	litho_fe_92	1036	3339.0	6678.0
830	3	261	diffusion_fe_126	878	28463.0	56926.0
1121	3	147	de_fe_86	252	0.0	8076.0
592	3	340	dielectric_fe_31	835	2235.0	5566.0
819	4	1	diffusion_fe_120	868	23970.0	54049.0
795	4	8	diffusion_fe_127	888	0.0	26254.0
277	3	394	de_be_50	57	0.0	4192.0
210	3	496	lithotrack_fe_95	1170	0.0	2970.0
274	3	433	we_be_81	1349	0.0	1306.0
1118	3	140	defmet_fe_43	373	0.0	1715.0
846	3	261	diffusion_fe_126	879	28463.0	56926.0
396	3	411	de_be_12	13	0.0	10202.0
731	3	275	de_fe_62	173	0.0	3787.0
1342	3	44	de_fe_54	139	0.0	5869.0
550	3	351	litho_fe_92	1006	3519.0	7038.0
1378	3	13	litho_fe_92	1012	3825.0	7785.0
879	3	251	dielectric_fe_29	828	2802.0	5594.0
596	3	328	implant_128	925	0.0	909.0
1287	3	72	litho_fe_98	1040	7146.0	12096.0
619	4	96	diffusion_fe_120	858	30079.0	54049.0
