lot	product	step	tool	machine	start_time	end_time
2196	4	23	we_fe_108	1371	0.0	58.0
483	3	374	we_fe_41	1404	0.0	61.0
869	3	251	implant_90	939	0.0	83.0
1529	4	300	litho_be_110	948	0.0	158.0
1357	3	34	litho_reg_fe_64	1053	0.0	1278.0
817	3	271	implant_128	917	0.0	51.0
220	3	474	litho_reg_be_63	1044	0.0	953.0
691	3	304	lithotrack_fe_115	1104	0.0	180.0
2134	4	51	we_fe_83	1416	0.0	57.0
2228	4	5	defmet_fe_118	368	0.0	1792.0
1778	4	210	litho_fe_92	1010	0.0	199.0
2230	4	4	we_fe_84	1424	0.0	68.0
1084	3	119	defmet_fe_43	372	0.0	1670.0
1566	4	281	we_be_9	1361	0.0	45.0
1086	3	84	litho_fe_111	988	0.0	101.0
467	3	374	we_fe_41	1405	0.0	61.0
1601	4	277	litho_be_110	949	0.0	172.0
2104	4	70	implant_132	927	0.0	63.0
153	3	451	dielectric_be_20	779	0.0	3407.0
1350	3	31	lithotrack_fe_115	1105	0.0	101.0
1368	3	30	lithotrack_fe_95	1153	0.0	167.0
1058	3	163	implant_128	918	0.0	53.0
1868	4	164	litho_fe_111	989	0.0	186.0
1280	3	71	litho_fe_98	1039	0.0	198.0
763	3	275	implant_128	919	0.0	55.0
1346	3	38	we_fe_47	1408	0.0	68.0
1298	3	64	litho_fe_98	1040	0.0	87.0
2105	4	67	litho_fe_98	1041	0.0	198.0
341	3	389	litho_fe_92	1011	0.0	128.0
799	3	256	dielectric_fe_31	836	0.0	2235.0
445	3	385	lithotrack_fe_115	1106	0.0	103.0
657	3	318	dielectric_fe_130	827	0.0	3195.0
1638	4	264	lithotrack_fe_95	1154	0.0	196.0
1053	3	148	litho_fe_111	990	0.0	190.0
1492	4	327	dielectric_be_27	793	0.0	2888.0
994	3	195	litho_fe_111	991	0.0	176.0
1215	3	101	planar_fe_77	1227	0.0	2586.0
663	3	305	litho_fe_111	992	0.0	186.0
243	3	452	defmet_be_33	362	0.0	963.0
1784	4	189	litho_fe_92	1012	0.0	198.0
603	3	336	dielectric_fe_29	828	0.0	2802.0
1243	3	91	we_fe_108	1372	0.0	52.0
1230	3	84	litho_fe_111	993	0.0	101.0
572	3	344	litho_fe_92	1013	0.0	155.0
1624	4	253	litho_be_93	975	0.0	108.0
440	3	379	dielectric_be_20	780	0.0	2018.0
920	3	225	implant_91	941	0.0	75.0
564	3	350	litho_fe_92	1014	0.0	140.0
798	3	14	litho_reg_fe_64	1054	0.0	1516.0
1181	3	112	litho_fe_92	1015	0.0	183.0
1012	3	149	lithomet_fe_19	1080	0.0	1317.0
258	3	476	we_be_9	1362	0.0	66.0
998	3	192	implant_91	942	0.0	56.0
1306	3	57	litho_fe_111	994	0.0	115.0
540	3	360	lithotrack_fe_115	1107	0.0	171.0
275	3	451	dielectric_be_20	781	0.0	3407.0
1829	4	182	we_fe_84	1425	0.0	52.0
1441	4	331	we_be_82	1354	0.0	57.0
679	3	300	lithotrack_fe_95	1155	0.0	164.0
404	3	426	lithotrack_fe_95	1156	0.0	114.0
895	3	239	we_fe_108	1373	0.0	36.0
108	3	532	we_be_82	1355	0.0	39.0
2113	4	67	litho_fe_98	1042	0.0	198.0
254	3	455	lithotrack_fe_95	1157	0.0	87.0
1766	4	189	litho_fe_92	1016	0.0	198.0
1882	4	168	we_fe_108	1374	0.0	59.0
123	3	522	we_be_9	1363	0.0	65.0
2121	4	60	litho_fe_111	995	0.0	115.0
1366	3	28	we_fe_83	1417	0.0	56.0
1154	3	124	lithotrack_fe_115	1108	0.0	173.0
1981	4	129	lithotrack_fe_115	1109	0.0	98.0
548	3	350	litho_fe_92	1017	0.0	140.0
2182	4	33	lithotrack_fe_95	1158	0.0	167.0
1148	3	125	litho_fe_92	1018	0.0	153.0
926	3	234	defmet_fe_43	373	0.0	1562.0
1953	4	129	lithotrack_fe_115	1110	0.0	98.0
2068	4	81	lithomet_fe_19	1081	0.0	1637.0
574	3	348	lithotrack_fe_115	1111	0.0	99.0
803	3	271	implant_128	920	0.0	51.0
2170	4	35	litho_fe_92	1019	0.0	133.0
38	3	555	lithotrack_fe_95	1159	0.0	164.0
1406	3	9	we_fe_84	1426	0.0	54.0
1046	3	148	litho_fe_111	996	0.0	190.0
2123	4	60	litho_fe_111	997	0.0	115.0
1184	3	112	litho_fe_92	1020	0.0	183.0
278	3	454	we_be_82	1356	0.0	44.0
615	3	336	dielectric_fe_29	829	0.0	2802.0
1247	3	84	litho_fe_111	998	0.0	101.0
35	3	554	we_be_82	1357	0.0	57.0
1404	3	8	we_fe_83	1418	0.0	62.0
40	3	555	lithotrack_fe_95	1160	0.0	164.0
1528	4	310	planar_be_75	1203	0.0	3189.0
993	3	192	implant_91	943	0.0	56.0
2110	4	67	litho_fe_98	1040	87.0	285.0
1475	4	317	lithomet_be_18	1067	0.0	902.0
2130	4	56	we_fe_108	1375	0.0	64.0
1168	3	133	lithotrack_fe_115	1112	0.0	98.0
96	3	509	dielectric_be_21	784	0.0	2217.0
889	3	247	implant_119	916	0.0	69.0
1682	4	230	we_be_82	1358	0.0	37.0
1055	3	148	litho_fe_111	999	0.0	190.0
2205	4	19	implant_128	921	0.0	68.0
1696	4	233	we_be_82	1359	0.0	70.0
342	3	389	litho_fe_92	1021	0.0	128.0
1678	4	235	litho_be_99	978	0.0	141.0
106	3	538	lithotrack_fe_95	1161	0.0	178.0
1114	3	151	litho_fe_35	1004	0.0	121.0
2026	4	100	dielectric_fe_30	831	0.0	2005.0
1162	3	104	dielectric_fe_30	832	0.0	2005.0
1244	3	90	we_fe_108	1376	0.0	42.0
1396	3	12	litho_fe_92	1022	0.0	158.0
435	3	398	litho_fe_92	1023	0.0	196.0
1597	4	274	dielectric_be_21	785	0.0	2574.0
187	3	487	dielectric_be_21	786	0.0	2574.0
898	3	250	dielectric_fe_29	830	0.0	2792.0
1815	4	187	implant_128	922	0.0	51.0
1639	4	253	litho_be_93	976	0.0	108.0
897	3	248	we_fe_84	1427	0.0	62.0
25	3	551	dielectric_be_28	807	0.0	2751.0
1562	4	302	litho_reg_be_63	1045	0.0	1728.0
958	3	216	epi_36	912	0.0	52.0
347	3	426	lithotrack_fe_95	1162	0.0	114.0
2138	4	55	dielectric_fe_112	816	0.0	2696.0
200	3	477	lithotrack_fe_95	1163	0.0	196.0
1389	3	13	lithomet_fe_19	1082	0.0	1686.0
385	3	411	we_be_16	1336	0.0	42.0
1076	3	163	implant_128	923	0.0	53.0
1731	4	210	litho_fe_92	1024	0.0	199.0
486	3	379	dielectric_be_20	782	0.0	2018.0
1258	3	84	litho_fe_111	1000	0.0	101.0
140	3	512	litho_be_110	950	0.0	156.0
989	3	200	implant_128	924	0.0	66.0
1718	4	232	lithotrack_be_117	1096	0.0	171.0
1754	4	207	we_fe_85	1441	0.0	69.0
1740	4	200	lithomet_fe_19	1083	0.0	1430.0
1281	3	70	we_fe_84	1428	0.0	42.0
565	3	359	lithotrack_fe_115	1113	0.0	193.0
1349	3	32	litho_fe_92	1025	0.0	133.0
743	3	283	implant_90	940	0.0	69.0
2084	4	80	litho_fe_111	1001	0.0	101.0
193	3	507	planar_be_75	1204	0.0	3081.0
33	3	556	litho_be_110	951	0.0	185.0
1449	4	339	lithomet_be_18	1068	0.0	1212.0
1050	3	125	litho_fe_92	1026	0.0	153.0
213	3	438	litho_be_99	979	0.0	141.0
438	3	391	litho_reg_be_63	1046	0.0	1559.0
1712	4	223	we_be_82	1360	0.0	36.0
813	3	271	implant_128	925	0.0	51.0
1101	3	148	litho_fe_111	1002	0.0	190.0
1576	4	277	litho_be_110	952	0.0	172.0
507	3	361	litho_fe_92	1027	0.0	194.0
1156	3	124	lithotrack_fe_115	1114	0.0	173.0
534	3	360	lithotrack_fe_115	1115	0.0	171.0
168	3	511	we_be_82	1360	36.0	79.0
1469	4	316	litho_be_110	953	0.0	100.0
1436	4	331	we_be_82	1358	37.0	94.0
228	3	471	we_be_82	1355	39.0	81.0
1152	3	125	litho_fe_92	1028	0.0	153.0
170	3	496	litho_be_110	954	0.0	165.0
1819	4	164	litho_fe_111	988	101.0	287.0
1899	4	165	lithomet_fe_19	1084	0.0	1393.0
176	3	512	litho_be_110	955	0.0	156.0
1956	4	141	litho_fe_111	993	101.0	221.0
1811	4	185	litho_fe_92	1029	0.0	155.0
622	3	320	planar_fe_76	1223	0.0	3350.0
283	3	450	dielectric_be_27	794	0.0	2562.0
181	3	481	we_be_16	1337	0.0	46.0
1395	3	12	litho_fe_92	1030	0.0	158.0
335	3	426	lithotrack_fe_95	1164	0.0	114.0
1275	3	71	litho_fe_98	1038	198.0	396.0
2207	4	15	litho_fe_92	1031	0.0	158.0
1096	3	157	lithotrack_fe_115	1116	0.0	175.0
1745	4	189	litho_fe_92	1032	0.0	198.0
1066	3	125	litho_fe_92	1033	0.0	153.0
113	3	508	dielectric_be_27	795	0.0	2886.0
436	3	396	we_be_82	1352	44.0	107.0
1015	3	151	litho_fe_35	1003	121.0	242.0
2106	4	67	litho_fe_98	1039	198.0	396.0
642	3	326	litho_reg_fe_64	1055	0.0	1438.0
422	3	387	lithotrack_fe_115	1117	0.0	109.0
1920	4	148	litho_fe_111	998	101.0	250.0
317	3	291	lithotrack_fe_95	1165	0.0	102.0
750	3	275	implant_128	926	0.0	55.0
109	3	524	we_be_16	1338	0.0	63.0
1484	4	318	litho_reg_be_63	1047	0.0	1610.0
225	3	442	we_be_14	1331	0.0	54.0
2	3	537	we_be_9	1364	0.0	59.0
1960	4	136	lithomet_fe_19	1085	0.0	1509.0
178	3	509	dielectric_be_21	787	0.0	2217.0
1900	4	166	litho_reg_fe_64	1056	0.0	1538.0
208	3	487	dielectric_be_21	788	0.0	2574.0
1501	4	314	we_be_82	1356	44.0	83.0
1375	3	24	defmet_fe_43	374	0.0	382.0
117	3	464	lithomet_be_18	1069	0.0	1573.0
1621	4	276	we_be_82	1351	52.0	104.0
1239	3	88	we_fe_108	1377	0.0	70.0
2197	4	15	litho_fe_92	1034	0.0	158.0
1609	4	277	litho_be_110	956	0.0	172.0
210	3	479	we_be_9	1365	0.0	54.0
1264	3	84	litho_fe_111	1000	101.0	202.0
973	3	200	implant_128	917	51.0	117.0
1386	3	20	we_fe_108	1378	0.0	58.0
1139	3	133	lithotrack_fe_115	1118	0.0	98.0
1952	4	141	litho_fe_111	1001	101.0	221.0
1309	3	64	litho_fe_98	1041	198.0	285.0
1127	3	151	litho_fe_35	1004	121.0	242.0
488	3	360	lithotrack_fe_115	1119	0.0	171.0
2126	4	55	dielectric_fe_112	817	0.0	2696.0
236	3	496	litho_be_110	957	0.0	165.0
1126	3	139	defmet_fe_43	375	0.0	1715.0
566	3	350	litho_fe_92	1035	0.0	140.0
99	3	532	we_be_82	1353	57.0	96.0
1513	4	317	lithomet_be_18	1070	0.0	902.0
2095	4	74	litho_fe_111	982	115.0	281.0
2080	4	74	litho_fe_111	983	115.0	281.0
789	3	271	implant_128	920	51.0	102.0
64	3	543	we_be_9	1366	0.0	62.0
1301	3	57	litho_fe_111	994	115.0	230.0
1242	3	84	litho_fe_111	995	115.0	216.0
52	3	532	we_be_82	1354	57.0	96.0
1147	3	134	litho_fe_92	1036	0.0	119.0
355	3	426	lithotrack_fe_95	1166	0.0	114.0
1257	3	81	implant_132	928	0.0	79.0
1825	4	183	lithotrack_fe_115	1120	0.0	112.0
908	3	245	tf_met_fe_61	1329	0.0	469.0
1946	4	141	litho_fe_111	997	115.0	235.0
377	3	424	we_be_81	1348	0.0	52.0
588	3	327	implant_128	922	51.0	98.0
1163	3	133	lithotrack_fe_115	1121	0.0	98.0
1558	4	298	we_be_82	1357	57.0	100.0
858	3	255	defmet_fe_43	376	0.0	1721.0
1387	3	19	we_fe_108	1379	0.0	60.0
764	3	277	we_fe_47	1409	0.0	69.0
2151	4	47	lithomet_fe_19	1086	0.0	1240.0
1535	4	312	dielectric_be_21	789	0.0	2152.0
1776	4	185	litho_fe_92	1037	0.0	155.0
1542	4	298	we_be_82	1359	70.0	113.0
206	3	477	lithotrack_fe_95	1167	0.0	196.0
431	3	398	litho_fe_92	1036	119.0	315.0
162	3	517	lithotrack_fe_95	1168	0.0	191.0
1612	4	276	we_be_82	1360	79.0	131.0
1596	4	274	dielectric_be_21	790	0.0	2574.0
1971	4	141	litho_fe_111	984	120.0	240.0
2204	4	15	litho_fe_92	1007	128.0	286.0
1093	3	148	litho_fe_111	991	176.0	366.0
719	3	307	litho_reg_fe_64	1057	0.0	1538.0
1895	4	153	we_fe_108	1380	0.0	65.0
841	3	254	we_fe_108	1381	0.0	38.0
324	3	438	litho_be_99	980	0.0	141.0
777	3	271	implant_128	925	51.0	102.0
2143	4	53	dielectric_fe_112	818	0.0	2155.0
1876	4	151	implant_132	929	0.0	79.0
1360	3	31	lithotrack_fe_115	1122	0.0	101.0
1616	4	248	dielectric_be_60	810	0.0	3248.0
1318	3	57	litho_fe_111	981	186.0	301.0
725	3	304	lithotrack_fe_115	1123	0.0	180.0
2100	4	67	litho_fe_98	1042	198.0	396.0
240	3	455	lithotrack_fe_95	1169	0.0	87.0
1889	4	164	litho_fe_111	985	186.0	372.0
37	3	575	dielectric_be_28	808	0.0	2090.0
423	3	389	litho_fe_92	1011	128.0	256.0
1319	3	49	we_fe_8	1414	65.0	130.0
1560	4	266	we_be_9	1367	0.0	54.0
401	3	425	we_be_82	1355	81.0	118.0
1508	4	285	litho_reg_be_63	1048	0.0	1362.0
1559	4	298	we_be_82	1356	83.0	126.0
1948	4	108	litho_fe_92	1021	128.0	311.0
1725	4	195	we_fe_83	1419	0.0	53.0
1732	4	213	lithotrack_fe_95	1170	0.0	194.0
1372	3	24	defmet_fe_43	377	0.0	382.0
721	3	305	litho_fe_111	986	186.0	372.0
1804	4	184	lithotrack_fe_115	1124	0.0	192.0
461	3	389	litho_fe_92	1019	133.0	261.0
311	3	438	litho_be_99	978	141.0	282.0
115	3	496	litho_be_110	958	0.0	165.0
442	3	383	we_be_82	1358	94.0	165.0
130	3	512	litho_be_110	959	0.0	156.0
1002	3	195	litho_fe_111	987	186.0	362.0
1261	3	78	litho_fe_111	989	186.0	352.0
297	3	438	litho_be_99	979	141.0	282.0
901	3	248	we_fe_84	1429	0.0	62.0
462	3	386	litho_fe_92	1025	133.0	332.0
948	3	227	lithotrack_fe_115	1125	0.0	177.0
853	3	257	dielectric_fe_112	819	0.0	3258.0
1254	3	84	litho_fe_111	992	186.0	287.0
1906	4	166	litho_reg_fe_64	1058	0.0	1538.0
337	3	435	lithotrack_be_117	1097	0.0	171.0
287	3	433	we_be_82	1353	96.0	132.0
1759	4	211	lithotrack_fe_115	1126	0.0	109.0
922	3	247	implant_119	915	69.0	138.0
374	3	425	we_be_82	1354	96.0	133.0
1520	4	315	lithotrack_fe_95	1171	0.0	178.0
375	3	426	lithotrack_fe_95	1172	0.0	114.0
2078	4	77	implant_132	930	0.0	79.0
1578	4	294	planar_be_75	1205	0.0	3081.0
414	3	385	lithotrack_fe_115	1127	0.0	103.0
1637	4	258	we_be_82	1357	100.0	170.0
592	3	338	we_fe_108	1382	0.0	67.0
157	3	411	we_be_16	1339	0.0	42.0
127	3	538	lithotrack_fe_95	1173	0.0	178.0
1388	3	19	we_fe_108	1383	0.0	60.0
1547	4	300	litho_be_110	960	0.0	158.0
979	3	192	implant_91	944	0.0	56.0
1464	4	307	lithomet_be_18	1071	0.0	1248.0
332	3	433	we_be_82	1351	104.0	140.0
2005	4	102	we_fe_8	1415	65.0	112.0
2061	4	80	litho_fe_111	990	190.0	291.0
1907	4	120	lithotrack_fe_115	1128	0.0	173.0
550	3	348	lithotrack_fe_115	1129	0.0	99.0
1013	3	192	implant_91	945	0.0	56.0
1314	3	57	litho_fe_111	996	190.0	305.0
575	3	344	litho_fe_92	1014	140.0	295.0
1532	4	287	we_be_9	1361	45.0	108.0
1401	3	11	lithotrack_fe_115	1130	0.0	160.0
1586	4	287	we_be_9	1365	54.0	117.0
2212	4	14	lithotrack_fe_115	1131	0.0	160.0
1989	4	102	we_fe_8	1415	112.0	159.0
709	3	302	we_fe_108	1384	0.0	53.0
1875	4	35	litho_fe_92	1017	140.0	273.0
1583	4	283	litho_be_110	961	0.0	165.0
513	3	375	planar_fe_80	1235	0.0	2320.0
1266	3	77	we_fe_84	1430	0.0	67.0
1580	4	258	we_be_82	1352	107.0	177.0
518	3	352	litho_reg_fe_64	1059	0.0	1167.0
2117	4	67	litho_fe_98	1040	285.0	483.0
85	3	556	litho_be_110	962	0.0	185.0
389	3	378	dielectric_be_60	811	0.0	2989.0
1438	4	322	we_be_16	1340	0.0	66.0
771	3	272	dielectric_fe_112	820	0.0	3013.0
510	3	375	planar_fe_80	1236	0.0	2320.0
699	3	305	litho_fe_111	999	190.0	376.0
1095	3	155	we_fe_108	1385	0.0	62.0
537	3	371	we_fe_47	1410	0.0	64.0
1779	4	199	litho_fe_92	1035	140.0	280.0
60	3	533	litho_be_110	963	0.0	195.0
471	3	389	litho_fe_92	1018	153.0	281.0
1463	4	332	lithotrack_fe_95	1174	0.0	164.0
46	3	567	litho_be_110	964	0.0	146.0
2108	4	67	litho_fe_98	1041	285.0	483.0
1662	4	210	litho_fe_92	1026	153.0	352.0
47	3	554	we_be_82	1359	113.0	170.0
167	3	496	litho_be_110	965	0.0	165.0
1249	3	84	litho_fe_111	1002	190.0	291.0
17	3	576	we_be_82	1355	118.0	187.0
394	3	425	we_be_82	1356	126.0	163.0
999	3	200	implant_128	918	53.0	119.0
1277	3	71	litho_fe_98	1038	396.0	594.0
1878	4	164	litho_fe_111	1000	202.0	388.0
937	3	231	we_fe_108	1386	0.0	53.0
962	3	221	defmet_fe_10	366	0.0	544.0
131	3	518	litho_be_110	966	0.0	158.0
325	3	438	litho_be_99	980	141.0	282.0
198	3	495	lithotrack_fe_95	1175	0.0	118.0
1914	4	148	litho_fe_111	995	216.0	365.0
1499	4	328	dielectric_be_28	809	0.0	2751.0
1979	4	126	we_fe_83	1420	0.0	54.0
1880	4	164	litho_fe_111	993	221.0	407.0
1403	3	10	lithotrack_fe_115	1132	0.0	130.0
578	3	346	implant_128	923	53.0	104.0
1751	4	209	lithotrack_fe_115	1133	0.0	103.0
961	3	217	tf_met_fe_61	1330	0.0	363.0
1690	4	235	litho_be_99	978	282.0	423.0
1362	3	30	lithotrack_fe_95	1176	0.0	167.0
1793	4	185	litho_fe_92	1028	153.0	308.0
1540	4	299	lithotrack_fe_95	1177	0.0	191.0
1174	3	112	litho_fe_92	1033	153.0	336.0
705	3	305	litho_fe_111	1001	221.0	407.0
1927	4	146	we_fe_108	1387	0.0	69.0
1886	4	121	litho_fe_92	1005	155.0	308.0
1490	4	283	litho_be_110	967	0.0	165.0
253	3	434	lithotrack_fe_95	1178	0.0	87.0
23	3	566	lithotrack_fe_95	1179	0.0	158.0
124	3	528	planar_be_75	1206	0.0	3189.0
241	3	478	litho_be_110	968	0.0	117.0
1599	4	266	we_be_9	1367	54.0	108.0
1067	3	158	litho_fe_111	994	230.0	416.0
1268	3	83	we_fe_84	1431	0.0	54.0
1017	3	195	litho_fe_111	997	235.0	411.0
1255	3	84	litho_fe_111	984	240.0	341.0
1997	4	112	implant_128	919	55.0	134.0
1668	4	248	dielectric_be_60	812	0.0	3248.0
155	3	496	litho_be_110	969	0.0	165.0
909	3	243	epi_38	914	0.0	64.0
1269	3	78	litho_fe_111	998	250.0	416.0
475	3	386	litho_fe_92	1013	155.0	354.0
233	3	478	litho_be_110	970	0.0	117.0
300	3	438	litho_be_99	979	282.0	423.0
2147	4	35	litho_fe_92	1029	155.0	288.0
1531	4	315	lithotrack_fe_95	1180	0.0	178.0
1967	4	130	litho_fe_92	1037	155.0	274.0
1730	4	196	we_fe_85	1442	0.0	46.0
1000	3	192	implant_91	946	0.0	56.0
1642	4	201	litho_reg_fe_64	1060	0.0	1167.0
621	3	327	implant_128	926	55.0	102.0
146	3	500	we_be_9	1364	59.0	122.0
1552	4	300	litho_be_110	971	0.0	158.0
1165	3	134	litho_fe_92	1008	158.0	277.0
776	3	264	we_fe_108	1388	0.0	68.0
1311	3	57	litho_fe_111	982	281.0	396.0
290	3	437	lithotrack_fe_95	1181	0.0	149.0
1075	3	168	we_fe_108	1389	0.0	58.0
1874	4	121	litho_fe_92	1022	158.0	311.0
589	3	344	litho_fe_92	1030	158.0	313.0
2096	4	72	we_fe_108	1390	0.0	47.0
1267	3	71	litho_fe_98	1039	396.0	594.0
2174	4	35	litho_fe_92	1031	158.0	291.0
1943	4	148	litho_fe_111	983	281.0	430.0
727	3	267	we_fe_108	1391	0.0	51.0
500	3	370	implant_119	916	69.0	133.0
1631	4	276	we_be_82	1360	131.0	183.0
1103	3	148	litho_fe_111	988	287.0	477.0
1645	4	217	we_be_17	1345	0.0	61.0
987	3	197	litho_reg_fe_64	1061	0.0	1226.0
877	3	242	we_fe_47	1411	0.0	69.0
971	3	210	we_fe_108	1392	0.0	43.0
1273	3	71	litho_fe_98	1042	396.0	594.0
1885	4	102	we_fe_8	1414	130.0	177.0
1974	4	120	lithotrack_fe_115	1134	0.0	173.0
1797	4	189	litho_fe_92	1034	158.0	356.0
558	3	348	lithotrack_fe_115	1135	0.0	99.0
1689	4	235	litho_be_99	980	282.0	423.0
273	3	432	we_be_81	1349	0.0	68.0
1004	3	200	implant_128	924	66.0	132.0
1622	4	265	litho_be_110	972	0.0	117.0
1282	3	71	litho_fe_98	1040	483.0	681.0
348	3	427	lithotrack_be_117	1098	0.0	108.0
1159	3	134	litho_fe_92	1006	183.0	302.0
1272	3	74	implant_132	931	0.0	63.0
1477	4	327	dielectric_be_27	796	0.0	2888.0
2085	4	74	litho_fe_111	992	287.0	453.0
1322	3	52	dielectric_fe_112	821	0.0	2155.0
754	3	269	defmet_fe_10	366	544.0	2313.0
1727	4	210	litho_fe_92	1009	183.0	382.0
1651	4	258	we_be_82	1353	132.0	202.0
954	3	200	implant_128	921	68.0	134.0
312	3	441	we_be_16	1341	0.0	67.0
222	3	489	we_be_82	1354	133.0	185.0
387	3	425	we_be_82	1351	140.0	177.0
129	3	535	litho_reg_be_63	1049	0.0	1386.0
2058	4	94	we_fe_108	1393	0.0	37.0
1123	3	141	we_fe_108	1394	0.0	60.0
1835	4	67	litho_fe_98	1041	483.0	681.0
1750	4	213	lithotrack_fe_95	1182	0.0	194.0
194	3	489	we_be_82	1356	163.0	215.0
2199	4	19	implant_128	922	98.0	166.0
309	3	418	we_be_82	1358	165.0	201.0
2171	4	33	lithotrack_fe_95	1183	0.0	167.0
34	3	577	litho_be_110	973	0.0	148.0
1984	4	121	litho_fe_92	1015	183.0	336.0
1354	3	32	litho_fe_92	1020	183.0	316.0
638	3	129	we_fe_108	1395	0.0	63.0
481	3	384	lithotrack_fe_95	1184	0.0	108.0
2092	4	77	implant_132	932	0.0	79.0
1276	3	71	litho_fe_98	1038	594.0	792.0
700	3	305	litho_fe_111	990	291.0	477.0
1673	4	251	we_be_82	1357	170.0	214.0
1627	4	263	we_be_9	1366	62.0	128.0
1131	3	150	litho_reg_fe_64	1062	0.0	1516.0
1652	4	252	lithotrack_fe_95	1185	0.0	184.0
1903	4	164	litho_fe_111	1002	291.0	477.0
862	3	249	we_fe_108	1396	0.0	41.0
138	3	490	litho_be_110	974	0.0	172.0
1600	4	264	lithotrack_fe_95	1186	0.0	196.0
1760	4	212	implant_128	920	102.0	151.0
2135	4	54	we_fe_108	1397	0.0	56.0
970	3	220	we_fe_108	1398	0.0	46.0
1755	4	129	lithotrack_fe_115	1136	0.0	98.0
968	3	225	implant_91	942	56.0	131.0
728	3	290	we_fe_84	1432	0.0	66.0
195	3	498	litho_reg_be_63	1050	0.0	1362.0
526	3	348	lithotrack_fe_115	1137	0.0	99.0
617	3	326	litho_reg_fe_64	1063	0.0	1438.0
1990	4	108	litho_fe_92	1027	194.0	377.0
1248	3	88	we_fe_108	1399	0.0	70.0
2195	4	24	lithomet_fe_19	1087	0.0	1134.0
1459	4	337	we_be_14	1332	0.0	46.0
333	3	441	we_be_16	1342	0.0	67.0
1176	3	112	litho_fe_92	1023	196.0	379.0
154	3	496	litho_be_110	953	100.0	265.0
1957	4	141	litho_fe_111	981	301.0	421.0
1765	4	208	lithotrack_fe_95	1187	0.0	108.0
1397	3	12	litho_fe_92	1012	198.0	356.0
2213	4	15	litho_fe_92	1016	198.0	356.0
494	3	377	dielectric_be_27	797	0.0	3561.0
1509	4	316	litho_be_110	968	117.0	217.0
1820	4	185	litho_fe_92	1032	198.0	353.0
231	3	477	lithotrack_fe_95	1188	0.0	196.0
1279	3	71	litho_fe_98	1039	594.0	792.0
463	3	383	we_be_82	1359	170.0	241.0
1064	3	158	litho_fe_111	996	305.0	491.0
2210	4	15	litho_fe_92	1010	199.0	357.0
1107	3	151	litho_fe_35	1003	242.0	363.0
913	3	251	implant_90	940	69.0	152.0
1713	4	210	litho_fe_92	1024	199.0	398.0
512	3	361	litho_fe_92	1011	256.0	450.0
