lot	product	step	tool	machine	start_time	end_time
2021	4	97	planar_fe_77	1226	2586.0	5172.0
366	3	403	we_be_7	1347	0.0	41.0
1266	3	77	we_fe_84	1425	0.0	67.0
1622	4	265	litho_be_110	952	0.0	117.0
548	3	350	litho_fe_92	1021	0.0	140.0
1781	4	191	litho_reg_fe_64	1057	0.0	1659.0
1902	4	156	de_fe_86	237	0.0	7410.0
213	3	438	litho_be_99	980	0.0	141.0
1269	3	78	litho_fe_111	992	0.0	166.0
811	3	266	de_fe_62	168	0.0	8700.0
1744	4	202	de_fe_72	218	0.0	3777.0
1313	3	55	planar_fe_79	1230	0.0	4624.0
215	3	493	de_be_66	76	0.0	6962.0
634	3	321	tf_fe_104	1308	0.0	4177.0
1270	3	78	litho_fe_111	993	0.0	166.0
1657	4	251	we_be_82	1356	0.0	44.0
2201	4	21	de_fe_86	238	0.0	9767.0
292	3	447	tf_be_23	1243	0.0	5219.0
1257	3	81	implant_132	929	0.0	79.0
1484	4	318	litho_reg_be_63	1045	0.0	1610.0
420	3	402	de_be_67	95	0.0	4490.0
10	3	553	tf_be_26	1265	0.0	3633.0
1326	3	49	we_fe_8	1414	0.0	65.0
2105	4	67	litho_fe_98	1038	198.0	396.0
309	3	418	we_be_82	1357	0.0	36.0
341	3	389	litho_fe_92	1022	0.0	128.0
904	3	252	de_fe_62	169	0.0	10126.0
2032	4	97	planar_fe_77	1227	2586.0	5172.0
347	3	426	lithotrack_fe_95	1161	0.0	114.0
495	3	378	dielectric_be_60	810	0.0	2989.0
253	3	434	lithotrack_fe_95	1162	0.0	87.0
1576	4	277	litho_be_110	953	0.0	172.0
820	3	261	dielectric_fe_31	834	0.0	2183.0
1549	4	305	de_be_13	23	0.0	7050.0
1096	3	157	lithotrack_fe_115	1107	0.0	175.0
1402	3	12	litho_fe_92	1023	0.0	158.0
294	3	399	lithomet_be_18	1066	0.0	1139.0
1292	3	64	litho_fe_98	1039	198.0	285.0
474	3	373	dielectric_fe_130	825	2961.0	5922.0
1344	3	39	de_fe_71	190	0.0	4857.0
91	3	548	tf_be_40	1282	0.0	5189.0
8	3	567	litho_be_110	954	0.0	146.0
1532	4	287	we_be_9	1363	0.0	63.0
469	3	389	litho_fe_92	1024	0.0	128.0
1556	4	309	tf_be_40	1283	0.0	4737.0
924	3	231	we_fe_108	1374	0.0	53.0
672	3	305	litho_fe_111	994	0.0	186.0
1957	4	141	litho_fe_111	995	0.0	120.0
896	3	250	dielectric_fe_29	829	0.0	2792.0
1701	4	230	we_be_82	1358	0.0	37.0
46	3	567	litho_be_110	955	0.0	146.0
962	3	221	defmet_fe_10	366	312.0	856.0
1938	4	140	we_fe_84	1426	0.0	54.0
691	3	304	lithotrack_fe_115	1108	0.0	180.0
578	3	346	implant_128	920	0.0	51.0
1242	3	84	litho_fe_111	996	0.0	101.0
1478	4	304	we_be_9	1364	0.0	65.0
1181	3	112	litho_fe_92	1025	0.0	183.0
467	3	374	we_fe_41	1404	0.0	61.0
888	3	253	de_fe_86	239	0.0	8096.0
16	3	580	de_be_69	105	3987.0	7974.0
767	3	282	tf_fe_3	1322	0.0	4822.0
1578	4	294	planar_be_75	1203	0.0	3081.0
594	3	339	dielectric_fe_31	835	0.0	3331.0
1844	4	164	litho_fe_111	997	0.0	186.0
1661	4	256	de_be_50	50	0.0	10386.0
487	3	373	dielectric_fe_130	826	2961.0	5922.0
1819	4	164	litho_fe_111	998	0.0	186.0
382	3	430	de_be_50	51	0.0	5060.0
303	3	430	de_be_50	52	0.0	5060.0
158	3	533	litho_be_110	956	0.0	195.0
1826	4	169	we_fe_108	1375	0.0	66.0
1353	3	37	de_fe_59	150	0.0	6506.0
1945	4	148	litho_fe_111	999	0.0	149.0
809	3	266	de_fe_62	170	0.0	8700.0
1675	4	163	lithotrack_fe_115	1109	0.0	180.0
2176	4	33	lithotrack_fe_95	1163	0.0	167.0
1676	4	247	dielectric_be_27	791	0.0	2562.0
630	3	336	dielectric_fe_29	830	0.0	2802.0
790	3	274	de_fe_62	171	0.0	3787.0
197	3	350	litho_fe_92	1026	0.0	140.0
2207	4	15	litho_fe_92	1027	0.0	158.0
536	3	373	dielectric_fe_130	824	3195.0	6156.0
1976	4	129	lithotrack_fe_115	1110	0.0	98.0
1448	4	336	de_be_48	41	0.0	7043.0
1063	3	166	we_fe_108	1376	0.0	52.0
1327	3	45	we_fe_108	1377	0.0	47.0
1674	4	230	we_be_82	1359	0.0	37.0
752	3	282	tf_fe_3	1321	4822.0	9644.0
1682	4	230	we_be_82	1360	0.0	37.0
1041	3	179	implant_128	921	0.0	58.0
783	3	266	de_fe_62	172	0.0	8700.0
89	3	544	de_be_13	24	0.0	4719.0
784	3	273	de_fe_59	151	0.0	4164.0
1824	4	177	dielectric_fe_130	827	3195.0	6390.0
1568	4	276	we_be_82	1351	36.0	88.0
2169	4	35	litho_fe_92	1028	0.0	133.0
650	3	301	de_fe_70	178	0.0	4298.0
1175	3	112	litho_fe_92	1029	0.0	183.0
1355	3	35	de_fe_71	191	0.0	9844.0
506	3	366	de_fe_86	240	0.0	9022.0
1995	4	108	litho_fe_92	1030	0.0	183.0
1596	4	274	dielectric_be_21	785	0.0	2574.0
1160	3	128	de_fe_71	192	0.0	10247.0
1481	4	321	de_be_13	25	0.0	4719.0
35	3	554	we_be_82	1357	36.0	93.0
1737	4	195	we_fe_83	1416	0.0	53.0
623	3	321	tf_fe_104	1309	0.0	4177.0
153	3	451	dielectric_be_20	779	0.0	3407.0
438	3	391	litho_reg_be_63	1046	0.0	1559.0
162	3	517	lithotrack_fe_95	1164	0.0	191.0
1924	4	145	de_fe_86	241	0.0	7571.0
1214	3	101	planar_fe_77	1226	5172.0	7758.0
576	3	342	lithotrack_fe_115	1111	0.0	112.0
394	3	425	we_be_82	1353	37.0	74.0
952	3	224	de_fe_86	242	0.0	9459.0
2224	4	5	defmet_fe_118	368	0.0	1792.0
1125	3	146	de_fe_86	243	0.0	8076.0
879	3	252	de_fe_62	173	0.0	10126.0
822	3	256	dielectric_fe_31	836	0.0	2235.0
1118	3	112	litho_fe_92	1031	0.0	183.0
881	3	250	dielectric_fe_29	829	2792.0	5584.0
1642	4	201	litho_reg_fe_64	1058	0.0	1167.0
2122	4	60	litho_fe_111	1000	0.0	115.0
1958	4	145	de_fe_86	244	0.0	7571.0
290	3	437	lithotrack_fe_95	1165	0.0	149.0
1485	4	331	we_be_82	1358	37.0	94.0
1216	3	101	planar_fe_77	1227	5172.0	7758.0
244	3	480	de_be_13	26	0.0	6463.0
1689	4	235	litho_be_99	978	141.0	282.0
887	3	250	dielectric_fe_29	828	2802.0	5594.0
76	3	549	planar_be_75	1204	0.0	4013.0
1541	4	303	de_be_65	60	0.0	4911.0
2086	4	75	lithomet_fe_19	1080	0.0	1705.0
131	3	518	litho_be_110	957	0.0	158.0
1496	4	316	litho_be_110	958	0.0	100.0
105	3	541	litho_reg_be_63	1047	0.0	1610.0
1801	4	185	litho_fe_92	1032	0.0	155.0
2035	4	93	delay_32	387	0.0	10800.0
1804	4	184	lithotrack_fe_115	1112	0.0	192.0
1907	4	120	lithotrack_fe_115	1113	0.0	173.0
1894	4	164	litho_fe_111	1001	0.0	186.0
1776	4	185	litho_fe_92	1033	0.0	155.0
1003	3	195	litho_fe_111	1002	0.0	176.0
735	3	266	de_fe_62	174	0.0	8700.0
780	3	265	delay_32	388	0.0	10800.0
61	3	570	de_be_48	42	0.0	9763.0
1464	4	307	lithomet_be_18	1067	0.0	1248.0
2038	4	97	planar_fe_77	1226	7758.0	10344.0
2115	4	65	we_fe_108	1378	0.0	64.0
1566	4	281	we_be_9	1365	0.0	45.0
226	3	456	litho_be_93	975	0.0	125.0
190	3	490	litho_be_110	959	0.0	172.0
1136	3	145	delay_32	389	0.0	7200.0
807	3	270	delay_32	390	0.0	7200.0
26	3	580	de_be_69	106	3987.0	7974.0
2138	4	55	dielectric_fe_112	814	0.0	2696.0
173	3	487	dielectric_be_21	786	0.0	2574.0
2160	4	44	de_fe_54	139	0.0	5869.0
1659	4	241	de_be_11	1	0.0	6892.0
748	3	282	tf_fe_3	1322	4822.0	9644.0
53	3	551	dielectric_be_28	806	0.0	2751.0
1684	4	222	tf_be_40	1284	0.0	4277.0
1645	4	217	we_be_17	1345	0.0	61.0
2001	4	97	planar_fe_77	1227	7758.0	10344.0
449	3	398	litho_fe_92	1034	0.0	196.0
534	3	360	lithotrack_fe_115	1114	0.0	171.0
1283	3	71	litho_fe_98	1040	198.0	396.0
1808	4	177	dielectric_fe_130	825	5922.0	9117.0
2147	4	35	litho_fe_92	1035	0.0	133.0
876	3	256	dielectric_fe_31	834	2183.0	4418.0
37	3	575	dielectric_be_28	807	0.0	2090.0
1662	4	210	litho_fe_92	1036	0.0	199.0
1639	4	253	litho_be_93	976	0.0	108.0
96	3	509	dielectric_be_21	787	0.0	2217.0
1813	4	185	litho_fe_92	1037	0.0	155.0
454	3	379	dielectric_be_20	780	0.0	2018.0
1934	4	141	litho_fe_111	982	101.0	221.0
613	3	336	dielectric_fe_29	830	2802.0	5604.0
434	3	389	litho_fe_92	1020	119.0	247.0
1278	3	75	de_fe_86	245	0.0	8349.0
1184	3	112	litho_fe_92	1022	128.0	311.0
1449	4	339	lithomet_be_18	1068	0.0	1212.0
2179	4	35	litho_fe_92	1024	128.0	261.0
1067	3	158	litho_fe_111	984	101.0	287.0
1817	4	177	dielectric_fe_130	826	5922.0	9117.0
2006	4	108	litho_fe_92	1013	133.0	316.0
1592	4	287	we_be_9	1366	0.0	63.0
1982	4	124	de_fe_71	193	0.0	10247.0
1114	3	151	litho_fe_35	1003	0.0	121.0
1721	4	222	tf_be_40	1285	0.0	4277.0
1637	4	258	we_be_82	1359	37.0	107.0
1644	4	258	we_be_82	1360	37.0	107.0
2125	4	57	dielectric_fe_112	815	0.0	1999.0
1602	4	258	we_be_82	1356	44.0	114.0
1863	4	172	delay_32	391	0.0	7200.0
163	3	480	de_be_13	27	0.0	6463.0
342	3	389	litho_fe_92	1014	133.0	261.0
146	3	500	we_be_9	1367	0.0	63.0
165	3	509	dielectric_be_21	788	0.0	2217.0
2104	4	70	implant_132	930	0.0	63.0
1736	4	215	de_be_12	10	0.0	10202.0
1524	4	315	lithotrack_fe_95	1166	0.0	178.0
1306	3	57	litho_fe_111	991	101.0	216.0
508	3	364	de_fe_72	219	0.0	9888.0
408	3	418	we_be_82	1352	57.0	93.0
1655	4	210	litho_fe_92	1028	133.0	332.0
671	3	313	delay_32	392	0.0	7200.0
1463	4	332	lithotrack_fe_95	1167	0.0	164.0
1551	4	296	dielectric_be_21	789	0.0	2217.0
831	3	266	de_fe_62	175	0.0	8700.0
1861	4	169	we_fe_108	1379	0.0	66.0
705	3	305	litho_fe_111	996	101.0	287.0
1298	3	64	litho_fe_98	1041	198.0	285.0
652	3	336	dielectric_fe_29	829	5584.0	8386.0
721	3	305	litho_fe_111	1000	115.0	301.0
141	3	495	lithotrack_fe_95	1168	0.0	118.0
1653	4	235	litho_be_99	979	141.0	282.0
1444	4	325	tf_be_40	1286	0.0	5189.0
1691	4	234	lithotrack_fe_95	1169	0.0	149.0
864	3	236	de_fe_58	145	0.0	5306.0
1312	3	57	litho_fe_111	986	120.0	235.0
1360	3	31	lithotrack_fe_115	1115	0.0	101.0
1954	4	139	de_fe_86	246	0.0	8076.0
1586	4	287	we_be_9	1365	45.0	108.0
546	3	369	tf_fe_113	1314	0.0	4744.0
1155	3	133	lithotrack_fe_115	1116	0.0	98.0
1300	3	62	we_fe_108	1380	0.0	64.0
393	3	408	lithotrack_fe_95	1170	0.0	194.0
1135	3	137	de_fe_71	194	0.0	8465.0
132	3	530	dielectric_be_21	790	0.0	2152.0
2004	4	114	de_fe_86	247	0.0	9009.0
635	3	318	dielectric_fe_130	824	6156.0	9351.0
915	3	224	de_fe_86	248	0.0	9459.0
1501	4	314	we_be_82	1354	57.0	96.0
332	3	433	we_be_82	1355	70.0	106.0
1755	4	129	lithotrack_fe_115	1117	0.0	98.0
1580	4	258	we_be_82	1353	74.0	144.0
2199	4	19	implant_128	922	0.0	68.0
1525	4	290	lithomet_be_18	1069	0.0	1473.0
694	3	284	tf_fe_103	1304	0.0	5353.0
196	3	451	dielectric_be_20	781	0.0	3407.0
184	3	489	we_be_82	1351	88.0	140.0
1296	3	64	litho_fe_98	1039	285.0	372.0
1998	4	108	litho_fe_92	1035	133.0	316.0
1400	3	11	lithotrack_fe_115	1118	0.0	160.0
379	3	435	lithotrack_be_117	1096	0.0	171.0
1053	3	148	litho_fe_111	995	120.0	310.0
49	3	551	dielectric_be_28	808	0.0	2751.0
2175	4	35	litho_fe_92	1011	140.0	273.0
817	3	271	implant_128	923	0.0	51.0
1731	4	210	litho_fe_92	1021	140.0	339.0
86	3	548	tf_be_40	1287	0.0	5189.0
92	3	530	dielectric_be_21	790	2152.0	4304.0
337	3	435	lithotrack_be_117	1097	0.0	171.0
550	3	348	lithotrack_fe_115	1119	0.0	99.0
1512	4	321	de_be_13	28	0.0	4719.0
1365	3	31	lithotrack_fe_115	1120	0.0	101.0
1277	3	71	litho_fe_98	1041	285.0	483.0
1080	3	169	implant_91	942	0.0	74.0
2090	4	73	we_fe_84	1427	0.0	67.0
1849	4	174	tf_fe_5	1323	0.0	3876.0
947	3	216	epi_36	913	0.0	52.0
1128	3	115	litho_reg_fe_64	1059	0.0	1517.0
1531	4	315	lithotrack_fe_95	1171	0.0	178.0
38	3	555	lithotrack_fe_95	1172	0.0	164.0
318	3	430	de_be_50	53	0.0	5060.0
6	3	559	de_be_48	43	0.0	7043.0
2177	4	35	litho_fe_92	1026	140.0	273.0
1548	4	305	de_be_13	29	0.0	7050.0
974	3	213	delay_32	393	0.0	10800.0
1941	4	146	we_fe_108	1381	0.0	69.0
520	3	359	lithotrack_fe_115	1121	0.0	193.0
741	3	283	implant_90	939	0.0	69.0
591	3	339	dielectric_fe_31	836	2235.0	5566.0
1919	4	113	de_fe_71	195	0.0	5998.0
840	3	266	de_fe_62	176	0.0	8700.0
1340	3	39	de_fe_71	196	0.0	4857.0
769	3	271	implant_128	924	0.0	51.0
663	3	305	litho_fe_111	999	149.0	335.0
948	3	227	lithotrack_fe_115	1122	0.0	177.0
1308	3	57	litho_fe_111	989	166.0	281.0
1764	4	208	lithotrack_fe_95	1173	0.0	108.0
392	3	430	de_be_50	54	0.0	5060.0
1597	4	274	dielectric_be_21	783	2217.0	4791.0
83	3	506	tf_be_40	1288	0.0	4134.0
48	3	515	de_be_66	77	0.0	10449.0
860	3	256	dielectric_fe_31	833	3331.0	5566.0
1949	4	141	litho_fe_111	992	166.0	286.0
1761	4	205	we_fe_47	1408	0.0	61.0
150	3	485	planar_be_75	1205	0.0	3848.0
582	3	331	de_fe_86	249	0.0	8529.0
95	3	538	lithotrack_fe_95	1174	0.0	178.0
1899	4	165	lithomet_fe_19	1081	0.0	1393.0
202	3	501	de_be_13	30	0.0	5292.0
744	3	270	delay_32	394	0.0	7200.0
1359	3	32	litho_fe_92	1018	153.0	286.0
152	3	520	litho_reg_be_63	1048	0.0	1728.0
575	3	344	litho_fe_92	1019	153.0	308.0
124	3	528	planar_be_75	1206	0.0	3189.0
2157	4	43	delay_32	395	0.0	10800.0
1542	4	298	we_be_82	1352	93.0	136.0
590	3	339	dielectric_fe_31	835	3331.0	6662.0
1991	4	113	de_fe_71	197	0.0	5998.0
1285	3	71	litho_fe_98	1042	285.0	483.0
1748	4	204	de_fe_86	250	0.0	5985.0
539	3	354	de_fe_86	251	0.0	10409.0
447	3	373	dielectric_fe_130	827	6390.0	9351.0
228	3	471	we_be_82	1357	93.0	135.0
370	3	430	de_be_50	55	0.0	5060.0
114	3	538	lithotrack_fe_95	1175	0.0	178.0
2028	4	93	delay_32	396	0.0	10800.0
155	3	496	litho_be_110	960	0.0	165.0
113	3	508	dielectric_be_27	792	0.0	2886.0
106	3	538	lithotrack_fe_95	1176	0.0	178.0
531	3	350	litho_fe_92	1010	155.0	295.0
431	3	398	litho_fe_92	1032	155.0	351.0
1792	4	198	lithotrack_fe_115	1123	0.0	195.0
395	3	410	de_be_12	11	0.0	10202.0
1759	4	211	lithotrack_fe_115	1124	0.0	109.0
123	3	522	we_be_9	1361	54.0	119.0
317	3	291	lithotrack_fe_95	1177	0.0	102.0
2080	4	74	litho_fe_111	993	166.0	332.0
1438	4	322	we_be_16	1338	0.0	66.0
1535	4	312	dielectric_be_21	787	2217.0	4369.0
1751	4	209	lithotrack_fe_115	1125	0.0	103.0
2087	4	78	de_fe_86	252	0.0	8249.0
1050	3	125	litho_fe_92	1033	155.0	308.0
1255	3	84	litho_fe_111	1002	176.0	277.0
1888	4	156	de_fe_86	253	0.0	7410.0
134	3	530	dielectric_be_21	788	2217.0	4369.0
485	3	377	dielectric_be_27	793	0.0	3561.0
1097	3	161	de_fe_51	115	0.0	7560.0
764	3	277	we_fe_47	1409	0.0	69.0
484	3	374	we_fe_41	1405	0.0	61.0
1540	4	299	lithotrack_fe_95	1178	0.0	191.0
1647	4	258	we_be_82	1358	94.0	164.0
1753	4	210	litho_fe_92	1037	155.0	354.0
334	3	423	tf_be_26	1266	0.0	4569.0
1305	3	61	de_fe_86	254	0.0	9343.0
433	3	393	de_be_50	56	0.0	4192.0
1594	4	263	we_be_9	1362	54.0	120.0
612	3	339	dielectric_fe_31	834	4418.0	7749.0
219	3	506	tf_be_40	1289	0.0	4134.0
205	3	504	tf_be_23	1244	0.0	3633.0
1663	4	248	dielectric_be_60	811	0.0	3248.0
562	3	346	implant_128	925	0.0	51.0
2124	4	57	dielectric_fe_112	816	0.0	1999.0
564	3	350	litho_fe_92	1006	158.0	298.0
1058	3	163	implant_128	926	0.0	53.0
406	3	401	delay_32	397	0.0	10800.0
1555	4	228	tf_be_26	1267	0.0	4569.0
754	3	269	defmet_fe_10	366	856.0	2625.0
500	3	370	implant_119	915	0.0	64.0
1368	3	30	lithotrack_fe_95	1179	0.0	167.0
1978	4	132	litho_reg_fe_64	1060	0.0	1371.0
87	3	523	de_be_13	31	0.0	7050.0
220	3	474	litho_reg_be_63	1049	0.0	953.0
328	3	430	de_be_50	57	0.0	5060.0
136	3	501	de_be_13	32	0.0	5292.0
1164	3	117	de_fe_71	198	0.0	5998.0
331	3	433	we_be_82	1354	96.0	132.0
148	3	487	dielectric_be_21	789	2217.0	4791.0
1384	3	18	de_fe_86	255	0.0	9767.0
1157	3	137	de_fe_71	199	0.0	8465.0
909	3	243	epi_38	914	0.0	64.0
1015	3	151	litho_fe_35	1004	0.0	121.0
1084	3	119	defmet_fe_43	373	0.0	1670.0
416	3	393	de_be_50	58	0.0	4192.0
1961	4	108	litho_fe_92	1023	158.0	341.0
1396	3	12	litho_fe_92	1027	158.0	316.0
1812	4	182	we_fe_84	1428	0.0	52.0
115	3	496	litho_be_110	961	0.0	165.0
339	3	410	de_be_12	12	0.0	10202.0
272	3	454	we_be_82	1355	106.0	150.0
329	3	430	de_be_50	56	4192.0	9252.0
2121	4	60	litho_fe_111	983	186.0	301.0
1489	4	336	de_be_48	44	0.0	7043.0
751	3	274	de_fe_62	165	3787.0	7574.0
956	3	219	delay_32	398	0.0	10800.0
1783	4	191	litho_reg_fe_64	1061	0.0	1659.0
1529	4	300	litho_be_110	962	0.0	158.0
34	3	577	litho_be_110	963	0.0	148.0
421	3	410	de_be_12	13	0.0	10202.0
1303	3	49	we_fe_8	1415	0.0	65.0
1891	4	167	de_fe_70	179	0.0	8900.0
1113	3	148	litho_fe_111	985	186.0	376.0
893	3	225	implant_91	943	0.0	75.0
2046	4	64	de_fe_86	256	0.0	9343.0
1533	4	316	litho_be_110	964	0.0	100.0
1261	3	78	litho_fe_111	988	186.0	352.0
1999	4	113	de_fe_71	200	0.0	5998.0
1765	4	208	lithotrack_fe_95	1180	0.0	108.0
761	3	274	de_fe_62	166	3787.0	7574.0
707	3	274	de_fe_62	167	3787.0	7574.0
1244	3	90	we_fe_108	1382	0.0	42.0
1372	3	24	defmet_fe_43	374	0.0	382.0
223	3	480	de_be_13	33	0.0	6463.0
