lot	product	step	tool	machine	start_time	end_time
901	3	248	we_fe_84	1424	0.0	62.0
2077	4	80	litho_fe_111	981	0.0	101.0
1695	4	241	de_be_11	0	0.0	6892.0
20	3	544	de_be_13	21	0.0	4719.0
1294	3	64	litho_fe_98	1040	0.0	87.0
1919	4	113	de_fe_71	190	0.0	5998.0
137	3	500	we_be_9	1361	0.0	63.0
1939	4	148	litho_fe_111	982	0.0	149.0
1340	3	39	de_fe_71	191	0.0	4857.0
1524	4	315	lithotrack_fe_95	1155	0.0	178.0
274	3	444	de_be_11	1	0.0	6892.0
684	3	311	we_fe_41	1403	0.0	36.0
2174	4	35	litho_fe_92	1009	0.0	133.0
461	3	389	litho_fe_92	1010	0.0	128.0
1154	3	124	lithotrack_fe_115	1103	0.0	173.0
1159	3	134	litho_fe_92	1011	0.0	119.0
1721	4	222	tf_be_40	1280	0.0	4277.0
2140	4	53	dielectric_fe_112	814	0.0	2155.0
1916	4	162	we_fe_84	1425	0.0	41.0
1779	4	199	litho_fe_92	1012	0.0	140.0
1537	4	300	litho_be_110	950	0.0	158.0
1673	4	251	we_be_82	1352	0.0	44.0
2142	4	48	defmet_fe_34	370	0.0	1513.0
35	3	554	we_be_82	1353	0.0	57.0
1746	4	209	lithotrack_fe_115	1104	0.0	103.0
1620	4	267	de_be_13	22	0.0	6463.0
1401	3	11	lithotrack_fe_115	1105	0.0	160.0
512	3	361	litho_fe_92	1013	0.0	194.0
1971	4	141	litho_fe_111	983	0.0	120.0
754	3	269	defmet_fe_10	366	0.0	1769.0
1344	3	39	de_fe_71	192	0.0	4857.0
975	3	204	defmet_fe_10	365	544.0	856.0
1300	3	62	we_fe_108	1370	0.0	64.0
1485	4	331	we_be_82	1354	0.0	57.0
1161	3	119	defmet_fe_43	372	0.0	1670.0
1019	3	178	delay_32	378	0.0	7200.0
1507	4	282	lithotrack_fe_95	1156	0.0	118.0
1402	3	12	litho_fe_92	1014	0.0	158.0
1793	4	185	litho_fe_92	1015	0.0	155.0
1276	3	71	litho_fe_98	1041	0.0	198.0
2202	4	19	implant_128	917	0.0	68.0
596	3	318	dielectric_fe_130	826	0.0	3195.0
1528	4	310	planar_be_75	1204	0.0	3189.0
1360	3	31	lithotrack_fe_115	1106	0.0	101.0
182	3	509	dielectric_be_21	785	0.0	2217.0
1386	3	20	we_fe_108	1371	0.0	58.0
1448	4	336	de_be_48	40	0.0	7043.0
1759	4	211	lithotrack_fe_115	1107	0.0	109.0
747	3	282	tf_fe_3	1321	0.0	4822.0
1498	4	315	lithotrack_fe_95	1157	0.0	178.0
2108	4	67	litho_fe_98	1042	0.0	198.0
484	3	374	we_fe_41	1404	0.0	61.0
109	3	524	we_be_16	1336	0.0	63.0
1718	4	232	lithotrack_be_117	1096	0.0	171.0
253	3	434	lithotrack_fe_95	1158	0.0	87.0
1741	4	214	delay_32	379	0.0	7200.0
1594	4	263	we_be_9	1362	0.0	66.0
1757	4	210	litho_fe_92	1016	0.0	199.0
309	3	418	we_be_82	1355	0.0	36.0
593	3	339	dielectric_fe_31	833	0.0	3331.0
389	3	378	dielectric_be_60	810	0.0	2989.0
318	3	430	de_be_50	50	0.0	5060.0
199	3	494	we_be_9	1363	0.0	45.0
1571	4	267	de_be_13	23	0.0	6463.0
129	3	535	litho_reg_be_63	1043	0.0	1386.0
161	3	489	we_be_82	1356	0.0	52.0
802	3	274	de_fe_62	163	0.0	3787.0
1689	4	235	litho_be_99	978	0.0	141.0
497	3	350	litho_fe_92	1017	0.0	140.0
541	3	361	litho_fe_92	1018	0.0	194.0
808	3	274	de_fe_62	164	0.0	3787.0
1866	4	172	delay_32	380	0.0	7200.0
1365	3	31	lithotrack_fe_115	1108	0.0	101.0
6	3	559	de_be_48	41	0.0	7043.0
232	3	454	we_be_82	1357	0.0	44.0
876	3	256	dielectric_fe_31	834	0.0	2235.0
1762	4	202	de_fe_72	218	0.0	3777.0
731	3	282	tf_fe_3	1322	0.0	4822.0
1272	3	74	implant_132	927	0.0	63.0
85	3	556	litho_be_110	951	0.0	185.0
2101	4	67	litho_fe_98	1038	87.0	285.0
1168	3	133	lithotrack_fe_115	1109	0.0	98.0
413	3	386	litho_fe_92	1019	0.0	199.0
197	3	350	litho_fe_92	1020	0.0	140.0
1046	3	148	litho_fe_111	984	0.0	190.0
359	3	421	dielectric_be_20	779	0.0	3051.0
1245	3	87	implant_132	928	0.0	79.0
4	3	555	lithotrack_fe_95	1159	0.0	164.0
156	3	501	de_be_13	24	0.0	5292.0
2163	4	40	de_fe_59	148	0.0	6506.0
1290	3	64	litho_fe_98	1039	87.0	174.0
1031	3	186	de_fe_86	227	0.0	4410.0
2175	4	35	litho_fe_92	1021	0.0	133.0
482	3	373	dielectric_fe_130	827	0.0	2961.0
1596	4	274	dielectric_be_21	786	0.0	2574.0
3	3	580	de_be_69	106	0.0	3987.0
1216	3	101	planar_fe_77	1226	0.0	2586.0
896	3	250	dielectric_fe_29	829	0.0	2792.0
1434	4	332	lithotrack_fe_95	1160	0.0	164.0
1086	3	84	litho_fe_111	985	0.0	101.0
1394	3	12	litho_fe_92	1022	0.0	158.0
1078	3	157	lithotrack_fe_115	1110	0.0	175.0
2177	4	35	litho_fe_92	1023	0.0	133.0
372	3	430	de_be_50	51	0.0	5060.0
144	3	501	de_be_13	25	0.0	5292.0
709	3	302	we_fe_108	1372	0.0	53.0
1293	3	64	litho_fe_98	1040	87.0	174.0
1994	4	108	litho_fe_92	1024	0.0	183.0
899	3	250	dielectric_fe_29	830	0.0	2792.0
1520	4	315	lithotrack_fe_95	1161	0.0	178.0
392	3	430	de_be_50	52	0.0	5060.0
1270	3	78	litho_fe_111	986	0.0	166.0
218	3	484	tf_be_40	1281	0.0	4965.0
1599	4	266	we_be_9	1364	0.0	54.0
682	3	301	de_fe_70	177	0.0	4298.0
1122	3	152	implant_132	929	0.0	55.0
220	3	474	litho_reg_be_63	1044	0.0	953.0
637	3	324	litho_fe_111	987	0.0	154.0
91	3	548	tf_be_40	1282	0.0	5189.0
326	3	430	de_be_50	53	0.0	5060.0
1565	4	267	de_be_13	26	0.0	6463.0
615	3	336	dielectric_fe_29	829	2792.0	5594.0
1935	4	150	litho_reg_fe_64	1051	0.0	1680.0
1397	3	12	litho_fe_92	1025	0.0	158.0
520	3	359	lithotrack_fe_115	1111	0.0	193.0
1116	3	148	litho_fe_111	988	0.0	190.0
1271	3	74	implant_132	930	0.0	63.0
1611	4	265	litho_be_110	952	0.0	117.0
1835	4	67	litho_fe_98	1039	174.0	372.0
387	3	425	we_be_82	1358	0.0	37.0
202	3	501	de_be_13	27	0.0	5292.0
1983	4	113	de_fe_71	193	0.0	5998.0
1566	4	281	we_be_9	1365	0.0	45.0
176	3	512	litho_be_110	953	0.0	156.0
1583	4	283	litho_be_110	954	0.0	165.0
1945	4	148	litho_fe_111	989	0.0	149.0
1214	3	101	planar_fe_77	1227	0.0	2586.0
2123	4	60	litho_fe_111	990	0.0	115.0
1684	4	222	tf_be_40	1283	0.0	4277.0
15	3	553	tf_be_26	1266	0.0	3633.0
728	3	290	we_fe_84	1426	0.0	66.0
1934	4	141	litho_fe_111	991	0.0	120.0
288	3	438	litho_be_99	979	0.0	141.0
1178	3	112	litho_fe_92	1026	0.0	183.0
1938	4	140	we_fe_84	1427	0.0	54.0
1175	3	112	litho_fe_92	1027	0.0	183.0
786	3	279	defmet_fe_10	365	856.0	1732.0
2161	4	41	we_fe_47	1408	0.0	68.0
671	3	313	delay_32	381	0.0	7200.0
47	3	554	we_be_82	1359	0.0	57.0
1076	3	163	implant_128	918	0.0	53.0
620	3	339	dielectric_fe_31	835	0.0	3331.0
1362	3	30	lithotrack_fe_95	1162	0.0	167.0
954	3	200	implant_128	919	0.0	66.0
2179	4	35	litho_fe_92	1028	0.0	133.0
1277	3	71	litho_fe_98	1040	174.0	372.0
1582	4	288	de_be_13	28	0.0	5292.0
476	3	379	dielectric_be_20	780	0.0	2018.0
469	3	389	litho_fe_92	1029	0.0	128.0
856	3	256	dielectric_fe_31	836	0.0	2235.0
248	3	483	tf_be_23	1241	0.0	3912.0
2170	4	35	litho_fe_92	1030	0.0	133.0
1336	3	44	de_fe_86	228	0.0	6302.0
1170	3	117	de_fe_71	194	0.0	5998.0
1863	4	172	delay_32	382	0.0	7200.0
1504	4	272	planar_be_75	1205	0.0	3848.0
1517	4	321	de_be_13	29	0.0	4719.0
226	3	456	litho_be_93	975	0.0	125.0
719	3	307	litho_reg_fe_64	1052	0.0	1538.0
1871	4	172	delay_32	383	0.0	7200.0
1752	4	204	de_fe_86	229	0.0	5985.0
628	3	332	de_fe_56	143	0.0	4320.0
256	3	458	litho_reg_be_63	1045	0.0	1446.0
490	3	373	dielectric_fe_130	827	2961.0	5922.0
504	3	367	we_fe_47	1409	0.0	41.0
1109	3	143	lithomet_fe_19	1078	0.0	1509.0
2107	4	65	we_fe_108	1373	0.0	64.0
1995	4	108	litho_fe_92	1031	0.0	183.0
64	3	543	we_be_9	1366	0.0	62.0
1679	4	244	tf_be_23	1242	0.0	5219.0
2014	4	97	planar_fe_77	1226	2586.0	5172.0
213	3	438	litho_be_99	980	0.0	141.0
738	3	305	litho_fe_111	992	0.0	186.0
157	3	411	we_be_16	1337	0.0	42.0
2078	4	77	implant_132	931	0.0	79.0
1589	4	271	tf_be_40	1284	0.0	4965.0
560	3	344	litho_fe_92	1032	0.0	155.0
587	3	339	dielectric_fe_31	834	2235.0	5566.0
2165	4	41	we_fe_47	1410	0.0	68.0
1279	3	71	litho_fe_98	1041	198.0	396.0
1713	4	210	litho_fe_92	1033	0.0	199.0
502	3	373	dielectric_fe_130	824	3195.0	6156.0
1514	4	305	de_be_13	30	0.0	7050.0
289	3	446	lithomet_be_18	1065	0.0	1567.0
1196	3	104	dielectric_fe_30	831	0.0	2005.0
1682	4	230	we_be_82	1360	0.0	37.0
179	3	487	dielectric_be_21	787	0.0	2574.0
98	3	526	tf_be_23	1243	0.0	4072.0
2180	4	33	lithotrack_fe_95	1163	0.0	167.0
1	3	574	lithomet_be_18	1066	0.0	1128.0
428	3	393	de_be_50	54	0.0	4192.0
1400	3	11	lithotrack_fe_115	1112	0.0	160.0
208	3	487	dielectric_be_21	788	0.0	2574.0
2129	4	58	planar_fe_79	1230	0.0	4624.0
2150	4	44	de_fe_54	138	0.0	5869.0
95	3	538	lithotrack_fe_95	1164	0.0	178.0
1501	4	314	we_be_82	1355	36.0	75.0
2110	4	67	litho_fe_98	1042	198.0	396.0
453	3	379	dielectric_be_20	781	0.0	2018.0
1642	4	201	litho_reg_fe_64	1053	0.0	1167.0
1906	4	166	litho_reg_fe_64	1054	0.0	1538.0
1869	4	172	delay_32	384	0.0	7200.0
1625	4	222	tf_be_40	1285	0.0	4277.0
1542	4	298	we_be_82	1358	37.0	80.0
445	3	385	lithotrack_fe_115	1113	0.0	103.0
412	3	412	we_be_17	1345	0.0	61.0
183	3	499	de_be_65	59	0.0	5528.0
450	3	373	dielectric_fe_130	825	3195.0	6156.0
2117	4	67	litho_fe_98	1038	285.0	483.0
1327	3	45	we_fe_108	1374	0.0	47.0
1069	3	148	litho_fe_111	993	0.0	190.0
730	3	274	de_fe_62	165	0.0	3787.0
1004	3	200	implant_128	920	0.0	66.0
2066	4	85	de_fe_86	230	0.0	4934.0
1483	4	311	dielectric_be_27	792	0.0	3277.0
865	3	256	dielectric_fe_31	836	2235.0	4470.0
1720	4	214	delay_32	385	0.0	7200.0
1080	3	169	implant_91	943	0.0	74.0
2145	4	47	lithomet_fe_19	1079	0.0	1240.0
1516	4	330	tf_be_26	1267	0.0	3633.0
1952	4	141	litho_fe_111	994	0.0	120.0
1723	4	220	tf_be_24	1261	0.0	5216.0
1103	3	148	litho_fe_111	995	0.0	190.0
591	3	339	dielectric_fe_31	833	3331.0	6662.0
2194	4	23	we_fe_108	1375	0.0	58.0
2112	4	67	litho_fe_98	1039	372.0	570.0
1291	3	64	litho_fe_98	1040	372.0	459.0
460	3	398	litho_fe_92	1034	0.0	196.0
371	3	421	dielectric_be_20	782	0.0	3051.0
1182	3	112	litho_fe_92	1035	0.0	183.0
1714	4	226	dielectric_be_20	780	2018.0	5069.0
750	3	275	implant_128	921	0.0	55.0
1285	3	71	litho_fe_98	1041	396.0	594.0
438	3	391	litho_reg_be_63	1046	0.0	1559.0
468	3	379	dielectric_be_20	781	2018.0	4036.0
284	3	453	tf_be_26	1268	0.0	3733.0
866	3	256	dielectric_fe_31	835	3331.0	5566.0
997	3	195	litho_fe_111	996	0.0	176.0
1113	3	148	litho_fe_111	997	0.0	190.0
22	3	559	de_be_48	42	0.0	7043.0
236	3	496	litho_be_110	955	0.0	165.0
244	3	480	de_be_13	31	0.0	6463.0
13	3	536	de_be_66	77	0.0	6930.0
893	3	225	implant_91	944	0.0	75.0
1496	4	316	litho_be_110	956	0.0	100.0
694	3	284	tf_fe_103	1304	0.0	5353.0
1960	4	136	lithomet_fe_19	1080	0.0	1509.0
1123	3	141	we_fe_108	1376	0.0	60.0
205	3	504	tf_be_23	1244	0.0	3633.0
1624	4	253	litho_be_93	976	0.0	108.0
2171	4	33	lithotrack_fe_95	1165	0.0	167.0
2121	4	60	litho_fe_111	998	0.0	115.0
1323	3	52	dielectric_fe_112	815	0.0	2155.0
2015	4	102	we_fe_8	1414	0.0	47.0
1236	3	88	we_fe_108	1377	0.0	70.0
53	3	551	dielectric_be_28	807	0.0	2751.0
2075	4	80	litho_fe_111	999	0.0	101.0
267	3	456	litho_be_93	977	0.0	125.0
999	3	200	implant_128	922	0.0	66.0
1372	3	24	defmet_fe_43	373	0.0	382.0
2007	4	107	lithotrack_fe_115	1114	0.0	160.0
1946	4	141	litho_fe_111	1000	0.0	120.0
721	3	305	litho_fe_111	1001	0.0	186.0
293	3	440	de_be_67	95	0.0	5206.0
1298	3	64	litho_fe_98	1042	396.0	483.0
306	3	421	dielectric_be_20	778	3051.0	6102.0
1972	4	141	litho_fe_111	1002	0.0	120.0
1460	4	307	lithomet_be_18	1067	0.0	1248.0
1662	4	210	litho_fe_92	1036	0.0	199.0
1992	4	108	litho_fe_92	1037	0.0	183.0
2229	4	4	we_fe_84	1428	0.0	68.0
99	3	532	we_be_82	1360	37.0	76.0
329	3	430	de_be_50	55	0.0	5060.0
120	3	524	we_be_16	1338	0.0	63.0
1252	3	78	litho_fe_111	981	101.0	267.0
2126	4	55	dielectric_fe_112	816	0.0	2696.0
384	3	421	dielectric_be_20	779	3051.0	6102.0
1644	4	258	we_be_82	1352	44.0	114.0
566	3	350	litho_fe_92	1005	119.0	259.0
2076	4	80	litho_fe_111	985	101.0	202.0
803	3	271	implant_128	923	0.0	51.0
187	3	487	dielectric_be_21	789	0.0	2574.0
1280	3	71	litho_fe_98	1040	459.0	657.0
1250	3	84	litho_fe_111	999	101.0	202.0
1941	4	146	we_fe_108	1378	0.0	69.0
475	3	386	litho_fe_92	1011	119.0	318.0
1249	3	84	litho_fe_111	990	115.0	216.0
515	3	373	dielectric_fe_130	826	3195.0	6156.0
141	3	495	lithotrack_fe_95	1166	0.0	118.0
634	3	321	tf_fe_104	1309	0.0	4177.0
1819	4	164	litho_fe_111	998	115.0	301.0
1989	4	102	we_fe_8	1415	0.0	47.0
1558	4	298	we_be_82	1357	44.0	87.0
278	3	454	we_be_82	1351	52.0	96.0
294	3	399	lithomet_be_18	1068	0.0	1139.0
1041	3	179	implant_128	924	0.0	58.0
167	3	496	litho_be_110	957	0.0	165.0
1988	4	108	litho_fe_92	1007	128.0	311.0
763	3	275	implant_128	925	0.0	55.0
1288	3	71	litho_fe_98	1038	483.0	681.0
1610	4	268	we_be_16	1339	0.0	46.0
86	3	548	tf_be_40	1286	0.0	5189.0
1475	4	317	lithomet_be_18	1069	0.0	902.0
672	3	305	litho_fe_111	983	120.0	306.0
946	3	236	de_fe_58	145	0.0	5306.0
1036	3	165	defmet_fe_43	374	0.0	829.0
1295	3	64	litho_fe_98	1042	483.0	570.0
439	3	389	litho_fe_92	1010	128.0	256.0
804	3	273	de_fe_59	149	0.0	4164.0
948	3	227	lithotrack_fe_115	1115	0.0	177.0
2188	4	29	de_fe_86	231	0.0	5060.0
308	3	430	de_be_50	56	0.0	5060.0
1691	4	234	lithotrack_fe_95	1167	0.0	149.0
519	3	369	tf_fe_113	1313	0.0	4744.0
513	3	375	planar_fe_80	1235	0.0	2320.0
164	3	480	de_be_13	32	0.0	6463.0
947	3	216	epi_36	912	0.0	52.0
382	3	430	de_be_50	57	0.0	5060.0
78	3	544	de_be_13	33	0.0	4719.0
49	3	551	dielectric_be_28	808	0.0	2751.0
173	3	487	dielectric_be_21	790	0.0	2574.0
128	3	523	de_be_13	34	0.0	7050.0
272	3	454	we_be_82	1356	52.0	96.0
1572	4	288	de_be_13	35	0.0	5292.0
2204	4	15	litho_fe_92	1029	128.0	286.0
1053	3	148	litho_fe_111	991	120.0	310.0
2088	4	75	lithomet_fe_19	1081	0.0	1705.0
994	3	195	litho_fe_111	994	120.0	296.0
436	3	396	we_be_82	1353	57.0	120.0
28	3	509	dielectric_be_21	784	2152.0	4369.0
1510	4	321	de_be_13	36	0.0	4719.0
1622	4	265	litho_be_110	958	0.0	117.0
1454	4	336	de_be_48	43	0.0	7043.0
1751	4	209	lithotrack_fe_115	1116	0.0	103.0
941	3	231	we_fe_108	1379	0.0	53.0
472	3	381	tf_be_26	1269	0.0	4604.0
1166	3	125	litho_fe_92	1009	133.0	286.0
1367	3	26	de_fe_86	232	0.0	5060.0
795	3	261	dielectric_fe_31	836	4470.0	6653.0
1804	4	184	lithotrack_fe_115	1117	0.0	192.0
1441	4	331	we_be_82	1354	57.0	114.0
115	3	496	litho_be_110	959	0.0	165.0
897	3	248	we_fe_84	1429	0.0	62.0
2080	4	74	litho_fe_111	1000	120.0	286.0
1908	4	164	litho_fe_111	1002	120.0	306.0
130	3	512	litho_be_110	960	0.0	156.0
1901	4	164	litho_fe_111	982	149.0	335.0
83	3	506	tf_be_40	1287	0.0	4134.0
922	3	247	implant_119	915	0.0	69.0
939	3	158	litho_fe_111	989	149.0	335.0
680	3	304	lithotrack_fe_115	1118	0.0	180.0
1601	4	277	litho_be_110	961	0.0	172.0
1396	3	12	litho_fe_92	1021	133.0	291.0
449	3	398	litho_fe_92	1023	133.0	329.0
1950	4	141	litho_fe_111	987	154.0	274.0
303	3	430	de_be_50	58	0.0	5060.0
1936	4	112	implant_128	926	0.0	79.0
242	3	478	litho_be_110	962	0.0	117.0
1008	3	195	litho_fe_111	986	166.0	342.0
87	3	523	de_be_13	37	0.0	7050.0
1243	3	91	we_fe_108	1380	0.0	52.0
46	3	567	litho_be_110	963	0.0	146.0
1490	4	283	litho_be_110	964	0.0	165.0
1477	4	327	dielectric_be_27	793	0.0	2888.0
699	3	305	litho_fe_111	996	176.0	362.0
154	3	496	litho_be_110	965	0.0	165.0
1649	4	244	tf_be_23	1245	0.0	5219.0
2135	4	54	we_fe_108	1381	0.0	56.0
1172	3	101	planar_fe_77	1227	2586.0	5172.0
368	3	426	lithotrack_fe_95	1168	0.0	114.0
2061	4	80	litho_fe_111	992	186.0	287.0
881	3	250	dielectric_fe_29	830	2792.0	5584.0
1254	3	84	litho_fe_111	1001	186.0	287.0
1315	3	57	litho_fe_111	984	190.0	305.0
301	3	426	lithotrack_fe_95	1169	0.0	114.0
1503	4	324	tf_be_23	1246	0.0	4582.0
878	3	250	dielectric_fe_29	828	2802.0	5594.0
2209	4	14	lithotrack_fe_115	1119	0.0	160.0
1681	4	235	litho_be_99	978	141.0	282.0
1990	4	108	litho_fe_92	1028	133.0	316.0
722	3	292	de_fe_70	178	0.0	4035.0
1847	4	160	de_fe_70	179	0.0	4298.0
345	3	424	we_be_81	1348	0.0	52.0
2	3	537	we_be_9	1367	0.0	59.0
116	3	509	dielectric_be_21	785	2217.0	4434.0
467	3	374	we_fe_41	1405	0.0	61.0
165	3	509	dielectric_be_21	783	2574.0	4791.0
312	3	441	we_be_16	1340	0.0	67.0
919	3	247	implant_119	916	0.0	69.0
241	3	478	litho_be_110	966	0.0	117.0
463	3	383	we_be_82	1359	57.0	128.0
2012	4	100	dielectric_fe_30	832	0.0	2005.0
599	3	326	litho_reg_fe_64	1055	0.0	1438.0
1640	4	244	tf_be_23	1247	0.0	5219.0
629	3	327	implant_128	923	51.0	98.0
546	3	369	tf_fe_113	1314	0.0	4744.0
352	3	434	lithotrack_fe_95	1170	0.0	87.0
2020	4	100	dielectric_fe_30	831	2005.0	4010.0
126	3	544	de_be_13	38	0.0	4719.0
2081	4	80	litho_fe_111	988	190.0	291.0
1547	4	300	litho_be_110	967	0.0	158.0
1152	3	125	litho_fe_92	1030	133.0	286.0
201	3	438	litho_be_99	979	141.0	282.0
1371	3	25	de_fe_51	114	0.0	4349.0
243	3	452	defmet_be_33	362	0.0	963.0
188	3	436	we_be_82	1355	75.0	145.0
491	3	379	dielectric_be_20	782	3051.0	5069.0
862	3	249	we_fe_108	1382	0.0	41.0
1375	3	24	defmet_fe_43	375	0.0	382.0
69	3	553	tf_be_26	1270	0.0	3633.0
1523	4	321	de_be_13	39	0.0	4719.0
2172	4	35	litho_fe_92	1012	140.0	273.0
1676	4	247	dielectric_be_27	794	0.0	2562.0
2073	4	80	litho_fe_111	993	190.0	291.0
1962	4	141	litho_fe_111	995	190.0	310.0
1953	4	129	lithotrack_fe_115	1120	0.0	98.0
1576	4	277	litho_be_110	968	0.0	172.0
1974	4	120	lithotrack_fe_115	1121	0.0	173.0
170	3	496	litho_be_110	969	0.0	165.0
1593	4	280	de_be_66	78	0.0	6962.0
1199	3	103	delay_32	386	0.0	7200.0
1312	3	57	litho_fe_111	997	190.0	305.0
1753	4	210	litho_fe_92	1017	140.0	339.0
877	3	242	we_fe_47	1411	0.0	69.0
1464	4	307	lithomet_be_18	1070	0.0	1248.0
295	3	447	tf_be_23	1248	0.0	5219.0
645	3	327	implant_128	918	53.0	100.0
1543	4	296	dielectric_be_21	786	2574.0	4791.0
2131	4	58	planar_fe_79	1231	0.0	4624.0
1977	4	125	we_fe_108	1383	0.0	63.0
911	3	227	lithotrack_fe_115	1122	0.0	177.0
432	3	379	dielectric_be_20	781	4036.0	6054.0
909	3	243	epi_38	914	0.0	64.0
79	3	549	planar_be_75	1206	0.0	4013.0
1197	3	109	we_fe_83	1416	0.0	64.0
1568	4	276	we_be_82	1360	76.0	128.0
282	3	440	de_be_67	96	0.0	5206.0
1788	4	180	tf_fe_104	1310	0.0	4177.0
1266	3	77	we_fe_84	1430	0.0	67.0
458	3	389	litho_fe_92	1020	140.0	268.0
313	3	438	litho_be_99	980	141.0	282.0
1136	3	145	delay_32	387	0.0	7200.0
1066	3	125	litho_fe_92	1006	153.0	306.0
1674	4	230	we_be_82	1358	80.0	117.0
1639	4	253	litho_be_93	976	108.0	216.0
346	3	398	litho_fe_92	1015	155.0	351.0
2228	4	5	defmet_fe_118	368	0.0	1792.0
1608	4	265	litho_be_110	970	0.0	117.0
2212	4	14	lithotrack_fe_115	1123	0.0	160.0
2089	4	75	lithomet_fe_19	1082	0.0	1705.0
2104	4	70	implant_132	932	0.0	63.0
725	3	304	lithotrack_fe_115	1124	0.0	180.0
1993	4	113	de_fe_71	195	0.0	5998.0
1374	3	25	de_fe_51	115	0.0	4349.0
665	3	321	tf_fe_104	1311	0.0	4177.0
1964	4	130	litho_fe_92	1032	155.0	274.0
858	3	255	defmet_fe_43	376	0.0	1721.0
1349	3	32	litho_fe_92	1014	158.0	291.0
1100	3	158	litho_fe_111	985	202.0	388.0
1541	4	303	de_be_65	60	0.0	4911.0
534	3	360	lithotrack_fe_115	1125	0.0	171.0
1326	3	49	we_fe_8	1414	47.0	112.0
1761	4	205	we_fe_47	1412	0.0	61.0
2130	4	56	we_fe_108	1384	0.0	64.0
1914	4	148	litho_fe_111	999	202.0	351.0
1535	4	312	dielectric_be_21	787	2574.0	4726.0
1782	4	198	lithotrack_fe_115	1126	0.0	195.0
2085	4	74	litho_fe_111	990	216.0	382.0
959	3	214	delay_32	388	0.0	7200.0
399	3	418	we_be_82	1357	87.0	123.0
1281	3	70	we_fe_84	1431	0.0	42.0
9	3	576	we_be_82	1351	96.0	165.0
1337	3	44	de_fe_86	233	0.0	6302.0
2159	4	40	de_fe_59	150	0.0	6506.0
486	3	379	dielectric_be_20	780	5069.0	7087.0
1590	4	259	litho_be_110	971	0.0	154.0
1387	3	19	we_fe_108	1385	0.0	60.0
720	3	292	de_fe_70	180	0.0	4035.0
143	3	536	de_be_66	79	0.0	6930.0
151	3	496	litho_be_110	972	0.0	165.0
874	3	255	defmet_fe_43	377	0.0	1721.0
970	3	220	we_fe_108	1386	0.0	46.0
1478	4	304	we_be_9	1363	45.0	110.0
1286	3	71	litho_fe_98	1039	570.0	768.0
1436	4	331	we_be_82	1356	96.0	153.0
2096	4	72	we_fe_108	1387	0.0	47.0
1331	3	49	we_fe_8	1415	47.0	112.0
198	3	495	lithotrack_fe_95	1171	0.0	118.0
926	3	234	defmet_fe_43	373	382.0	1944.0
1459	4	337	we_be_14	1331	0.0	46.0
200	3	477	lithotrack_fe_95	1172	0.0	196.0
526	3	348	lithotrack_fe_115	1127	0.0	99.0
561	3	361	litho_fe_92	1022	158.0	352.0
269	3	455	lithotrack_fe_95	1173	0.0	87.0
1550	4	289	we_be_16	1341	0.0	54.0
1655	4	210	litho_fe_92	1025	158.0	357.0
1764	4	208	lithotrack_fe_95	1174	0.0	108.0
1094	3	158	litho_fe_111	981	267.0	453.0
712	3	273	de_fe_59	151	0.0	4164.0
1585	4	265	litho_be_110	973	0.0	117.0
1274	3	77	we_fe_84	1432	0.0	67.0
192	3	505	defmet_be_42	364	0.0	1401.0
2230	4	4	we_fe_84	1433	0.0	68.0
2082	4	80	litho_fe_111	987	274.0	375.0
