lot	product	step	tool	machine	start_time	end_time
864	3	250	dielectric_fe_29	829	0.0	2792.0
734	3	269	defmet_fe_10	365	0.0	1769.0
306	3	435	lithotrack_be_117	1097	0.0	171.0
286	4	195	we_fe_83	1417	0.0	53.0
327	3	437	lithotrack_fe_95	1163	0.0	149.0
54	4	295	dielectric_be_27	793	0.0	2886.0
574	4	97	planar_fe_77	1227	5172.0	7758.0
398	3	410	de_be_12	14	0.0	10202.0
382	3	430	de_be_50	53	0.0	5060.0
1238	3	82	de_fe_86	236	0.0	8249.0
1138	3	104	dielectric_fe_30	832	0.0	2005.0
628	3	318	dielectric_fe_130	825	2961.0	6156.0
163	3	511	we_be_82	1359	0.0	43.0
9	4	129	lithotrack_fe_115	1113	0.0	98.0
256	4	215	de_be_12	15	0.0	10202.0
840	3	256	dielectric_fe_31	833	2235.0	4470.0
103	4	300	litho_be_110	961	0.0	158.0
274	3	440	de_be_67	95	0.0	5206.0
450	4	154	defmet_fe_43	373	0.0	1565.0
809	3	266	de_fe_62	168	0.0	8700.0
939	3	221	defmet_fe_10	366	0.0	544.0
787	4	4	we_fe_84	1425	0.0	68.0
282	3	437	lithotrack_fe_95	1164	0.0	149.0
342	4	198	lithotrack_fe_115	1114	0.0	195.0
296	3	440	de_be_67	96	0.0	5206.0
302	3	430	de_be_50	54	0.0	5060.0
181	4	259	litho_be_110	962	0.0	154.0
512	4	141	litho_fe_111	996	0.0	120.0
260	3	456	litho_be_93	976	0.0	125.0
461	3	373	dielectric_fe_130	824	3195.0	6156.0
144	4	262	de_be_66	78	0.0	5931.0
322	4	202	de_fe_72	218	0.0	3777.0
711	3	282	tf_fe_3	1321	0.0	4822.0
468	3	384	lithotrack_fe_95	1165	0.0	108.0
136	4	267	de_be_13	29	0.0	6463.0
66	4	328	dielectric_be_28	806	0.0	2751.0
87	3	509	dielectric_be_21	784	2152.0	4369.0
770	3	273	de_fe_59	149	0.0	4164.0
1116	3	137	de_fe_71	193	0.0	8465.0
698	4	53	dielectric_fe_112	816	0.0	2155.0
303	3	438	litho_be_99	978	0.0	141.0
1091	3	144	defmet_fe_10	366	544.0	2298.0
139	4	267	de_be_13	30	0.0	6463.0
341	4	191	litho_reg_fe_64	1055	0.0	1659.0
11	3	553	tf_be_26	1267	0.0	3633.0
1153	3	117	de_fe_71	194	0.0	5998.0
387	3	401	delay_32	390	0.0	10800.0
944	3	201	de_fe_86	237	0.0	6472.0
703	4	45	de_fe_86	238	0.0	6302.0
156	3	489	we_be_82	1360	0.0	52.0
1300	3	52	dielectric_fe_112	817	0.0	2155.0
519	4	130	litho_fe_92	1025	0.0	119.0
516	4	108	litho_fe_92	1026	0.0	183.0
204	3	479	we_be_9	1364	0.0	54.0
1128	3	125	litho_fe_92	1027	0.0	153.0
572	3	327	implant_128	921	0.0	47.0
413	4	174	tf_fe_5	1323	0.0	3876.0
532	3	369	tf_fe_113	1313	0.0	4744.0
1228	3	78	litho_fe_111	997	0.0	166.0
140	3	501	de_be_13	31	0.0	5292.0
1102	3	139	defmet_fe_43	374	0.0	1715.0
674	4	60	litho_fe_111	998	0.0	115.0
302	4	214	delay_32	391	0.0	7200.0
185	4	276	we_be_82	1352	36.0	88.0
459	3	389	litho_fe_92	1028	0.0	128.0
652	4	74	litho_fe_111	999	0.0	166.0
555	3	348	lithotrack_fe_115	1115	0.0	99.0
722	4	29	de_fe_86	239	0.0	5060.0
195	3	438	litho_be_99	979	0.0	141.0
562	3	346	implant_128	922	0.0	51.0
767	3	273	de_fe_59	150	0.0	4164.0
1291	3	57	litho_fe_111	1000	0.0	115.0
688	3	274	de_fe_62	169	0.0	3787.0
226	3	454	we_be_82	1353	36.0	80.0
780	3	274	de_fe_62	170	0.0	3787.0
441	3	379	dielectric_be_20	781	0.0	2018.0
402	4	164	litho_fe_111	1001	0.0	186.0
1263	3	71	litho_fe_98	1039	87.0	285.0
512	3	348	lithotrack_fe_115	1116	0.0	99.0
242	4	232	lithotrack_be_117	1098	0.0	171.0
359	3	417	tf_be_40	1286	0.0	4277.0
458	3	389	litho_fe_92	1029	0.0	128.0
445	4	156	de_fe_86	240	0.0	7410.0
279	4	232	lithotrack_be_117	1099	0.0	171.0
358	3	426	lithotrack_fe_95	1166	0.0	114.0
325	3	423	tf_be_26	1268	0.0	4569.0
81	4	305	de_be_13	32	0.0	7050.0
1226	3	84	litho_fe_111	1002	0.0	101.0
1139	3	133	lithotrack_fe_115	1117	0.0	98.0
917	3	232	de_fe_86	241	0.0	10184.0
67	3	553	tf_be_26	1269	0.0	3633.0
116	3	524	we_be_16	1339	0.0	63.0
106	4	299	lithotrack_fe_95	1167	0.0	191.0
335	4	199	litho_fe_92	1030	0.0	140.0
309	4	204	de_fe_86	242	0.0	5985.0
686	3	305	litho_fe_111	986	101.0	287.0
168	4	267	de_be_13	33	0.0	6463.0
1241	3	76	we_fe_108	1374	0.0	47.0
40	3	570	de_be_48	45	0.0	9763.0
433	3	385	lithotrack_fe_115	1118	0.0	103.0
110	3	508	dielectric_be_27	794	0.0	2886.0
738	4	29	de_fe_86	243	0.0	5060.0
1329	3	37	de_fe_59	151	0.0	6506.0
501	3	364	de_fe_72	219	0.0	9888.0
69	3	563	tf_be_2	1237	0.0	3825.0
881	3	252	de_fe_62	171	0.0	10126.0
861	3	252	de_fe_62	172	0.0	10126.0
782	3	273	de_fe_59	152	0.0	4164.0
464	4	120	lithotrack_fe_115	1119	0.0	173.0
217	3	480	de_be_13	34	0.0	6463.0
645	4	73	we_fe_84	1426	0.0	67.0
50	3	532	we_be_82	1351	37.0	76.0
882	3	252	de_fe_62	173	0.0	10126.0
536	3	348	lithotrack_fe_115	1120	0.0	99.0
239	4	232	lithotrack_be_117	1100	0.0	171.0
1249	3	71	litho_fe_98	1040	87.0	285.0
827	3	252	de_fe_62	174	0.0	10126.0
750	4	24	lithomet_fe_19	1080	0.0	1134.0
113	3	509	dielectric_be_21	785	2152.0	4369.0
659	4	70	implant_132	928	0.0	63.0
465	4	164	litho_fe_111	1002	101.0	287.0
936	3	214	delay_32	392	0.0	7200.0
155	4	259	litho_be_110	963	0.0	154.0
128	3	530	dielectric_be_21	786	2152.0	4304.0
23	3	566	lithotrack_fe_95	1168	0.0	158.0
923	3	236	de_fe_58	145	0.0	5306.0
116	4	289	we_be_16	1340	0.0	54.0
367	4	177	dielectric_fe_130	826	3195.0	6390.0
124	3	523	de_be_13	35	0.0	7050.0
278	4	220	tf_be_24	1260	0.0	5216.0
91	4	290	lithomet_be_18	1069	0.0	1473.0
70	4	324	tf_be_23	1243	0.0	4582.0
93	3	509	dielectric_be_21	788	2152.0	4369.0
372	3	430	de_be_50	55	0.0	5060.0
975	3	192	implant_91	943	0.0	56.0
250	4	233	we_be_82	1354	43.0	113.0
838	3	252	de_fe_62	175	0.0	10126.0
759	3	265	delay_32	393	0.0	10800.0
973	3	205	we_fe_108	1375	0.0	43.0
533	3	355	de_fe_86	244	0.0	5985.0
637	4	80	litho_fe_111	985	115.0	216.0
271	4	215	de_be_12	16	0.0	10202.0
192	3	495	lithotrack_fe_95	1169	0.0	118.0
86	4	315	lithotrack_fe_95	1170	0.0	178.0
1163	3	101	planar_fe_77	1226	7758.0	10344.0
507	3	373	dielectric_fe_130	827	3195.0	6156.0
761	3	266	de_fe_62	176	0.0	8700.0
240	3	487	dielectric_be_21	789	2152.0	4726.0
59	4	327	dielectric_be_27	795	0.0	2888.0
424	4	172	delay_32	394	0.0	7200.0
142	3	500	we_be_9	1365	0.0	63.0
1040	3	166	we_fe_108	1376	0.0	52.0
858	3	250	dielectric_fe_29	830	0.0	2792.0
106	3	524	we_be_16	1341	0.0	63.0
873	3	250	dielectric_fe_29	829	2792.0	5584.0
1261	3	71	litho_fe_98	1038	198.0	396.0
1073	3	157	lithotrack_fe_115	1121	0.0	175.0
733	4	33	lithotrack_fe_95	1171	0.0	167.0
39	4	336	de_be_48	46	0.0	7043.0
567	4	100	dielectric_fe_30	831	2005.0	4010.0
237	3	480	de_be_13	36	0.0	6463.0
314	4	210	litho_fe_92	1031	0.0	199.0
566	4	100	dielectric_fe_30	832	2005.0	4010.0
227	4	241	de_be_11	0	0.0	6892.0
945	3	225	implant_91	944	0.0	75.0
709	4	44	de_fe_54	138	0.0	5869.0
109	4	296	dielectric_be_21	790	2152.0	4369.0
9	3	567	litho_be_110	964	0.0	146.0
92	3	538	lithotrack_fe_95	1172	0.0	178.0
261	3	454	we_be_82	1358	43.0	87.0
6	3	411	we_be_16	1342	0.0	42.0
356	3	403	we_be_7	1347	0.0	41.0
546	3	361	litho_fe_92	1032	0.0	194.0
232	4	228	tf_be_26	1270	0.0	4569.0
737	4	33	lithotrack_fe_95	1173	0.0	167.0
294	4	215	de_be_12	17	0.0	10202.0
301	4	200	lithomet_fe_19	1081	0.0	1430.0
450	3	386	litho_fe_92	1033	0.0	199.0
206	3	459	de_be_67	97	0.0	8420.0
675	3	284	tf_fe_103	1304	0.0	5353.0
736	4	28	de_fe_51	116	0.0	4349.0
186	3	517	lithotrack_fe_95	1174	0.0	191.0
516	3	364	de_fe_72	220	0.0	9888.0
638	3	318	dielectric_fe_130	824	6156.0	9351.0
86	3	544	de_be_13	37	0.0	4719.0
630	4	80	litho_fe_111	998	115.0	216.0
581	4	100	dielectric_fe_30	831	4010.0	6015.0
755	4	21	de_fe_86	245	0.0	9767.0
36	4	336	de_be_48	47	0.0	7043.0
677	3	308	de_fe_70	178	0.0	8900.0
62	3	543	we_be_9	1366	0.0	62.0
510	3	373	dielectric_fe_130	825	6156.0	9117.0
109	3	536	de_be_66	79	0.0	6930.0
7	3	559	de_be_48	48	0.0	7043.0
706	4	47	lithomet_fe_19	1082	0.0	1240.0
213	3	506	tf_be_40	1287	0.0	4134.0
1350	3	25	de_fe_51	117	0.0	4349.0
119	4	295	dielectric_be_27	796	0.0	2886.0
330	3	410	de_be_12	18	0.0	10202.0
249	4	220	tf_be_24	1261	0.0	5216.0
668	3	305	litho_fe_111	1000	115.0	301.0
415	3	385	lithotrack_fe_115	1122	0.0	103.0
1058	3	164	de_fe_86	246	0.0	9267.0
415	4	169	we_fe_108	1377	0.0	66.0
214	3	474	litho_reg_be_63	1043	0.0	953.0
855	3	250	dielectric_fe_29	830	2792.0	5584.0
830	3	257	dielectric_fe_112	818	0.0	3258.0
353	4	185	litho_fe_92	1034	0.0	155.0
126	4	267	de_be_13	38	0.0	6463.0
270	4	226	dielectric_be_20	782	0.0	3051.0
562	4	107	lithotrack_fe_115	1123	0.0	160.0
672	3	304	lithotrack_fe_115	1124	0.0	180.0
1253	3	71	litho_fe_98	1041	198.0	396.0
551	4	114	de_fe_86	247	0.0	9009.0
337	3	398	litho_fe_92	1035	0.0	196.0
1105	3	129	we_fe_108	1378	0.0	63.0
170	4	251	we_be_82	1359	43.0	87.0
1097	3	143	lithomet_fe_19	1083	0.0	1509.0
160	4	274	dielectric_be_21	787	2217.0	4791.0
648	3	318	dielectric_fe_130	827	6156.0	9351.0
266	3	432	we_be_81	1349	0.0	68.0
161	3	483	tf_be_23	1244	0.0	3912.0
1244	3	83	we_fe_84	1427	0.0	54.0
1302	3	49	we_fe_8	1414	0.0	65.0
47	4	330	tf_be_26	1271	0.0	3633.0
406	3	401	delay_32	395	0.0	10800.0
189	3	489	we_be_82	1355	44.0	96.0
254	4	222	tf_be_40	1288	0.0	4277.0
422	4	164	litho_fe_111	993	120.0	306.0
582	3	326	litho_reg_fe_64	1056	0.0	1438.0
1299	3	52	dielectric_fe_112	819	0.0	2155.0
419	4	169	we_fe_108	1379	0.0	66.0
938	3	217	tf_met_fe_61	1330	0.0	363.0
141	4	277	litho_be_110	965	0.0	172.0
419	3	386	litho_fe_92	1036	0.0	199.0
1378	3	12	litho_fe_92	1037	0.0	158.0
37	4	316	litho_be_110	966	0.0	100.0
1136	3	128	de_fe_71	195	0.0	10247.0
434	4	164	litho_fe_111	996	120.0	306.0
271	3	449	planar_be_75	1207	0.0	3817.0
625	3	336	dielectric_fe_29	828	2802.0	5604.0
587	3	321	tf_fe_104	1308	0.0	4177.0
394	3	406	de_be_11	1	0.0	4478.0
259	4	214	delay_32	396	0.0	7200.0
517	4	141	litho_fe_111	983	149.0	269.0
178	3	499	de_be_65	60	0.0	5528.0
577	4	97	planar_fe_77	1227	7758.0	10344.0
1336	3	31	lithotrack_fe_115	1125	0.0	101.0
503	4	145	de_fe_86	248	0.0	7571.0
1339	3	30	lithotrack_fe_95	1175	0.0	167.0
1287	3	57	litho_fe_111	992	154.0	269.0
461	4	148	litho_fe_111	994	166.0	315.0
662	4	65	we_fe_108	1380	0.0	64.0
702	3	292	de_fe_70	179	0.0	4035.0
933	3	219	delay_32	397	0.0	10800.0
134	3	490	litho_be_110	967	0.0	172.0
580	3	318	dielectric_fe_130	826	6390.0	9585.0
1276	3	62	we_fe_108	1381	0.0	64.0
103	3	538	lithotrack_fe_95	1176	0.0	178.0
208	3	515	de_be_66	80	0.0	10449.0
1375	3	11	lithotrack_fe_115	1126	0.0	160.0
34	4	326	planar_be_75	1208	0.0	4013.0
659	3	305	litho_fe_111	997	166.0	352.0
728	3	282	tf_fe_3	1322	0.0	4822.0
1316	3	39	de_fe_71	196	0.0	4857.0
545	3	344	litho_fe_92	1025	119.0	274.0
1376	3	11	lithotrack_fe_115	1127	0.0	160.0
188	4	253	litho_be_93	977	0.0	108.0
1281	3	61	de_fe_86	249	0.0	9343.0
42	3	580	de_be_69	106	0.0	3987.0
76	3	549	planar_be_75	1209	0.0	4013.0
629	4	80	litho_fe_111	999	166.0	267.0
318	4	197	lithotrack_fe_115	1128	0.0	99.0
315	4	207	we_fe_85	1441	0.0	69.0
806	3	265	delay_32	398	0.0	10800.0
4	4	228	tf_be_26	1272	0.0	4569.0
195	4	276	we_be_82	1360	52.0	104.0
425	3	396	we_be_82	1356	57.0	120.0
20	3	544	de_be_13	39	0.0	4719.0
225	4	210	litho_fe_92	1028	128.0	327.0
934	3	206	delay_32	399	0.0	10800.0
304	3	441	we_be_16	1343	0.0	67.0
361	3	421	dielectric_be_20	779	2018.0	5069.0
996	3	178	delay_32	400	0.0	7200.0
460	3	381	tf_be_26	1273	0.0	4604.0
1230	3	84	litho_fe_111	984	186.0	287.0
102	4	309	tf_be_40	1289	0.0	4737.0
1156	3	112	litho_fe_92	1029	128.0	311.0
1132	3	124	lithotrack_fe_115	1129	0.0	173.0
518	4	130	litho_fe_92	1013	133.0	252.0
616	4	80	litho_fe_111	987	186.0	287.0
1115	3	133	lithotrack_fe_115	1130	0.0	98.0
7	3	350	litho_fe_92	1017	133.0	273.0
237	4	230	we_be_82	1357	70.0	107.0
147	4	288	de_be_13	22	4719.0	10011.0
191	4	263	we_be_9	1367	0.0	66.0
554	4	113	de_fe_71	197	0.0	5998.0
460	4	164	litho_fe_111	988	186.0	372.0
235	3	478	litho_be_110	968	0.0	117.0
1231	3	84	litho_fe_111	991	186.0	287.0
183	3	436	we_be_82	1351	76.0	146.0
182	3	487	dielectric_be_21	783	2574.0	5148.0
367	3	424	we_be_81	1350	0.0	52.0
162	4	285	litho_reg_be_63	1044	0.0	1362.0
467	4	164	litho_fe_111	1001	186.0	372.0
298	3	421	dielectric_be_20	780	2018.0	5069.0
878	3	248	we_fe_84	1428	0.0	62.0
58	4	336	de_be_48	49	0.0	7043.0
298	4	195	we_fe_83	1418	0.0	53.0
215	4	252	lithotrack_fe_95	1177	0.0	184.0
477	4	156	de_fe_86	250	0.0	7410.0
362	4	193	de_fe_86	251	0.0	10223.0
349	3	421	dielectric_be_20	781	2018.0	5069.0
150	4	265	litho_be_110	969	0.0	117.0
1279	3	49	we_fe_8	1415	0.0	65.0
202	3	487	dielectric_be_21	786	4304.0	6878.0
443	4	121	litho_fe_92	1018	133.0	286.0
383	3	408	lithotrack_fe_95	1178	0.0	194.0
1055	3	157	lithotrack_fe_115	1131	0.0	175.0
268	4	226	dielectric_be_20	778	3051.0	6102.0
1381	3	10	lithotrack_fe_115	1132	0.0	130.0
763	4	15	litho_fe_92	1021	133.0	291.0
981	3	200	implant_128	923	0.0	66.0
