Product Step Tool Processtime
part_1 192 DE_FE_53 9853
part_1 193 WE_FE_84 60
part_1 194 WE_FE_108 49
part_1 195 WE_FE_108 43
part_1 196 TF_Met_FE_61 487
part_1 197 TF_Met_FE_61 558
part_1 198 Delay_32 10800
part_1 199 Delay_32 7200
part_1 200 WE_FE_47 43
part_1 201 EPI_36 52
part_1 202 TF_Met_FE_61 363
part_1 203 TF_Met_FE_61 492
part_1 204 Delay_32 10800
part_1 205 WE_FE_108 46
part_1 206 DefMet_FE_10 544
part_1 207 WE_FE_108 69
part_1 208 Diffusion_FE_101 32172
part_1 209 DE_FE_86 9459
part_1 210 Implant_91 75
part_1 211 WE_FE_84 65
part_1 212 LithoTrack_FE_115 177
part_1 213 LithoMet_FE_19 1166
part_1 214 Litho_REG_FE_64 1717
part_1 215 DE_FE_86 10184
part_1 216 WE_FE_108 48
part_1 217 DefMet_FE_43 1562
part_1 218 WE_FE_108 43
part_1 219 DE_FE_58 5306
part_1 220 TF_Met_FE_61 457
part_1 221 TF_Met_FE_61 538
part_1 222 WE_FE_108 36
part_1 223 WE_FE_108 42
part_1 224 Delay_32 14400
part_1 225 WE_FE_47 69
part_1 226 EPI_38 64
part_1 227 TF_Met_FE_61 309
part_1 228 TF_Met_FE_61 469
part_1 229 WE_FE_108 67
part_1 230 Implant_119 69
part_1 231 WE_FE_84 62
part_1 232 WE_FE_108 41
part_1 233 Dielectric_FE_29 2792
part_1 234 Implant_90 83
part_1 235 DE_FE_62 10126
part_1 236 DE_FE_86 8096
part_1 237 WE_FE_108 38
part_1 238 DefMet_FE_43 1721
part_1 239 Dielectric_FE_31 2235
part_1 240 Dielectric_FE_112 3258
part_1 241 TF_Met_FE_61 381
part_1 242 LithoTrack_FE_96 109
part_1 243 Diffusion_FE_126 28463
part_1 244 Dielectric_FE_31 2183
part_1 245 Planar_FE_79 3808
part_1 246 WE_FE_84 39
part_1 247 WE_FE_108 68
part_1 248 Delay_32 10800
part_1 249 DE_FE_62 8700
part_1 250 WE_FE_108 51
part_1 251 TF_Met_FE_61 361
part_1 252 DefMet_FE_10 1769
part_1 253 Delay_32 7200
part_1 254 Implant_128 51
part_1 255 Dielectric_FE_112 3013
part_1 256 DE_FE_59 4164
part_1 257 DE_FE_62 3787
part_1 258 Implant_128 55
part_1 259 Dielectric_FE_112 3550
part_1 260 WE_FE_47 69
part_1 261 TF_Met_FE_61 380
part_1 262 DefMet_FE_10 876
part_1 263 Diffusion_FE_101 29966
part_1 264 WE_FE_108 70
part_1 265 TF_FE_3 4822
part_1 266 Implant_90 69
part_1 267 TF_FE_103 5353
part_1 268 Diffusion_FE_94 27788
part_1 269 TF_FE_104 4084
part_1 270 Implant_91 82
part_1 271 WE_FE_47 39
part_1 272 TF_FE_131 5151
part_1 273 WE_FE_84 66
part_1 274 LithoTrack_FE_95 102
part_1 275 DE_FE_70 4035
part_1 276 WE_FE_41 52
part_1 277 TF_Met_FE_61 574
part_1 278 WE_FE_41 56
part_1 279 Diffusion_FE_94 32360
part_1 280 WE_FE_84 57
part_1 281 TF_FE_103 5052
part_1 282 WE_FE_84 37
part_1 283 LithoTrack_FE_95 164
part_1 284 DE_FE_70 4298
part_1 285 WE_FE_108 53
part_1 286 WE_FE_84 41
part_1 287 LithoTrack_FE_115 180
part_1 288 Litho_FE_111 186
part_1 289 LithoMet_FE_19 1393
part_1 290 Litho_REG_FE_64 1538
part_1 291 DE_FE_70 8900
part_1 292 WE_FE_108 59
part_1 293 WE_FE_108 66
part_1 294 WE_FE_41 36
part_1 295 LithoMet_FE_19 1392
part_1 296 Delay_32 7200
part_1 297 TF_Met_FE_61 563
part_1 298 TF_FE_5 3876
part_1 299 Delay_32 14400
part_1 300 Diffusion_FE_94 28381
part_1 301 Dielectric_FE_130 3195
part_1 302 WE_FE_41 57
part_1 303 Planar_FE_76 3350
part_1 304 TF_FE_104 4177
part_1 305 WE_FE_108 38
part_1 306 WE_FE_84 52
part_1 307 Litho_FE_111 154
part_1 308 LithoMet_FE_19 1041
part_1 309 Litho_REG_FE_64 1438
part_1 310 Implant_128 47
part_1 311 DE_FE_86 9732
part_1 312 WE_FE_47 71
part_1 313 WE_FE_41 36
part_1 314 DE_FE_86 8529
part_1 315 DE_FE_56 4320
part_1 316 WE_FE_41 44
part_1 317 TF_Met_FE_61 379
part_1 318 DE_FE_86 8443
part_1 319 Dielectric_FE_29 2802
part_1 320 Planar_FE_78 3049
part_1 321 WE_FE_108 67
part_1 322 Dielectric_FE_31 3331
part_1 323 WE_FE_83 37
part_1 324 WE_FE_84 36
part_1 325 LithoTrack_FE_115 112
part_1 326 LithoTrack_FE_115 192
part_1 327 Litho_FE_92 155
part_1 328 Litho_REG_FE_64 1585
part_1 329 Implant_128 51
part_1 330 Diffusion_FE_44 26880
part_1 331 Litho_FE_92 198
part_1 332 LithoMet_FE_19 1046
part_1 333 Litho_REG_FE_64 1659
part_1 334 DE_FE_72 4181
part_1 335 DE_FE_86 10223
part_1 336 WE_FE_41 51
part_1 337 WE_FE_83 53
part_1 338 WE_FE_85 46
part_1 339 LithoTrack_FE_115 99
part_1 340 LithoTrack_FE_115 195
part_1 341 Litho_FE_92 140
part_1 342 LithoMet_FE_19 1430
part_1 343 Litho_REG_FE_64 1167
part_1 344 DE_FE_72 3777
part_1 345 DE_FE_86 10409
part_1 346 DE_FE_86 5985
part_1 347 WE_FE_47 61
part_1 348 WE_FE_83 45
part_1 349 WE_FE_85 69
part_1 350 LithoTrack_FE_115 193
part_1 351 LithoTrack_FE_115 171
part_1 352 Litho_FE_92 194
part_1 353 LithoMet_FE_19 986
part_1 354 Litho_REG_FE_64 1142
part_1 355 DE_FE_72 9888
part_1 356 DE_FE_86 5234
part_1 357 DE_FE_86 9022
part_1 358 WE_FE_47 41
part_1 359 LithoMet_FE_19 1194
part_1 360 TF_FE_113 4744
part_1 361 Implant_119 64
part_1 362 WE_FE_47 64
part_1 363 DefMet_FE_106 933
part_1 364 Dielectric_FE_130 2961
part_1 365 WE_FE_41 61
part_1 366 Planar_FE_80 2320
part_1 367 Delay_32 7200
part_1 368 Dielectric_BE_27 3561
part_1 369 Dielectric_BE_60 2989
part_1 370 Dielectric_BE_20 2018
part_1 371 Dielectric_BE_60 2368
part_1 372 TF_BE_26 4604
part_1 373 WE_BE_81 48
part_1 374 WE_BE_82 71
part_1 375 Litho_FE_92 128
part_1 376 LithoMet_BE_18 1265
part_1 377 Litho_REG_BE_63 1559
part_1 378 Litho_REG_BE_63 1421
part_1 379 DE_BE_50 4192
part_1 380 WE_BE_14 46
part_1 381 WE_BE_81 69
part_1 382 WE_BE_82 63
part_1 383 LithoTrack_FE_95 96
part_1 384 Litho_FE_92 196
part_1 385 LithoMet_BE_18 1139
part_1 386 Litho_REG_BE_63 1520
part_1 387 Delay_32 10800
part_1 388 DE_BE_67 4490
part_1 389 WE_BE_7 41
part_1 390 WE_BE_14 58
part_1 391 Delay_32 10800
part_1 392 DE_BE_11 4478
part_1 393 WE_BE_17 71
part_1 394 LithoTrack_FE_95 194
part_1 395 Delay_32 7200
part_1 396 DE_BE_12 10202
part_1 397 WE_BE_16 42
part_1 398 WE_BE_17 61
part_1 399 Diffusion_BE_123 27634
part_1 400 LithoMet_BE_18 1774
part_1 401 TF_BE_24 5216
part_1 402 DefMet_BE_42 1231
part_1 403 TF_BE_40 4277
part_1 404 WE_BE_82 36
part_1 405 Planar_BE_75 3911
part_1 406 DefMet_BE_33 1623
part_1 407 Dielectric_BE_60 2292
part_1 408 DefMet_BE_33 920
part_1 409 TF_BE_26 4569
part_1 410 WE_BE_81 52
part_1 411 WE_BE_82 37
part_1 412 LithoTrack_FE_95 114
part_1 413 LithoTrack_BE_117 108
part_1 414 LithoMet_BE_18 1644
part_1 415 Litho_REG_BE_63 1593
part_1 416 DE_BE_50 5060
part_1 417 WE_BE_14 59
part_1 418 WE_BE_81 68
part_1 419 WE_BE_82 36
part_1 420 LithoTrack_FE_95 87
part_1 421 LithoTrack_BE_117 171
part_1 422 WE_BE_82 70
part_1 423 LithoTrack_FE_95 149
part_1 424 Litho_BE_99 141
part_1 425 Delay_32 14400
part_1 426 DE_BE_67 5206
part_1 427 WE_BE_16 67
part_1 428 WE_BE_14 54
part_1 429 DefMet_BE_42 1386
part_1 430 DE_BE_11 6892
part_1 431 WE_BE_16 66
part_1 432 LithoMet_BE_18 1567
part_1 433 TF_BE_23 5219
part_1 434 TF_BE_40 3769
part_1 435 Planar_BE_75 3817
part_1 436 Dielectric_BE_27 2562
part_1 437 Dielectric_BE_20 3407
part_1 438 DefMet_BE_33 963
part_1 439 Dielectric_BE_60 3248
part_1 440 DefMet_BE_33 1569
part_1 441 TF_BE_26 3733
part_1 442 WE_BE_82 44
part_1 443 LithoTrack_FE_95 87
part_1 444 Litho_BE_93 125
part_1 445 LithoMet_BE_18 923
part_1 446 Litho_REG_BE_63 1446
part_1 447 DE_BE_67 8420
part_1 448 WE_BE_16 36
part_1 449 WE_BE_14 57
part_1 450 DE_BE_11 4637
part_1 451 WE_BE_16 70
part_1 452 LithoMet_BE_18 1573
part_1 453 TF_BE_23 4800
part_1 454 TF_BE_40 4196
part_1 455 Planar_BE_75 4379
part_1 456 Dielectric_BE_27 3456
part_1 457 Dielectric_BE_21 2275
part_1 458 DefMet_BE_33 1580
part_1 459 WE_BE_82 42
part_1 460 Litho_BE_110 154
part_1 461 LithoMet_BE_18 1733
part_1 462 Litho_REG_BE_63 953
part_1 463 DE_BE_66 5931
part_1 464 WE_BE_9 66
part_1 465 LithoTrack_FE_95 196
part_1 466 Litho_BE_110 117
part_1 467 WE_BE_9 54
part_1 468 DE_BE_13 6463
part_1 469 WE_BE_16 46
part_1 470 LithoMet_BE_18 1239
part_1 471 TF_BE_23 3912
part_1 472 TF_BE_40 4965
part_1 473 Planar_BE_75 3848
part_1 474 Dielectric_BE_27 2016
part_1 475 Dielectric_BE_21 2574
part_1 476 DefMet_BE_33 794
part_1 477 WE_BE_82 52
part_1 478 Litho_BE_110 172
part_1 479 LithoMet_BE_18 1528
part_1 480 Litho_REG_BE_63 1730
part_1 481 DE_BE_66 6962
part_1 482 WE_BE_9 45
part_1 483 Litho_BE_110 156
part_1 484 LithoMet_BE_18 1404
part_1 485 Litho_REG_BE_63 974
part_1 486 DE_BE_66 10449
part_1 487 WE_BE_9 49
part_1 488 Litho_BE_110 195
part_1 489 LithoMet_BE_18 1604
part_1 490 Litho_REG_BE_63 1386
part_1 491 DE_BE_66 6930
part_1 492 WE_BE_9 59
part_1 493 LithoTrack_FE_95 164
part_1 494 Litho_BE_110 185
part_1 495 LithoMet_BE_18 1237
part_1 496 Litho_REG_BE_63 1725
part_1 497 DE_BE_48 7043
part_1 498 WE_BE_14 46
part_1 499 WE_BE_16 61
part_1 500 LithoMet_BE_18 1212
part_1 501 TF_BE_2 3825
part_1 502 TF_BE_26 3812
part_1 503 WE_BE_82 47
part_1 504 LithoTrack_FE_95 158
part_1 505 Litho_BE_110 146
part_1 506 LithoMet_BE_18 1458
part_1 507 Litho_REG_BE_63 1488
part_1 508 DE_BE_48 9763
part_1 509 WE_BE_14 44
part_1 510 WE_BE_16 44
part_1 511 DefMet_BE_42 491
part_1 512 LithoMet_BE_18 1128
part_1 513 Dielectric_BE_28 2090
part_1 514 WE_BE_82 69
part_1 515 Litho_BE_110 148
part_1 516 LithoMet_BE_18 1503
part_1 517 Litho_REG_BE_63 910
part_1 518 DE_BE_69 3987
part_1 519 Delay_32 7200
part_1 520 WE_BE_17 38
part_10 0 Diffusion_FE_120 30079
part_10 1 WE_FE_84 51
part_10 2 DefMEt_FE_118 1079
part_10 3 TF_Met_FE_45 510
part_10 4 Diffusion_FE_127 26254
part_10 5 DefMEt_FE_118 1419
part_10 6 TF_Met_FE_45 588
part_10 7 WE_FE_108 59
part_10 8 WE_FE_83 62
part_10 9 WE_FE_84 54
part_10 10 LithoTrack_FE_115 130
part_10 11 LithoTrack_FE_115 160
part_10 12 Litho_FE_92 158
part_10 13 LithoMet_FE_19 1686
part_10 14 Litho_REG_FE_64 1516
part_10 15 DefMet_FE_10 412
part_10 16 Implant_128 68
part_10 17 DE_FE_1 8114
part_10 18 DE_FE_86 9767
part_10 19 WE_FE_108 60
part_10 20 WE_FE_108 58
part_10 21 LithoMet_FE_19 1134
part_10 22 DefMet_FE_43 1162
part_10 23 Diffusion_FE_44 20999
part_10 24 DefMet_FE_43 382
part_10 25 DE_FE_51 4349
part_10 26 DE_FE_86 5060
part_10 27 WE_FE_108 55
part_10 28 WE_FE_83 56
part_10 29 WE_FE_84 68
part_10 30 Litho_FE_111 115
part_10 31 LithoMet_FE_19 1476
part_10 32 Litho_REG_FE_64 1211
part_10 33 Implant_132 63
part_10 34 DE_FE_86 9343
part_10 35 WE_FE_108 64
part_10 36 WE_FE_84 67
part_10 37 Litho_FE_111 166
part_10 38 LithoMet_FE_19 1705
part_10 39 Litho_REG_FE_64 1390
part_10 40 Implant_132 79
part_10 41 DE_FE_86 8249
part_10 42 WE_FE_84 54
part_10 43 Litho_FE_111 101
part_10 44 LithoMet_FE_19 1637
part_10 45 Litho_REG_FE_64 1573
part_10 46 Implant_132 79
part_10 47 WE_FE_108 70
part_10 48 DE_FE_86 4934
part_10 49 WE_FE_108 42
part_10 50 WE_FE_108 52
part_10 51 Delay_32 14400
part_10 52 Implant_88 51
part_10 53 WE_FE_108 54
part_10 54 TF_FE_131 4955
part_10 55 DefMet_FE_34 488
part_10 56 Delay_32 10800
part_10 57 WE_FE_108 37
part_10 58 Diffusion_FE_120 23970
part_10 59 Diffusion_FE_127 19064
part_10 60 Planar_FE_77 2586
part_10 61 WE_FE_108 63
part_10 62 Delay_32 7200
part_10 63 Dielectric_FE_30 2005
part_10 64 DefMet_FE_34 821
part_10 65 WE_FE_8 47
part_10 66 WE_FE_108 39
part_10 67 Implant_91 74
part_10 68 WE_FE_83 64
part_10 69 WE_FE_84 58
part_10 70 LithoTrack_FE_115 160
part_10 71 Litho_FE_92 183
part_10 72 TF_Met_FE_61 595
part_10 73 LithoMet_FE_19 1415
part_10 74 Litho_REG_FE_64 1517
part_10 75 Implant_128 79
part_10 76 DE_FE_71 5998
part_10 77 DE_FE_86 9009
part_10 78 DefMet_FE_43 1670
part_10 79 WE_FE_108 56
part_10 80 WE_FE_83 42
part_10 81 WE_FE_84 68
part_10 82 DefMet_FE_43 548
part_10 83 LithoTrack_FE_115 173
part_10 84 Litho_FE_92 153
part_10 85 LithoMet_FE_19 1671
part_10 86 Litho_REG_FE_64 1735
part_10 87 DE_FE_71 10247
part_10 88 WE_FE_108 63
part_10 89 WE_FE_83 54
part_10 90 WE_FE_84 57
part_10 91 DefMet_FE_43 480
part_10 92 LithoTrack_FE_115 98
part_10 93 Litho_FE_92 119
part_10 94 LithoMet_FE_19 1090
part_10 95 Litho_REG_FE_64 1371
part_10 96 DE_FE_71 8465
part_10 97 WE_FE_108 43
part_10 98 DefMet_FE_43 1715
part_10 99 LithoMet_FE_19 1509
part_10 100 DefMet_FE_10 1754
part_10 101 Delay_32 7200
part_10 102 DE_FE_86 8076
part_10 103 WE_FE_84 54
part_10 104 Litho_FE_111 190
part_10 105 LithoMet_FE_19 1317
part_10 106 Litho_REG_FE_64 1516
part_10 107 Litho_FE_35 121
part_10 108 Implant_132 55
part_10 109 DE_FE_86 9947
part_10 110 DefMet_FE_43 915
part_10 111 WE_FE_108 62
part_10 112 WE_FE_84 39
part_10 113 Litho_FE_111 120
part_10 114 LithoMet_FE_19 1310
part_10 115 Litho_REG_FE_64 1350
part_10 116 Implant_132 86
part_10 117 DE_FE_86 7571
part_10 118 WE_FE_108 69
part_10 119 WE_FE_84 69
part_10 120 LithoTrack_FE_115 175
part_10 121 Litho_FE_111 186
part_10 122 LithoMet_FE_19 1631
part_10 123 Litho_REG_FE_64 1768
part_10 124 DE_FE_51 7560
part_10 125 WE_FE_108 52
part_10 126 Implant_128 53
part_10 127 DE_FE_86 9267
part_10 128 DefMet_FE_43 829
part_10 129 WE_FE_108 52
part_10 130 Implant_128 66
part_10 131 WE_FE_108 58
part_10 132 Implant_91 74
part_10 133 Diffusion_FE_100 23345
part_10 134 TF_Met_FE_61 468
part_10 135 DefMet_FE_43 1362
part_10 136 Diffusion_FE_122 31368
part_10 137 WE_FE_84 65
part_10 138 LithoTrack_FE_115 166
part_10 139 DE_FE_51 10379
part_10 140 Implant_74 49
part_10 141 Delay_32 7200
part_10 142 Implant_128 58
part_10 143 DefMet_FE_43 374
part_10 144 DE_FE_86 6257
part_10 145 WE_FE_108 51
part_10 146 Implant_91 47
part_10 147 WE_FE_108 40
part_10 148 DE_FE_62 10179
part_10 149 DE_FE_86 4410
part_10 150 TF_Met_FE_61 370
part_10 151 WE_FE_108 65
part_10 152 Delay_32 10800
part_10 153 Diffusion_FE_101 26991
part_10 154 DE_FE_86 6948
part_10 155 Implant_91 56
part_10 156 WE_FE_84 54
part_10 157 LithoTrack_FE_96 109
part_10 158 Diffusion_FE_126 28463
part_10 159 Dielectric_FE_31 2183
part_10 160 Planar_FE_79 3808
part_10 161 WE_FE_84 39
part_10 162 WE_FE_108 68
part_10 163 Delay_32 10800
part_10 164 DE_FE_62 8700
part_10 165 WE_FE_108 51
part_10 166 TF_Met_FE_61 361
part_10 167 DefMet_FE_10 1769
part_10 168 Delay_32 7200
part_10 169 Implant_128 51
part_10 170 Dielectric_FE_112 3013
part_10 171 DE_FE_59 4164
part_10 172 DE_FE_62 3787
part_10 173 Implant_128 55
part_10 174 Dielectric_FE_112 3550
part_10 175 WE_FE_47 69
part_10 176 TF_Met_FE_61 380
part_10 177 DefMet_FE_10 876
part_10 178 Diffusion_FE_101 29966
part_10 179 WE_FE_108 70
part_10 180 TF_FE_3 4822
part_10 181 Implant_90 69
part_10 182 TF_FE_103 5353
part_10 183 Diffusion_FE_94 27788
part_10 184 TF_FE_104 4084
part_10 185 Implant_91 82
part_10 186 WE_FE_47 39
part_10 187 TF_FE_131 5151
part_10 188 WE_FE_84 66
part_10 189 LithoTrack_FE_95 102
part_10 190 DE_FE_70 4035
part_10 191 WE_FE_41 52
part_10 192 TF_Met_FE_61 574
part_10 193 WE_FE_41 56
part_10 194 Diffusion_FE_94 32360
part_10 195 WE_FE_84 57
part_10 196 TF_FE_103 5052
part_10 197 WE_FE_84 37
part_10 198 LithoTrack_FE_115 180
part_10 199 Litho_FE_111 186
part_10 200 LithoMet_FE_19 1393
part_10 201 Litho_REG_FE_64 1538
part_10 202 DE_FE_70 8900
part_10 203 WE_FE_108 59
part_10 204 WE_FE_108 66
part_10 205 WE_FE_41 36
part_10 206 LithoMet_FE_19 1392
part_10 207 Delay_32 7200
part_10 208 TF_Met_FE_61 563
part_10 209 TF_FE_5 3876
part_10 210 Delay_32 14400
part_10 211 Diffusion_FE_94 28381
part_10 212 Dielectric_FE_130 3195
part_10 213 WE_FE_41 57
part_10 214 Planar_FE_76 3350
part_10 215 TF_FE_104 4177
part_10 216 WE_FE_108 38
part_10 217 WE_FE_84 52
part_10 218 Litho_FE_92 198
part_10 219 LithoMet_FE_19 1046
part_10 220 Litho_REG_FE_64 1659
part_10 221 DE_FE_72 4181
part_10 222 DE_FE_86 10223
part_10 223 WE_FE_41 51
part_10 224 WE_FE_83 53
part_10 225 WE_FE_85 46
part_10 226 LithoTrack_FE_115 99
part_10 227 LithoTrack_FE_115 195
part_10 228 Litho_FE_92 140
part_10 229 LithoMet_FE_19 1430
part_10 230 Litho_REG_FE_64 1167
part_10 231 DE_FE_72 3777
part_10 232 DE_FE_86 10409
part_10 233 DE_FE_86 5985
part_10 234 WE_FE_47 61
part_10 235 WE_FE_83 45
part_10 236 WE_FE_85 69
part_10 237 LithoTrack_FE_115 193
part_10 238 LithoTrack_FE_115 171
part_10 239 Litho_FE_92 194
part_10 240 LithoMet_FE_19 986
part_10 241 Litho_REG_FE_64 1142
part_10 242 DE_FE_72 9888
part_10 243 DE_FE_86 5234
part_10 244 DE_FE_86 9022
part_10 245 WE_FE_47 41
part_10 246 LithoMet_FE_19 1194
part_10 247 TF_FE_113 4744
part_10 248 Implant_119 64
part_10 249 WE_FE_47 64
part_10 250 DefMet_FE_106 933
part_10 251 Dielectric_FE_130 2961
part_10 252 WE_FE_41 61
part_10 253 Planar_FE_80 2320
part_10 254 Delay_32 7200
part_10 255 Dielectric_BE_27 3561
part_10 256 Dielectric_BE_60 2989
part_10 257 Dielectric_BE_20 2018
part_10 258 Dielectric_BE_60 2368
part_10 259 TF_BE_26 4604
part_10 260 WE_BE_81 48
part_10 261 WE_BE_82 71
part_10 262 LithoTrack_FE_95 108
part_10 263 LithoTrack_FE_115 103
part_10 264 Litho_FE_92 199
part_10 265 LithoTrack_FE_115 109
part_10 266 Implant_128 49
part_10 267 Litho_FE_92 128
part_10 268 LithoMet_BE_18 1265
part_10 269 Litho_REG_BE_63 1559
part_10 270 Litho_REG_BE_63 1421
part_10 271 DE_BE_50 4192
part_10 272 WE_BE_14 46
part_10 273 WE_BE_81 69
part_10 274 WE_BE_82 63
